"Rank","Team","Record","Points","PV.Rank","Voter","Week"
10,"USC","8-3",811,"15","mandy-mitchell","Week 13"
11,"Oklahoma State","9-2",868,"13","mandy-mitchell","Week 13"
12,"Florida","8-2",703,"21","mandy-mitchell","Week 13"
13,"West Virginia","8-2",448,"10","mandy-mitchell","Week 13"
14,"Louisville","9-2",830,"3","mandy-mitchell","Week 13"
15,"Virginia Tech","8-3",77,"-","mandy-mitchell","Week 13"
16,"North Carolina","8-3",55,"-","mandy-mitchell","Week 13"
17,"Utah","8-3",280,"11","mandy-mitchell","Week 13"
18,"Auburn","8-3",613,"18","mandy-mitchell","Week 13"
19,"Washington State","8-3",186,"20","mandy-mitchell","Week 13"
20,"Houston","9-2",490,"-","mandy-mitchell","Week 13"
21,"Florida State","8-3",661,"17","mandy-mitchell","Week 13"
22,"Western Michigan","11-0",701,"14","mandy-mitchell","Week 13"
23,"Nebraska","9-2",593,"19","mandy-mitchell","Week 13"
24,"Boise State","10-1",389,"22","mandy-mitchell","Week 13"
25,"Tennessee","8-3",133,"-","mandy-mitchell","Week 13"
1,"Alabama","11-0",1525,"1","marc-weiszer","Week 13"
2,"Ohio State","10-1",1455,"2","marc-weiszer","Week 13"
3,"Michigan","10-1",1370,"4","marc-weiszer","Week 13"
4,"Clemson","10-1",1347,"5","marc-weiszer","Week 13"
5,"Washington","10-1",1220,"7","marc-weiszer","Week 13"
6,"Wisconsin","9-2",1255,"6","marc-weiszer","Week 13"
7,"Oklahoma","9-2",1169,"8","marc-weiszer","Week 13"
8,"Penn State","9-2",1091,"9","marc-weiszer","Week 13"
9,"Colorado","9-2",997,"12","marc-weiszer","Week 13"
10,"Florida State","8-3",661,"17","marc-weiszer","Week 13"
11,"USC","8-3",811,"15","marc-weiszer","Week 13"
12,"Florida","8-2",703,"21","marc-weiszer","Week 13"
13,"Houston","9-2",490,"-","marc-weiszer","Week 13"
14,"Oklahoma State","9-2",868,"13","marc-weiszer","Week 13"
15,"Louisville","9-2",830,"3","marc-weiszer","Week 13"
16,"Western Michigan","11-0",701,"14","marc-weiszer","Week 13"
17,"Nebraska","9-2",593,"19","marc-weiszer","Week 13"
18,"Auburn","8-3",613,"18","marc-weiszer","Week 13"
19,"West Virginia","8-2",448,"10","marc-weiszer","Week 13"
20,"Texas A&M","8-3",253,"23","marc-weiszer","Week 13"
21,"Utah","8-3",280,"11","marc-weiszer","Week 13"
22,"Boise State","10-1",389,"22","marc-weiszer","Week 13"
23,"Washington State","8-3",186,"20","marc-weiszer","Week 13"
24,"Tennessee","8-3",133,"-","marc-weiszer","Week 13"
25,"Stanford","8-3",81,"-","marc-weiszer","Week 13"
1,"Alabama","11-0",1525,"1","marq-burnett","Week 13"
2,"Ohio State","10-1",1455,"2","marq-burnett","Week 13"
3,"Clemson","10-1",1347,"5","marq-burnett","Week 13"
4,"Michigan","10-1",1370,"4","marq-burnett","Week 13"
5,"Washington","10-1",1220,"7","marq-burnett","Week 13"
6,"Wisconsin","9-2",1255,"6","marq-burnett","Week 13"
7,"Oklahoma","9-2",1169,"8","marq-burnett","Week 13"
8,"Penn State","9-2",1091,"9","marq-burnett","Week 13"
9,"Western Michigan","11-0",701,"14","marq-burnett","Week 13"
10,"Louisville","9-2",830,"3","marq-burnett","Week 13"
11,"Colorado","9-2",997,"12","marq-burnett","Week 13"
12,"Auburn","8-3",613,"18","marq-burnett","Week 13"
13,"Oklahoma State","9-2",868,"13","marq-burnett","Week 13"
14,"USC","8-3",811,"15","marq-burnett","Week 13"
15,"Houston","9-2",490,"-","marq-burnett","Week 13"
16,"Florida","8-2",703,"21","marq-burnett","Week 13"
17,"Florida State","8-3",661,"17","marq-burnett","Week 13"
18,"Nebraska","9-2",593,"19","marq-burnett","Week 13"
19,"Boise State","10-1",389,"22","marq-burnett","Week 13"
20,"Stanford","8-3",81,"-","marq-burnett","Week 13"
21,"Texas A&M","8-3",253,"23","marq-burnett","Week 13"
22,"Tennessee","8-3",133,"-","marq-burnett","Week 13"
23,"Utah","8-3",280,"11","marq-burnett","Week 13"
24,"Troy","8-2",6,"25","marq-burnett","Week 13"
25,"West Virginia","8-2",448,"10","marq-burnett","Week 13"
1,"Alabama","11-0",1525,"1","matt-charboneau","Week 13"
2,"Ohio State","10-1",1455,"2","matt-charboneau","Week 13"
3,"Clemson","10-1",1347,"5","matt-charboneau","Week 13"
4,"Michigan","10-1",1370,"4","matt-charboneau","Week 13"
5,"Wisconsin","9-2",1255,"6","matt-charboneau","Week 13"
6,"Oklahoma","9-2",1169,"8","matt-charboneau","Week 13"
7,"Washington","10-1",1220,"7","matt-charboneau","Week 13"
8,"Oklahoma State","9-2",868,"13","matt-charboneau","Week 13"
9,"Florida","8-2",703,"21","matt-charboneau","Week 13"
10,"Florida State","8-3",661,"17","matt-charboneau","Week 13"
11,"Penn State","9-2",1091,"9","matt-charboneau","Week 13"
12,"Colorado","9-2",997,"12","matt-charboneau","Week 13"
13,"Houston","9-2",490,"-","matt-charboneau","Week 13"
14,"Western Michigan","11-0",701,"14","matt-charboneau","Week 13"
15,"Louisville","9-2",830,"3","matt-charboneau","Week 13"
16,"USC","8-3",811,"15","matt-charboneau","Week 13"
17,"Boise State","10-1",389,"22","matt-charboneau","Week 13"
18,"Auburn","8-3",613,"18","matt-charboneau","Week 13"
19,"Nebraska","9-2",593,"19","matt-charboneau","Week 13"
20,"West Virginia","8-2",448,"10","matt-charboneau","Week 13"
21,"Stanford","8-3",81,"-","matt-charboneau","Week 13"
22,"Tennessee","8-3",133,"-","matt-charboneau","Week 13"
23,"LSU","6-4",84,"16","matt-charboneau","Week 13"
24,"Texas A&M","8-3",253,"23","matt-charboneau","Week 13"
25,"Virginia Tech","8-3",77,"-","matt-charboneau","Week 13"
1,"Alabama","11-0",1525,"1","matt-galloway","Week 13"
2,"Ohio State","10-1",1455,"2","matt-galloway","Week 13"
3,"Michigan","10-1",1370,"4","matt-galloway","Week 13"
4,"Clemson","10-1",1347,"5","matt-galloway","Week 13"
5,"Washington","10-1",1220,"7","matt-galloway","Week 13"
6,"Oklahoma","9-2",1169,"8","matt-galloway","Week 13"
7,"Wisconsin","9-2",1255,"6","matt-galloway","Week 13"
8,"Louisville","9-2",830,"3","matt-galloway","Week 13"
9,"Colorado","9-2",997,"12","matt-galloway","Week 13"
10,"Penn State","9-2",1091,"9","matt-galloway","Week 13"
11,"West Virginia","8-2",448,"10","matt-galloway","Week 13"
12,"Oklahoma State","9-2",868,"13","matt-galloway","Week 13"
13,"Western Michigan","11-0",701,"14","matt-galloway","Week 13"
14,"Florida State","8-3",661,"17","matt-galloway","Week 13"
15,"Auburn","8-3",613,"18","matt-galloway","Week 13"
16,"Texas A&M","8-3",253,"23","matt-galloway","Week 13"
17,"Utah","8-3",280,"11","matt-galloway","Week 13"
18,"Boise State","10-1",389,"22","matt-galloway","Week 13"
19,"Florida","8-2",703,"21","matt-galloway","Week 13"
20,"USC","8-3",811,"15","matt-galloway","Week 13"
21,"Nebraska","9-2",593,"19","matt-galloway","Week 13"
22,"Houston","9-2",490,"-","matt-galloway","Week 13"
23,"Navy","8-2",62,"-","matt-galloway","Week 13"
24,"Washington State","8-3",186,"20","matt-galloway","Week 13"
25,"Virginia Tech","8-3",77,"-","matt-galloway","Week 13"
1,"Alabama","11-0",1525,"1","matt-mccoy","Week 13"
2,"Ohio State","10-1",1455,"2","matt-mccoy","Week 13"
3,"Clemson","10-1",1347,"5","matt-mccoy","Week 13"
4,"Michigan","10-1",1370,"4","matt-mccoy","Week 13"
5,"Wisconsin","9-2",1255,"6","matt-mccoy","Week 13"
6,"Washington","10-1",1220,"7","matt-mccoy","Week 13"
7,"Oklahoma","9-2",1169,"8","matt-mccoy","Week 13"
8,"Penn State","9-2",1091,"9","matt-mccoy","Week 13"
9,"Colorado","9-2",997,"12","matt-mccoy","Week 13"
10,"Oklahoma State","9-2",868,"13","matt-mccoy","Week 13"
11,"Florida","8-2",703,"21","matt-mccoy","Week 13"
12,"Western Michigan","11-0",701,"14","matt-mccoy","Week 13"
13,"USC","8-3",811,"15","matt-mccoy","Week 13"
14,"Houston","9-2",490,"-","matt-mccoy","Week 13"
15,"Louisville","9-2",830,"3","matt-mccoy","Week 13"
16,"Auburn","8-3",613,"18","matt-mccoy","Week 13"
17,"Nebraska","9-2",593,"19","matt-mccoy","Week 13"
18,"Florida State","8-3",661,"17","matt-mccoy","Week 13"
19,"Boise State","10-1",389,"22","matt-mccoy","Week 13"
20,"West Virginia","8-2",448,"10","matt-mccoy","Week 13"
21,"Texas A&M","8-3",253,"23","matt-mccoy","Week 13"
22,"Tennessee","8-3",133,"-","matt-mccoy","Week 13"
23,"Navy","8-2",62,"-","matt-mccoy","Week 13"
24,"Washington State","8-3",186,"20","matt-mccoy","Week 13"
25,"Utah","8-3",280,"11","matt-mccoy","Week 13"
1,"Alabama","11-0",1525,"1","matt-porter","Week 13"
2,"Ohio State","10-1",1455,"2","matt-porter","Week 13"
3,"Michigan","10-1",1370,"4","matt-porter","Week 13"
4,"Clemson","10-1",1347,"5","matt-porter","Week 13"
5,"Oklahoma","9-2",1169,"8","matt-porter","Week 13"
6,"Washington","10-1",1220,"7","matt-porter","Week 13"
7,"Wisconsin","9-2",1255,"6","matt-porter","Week 13"
8,"Penn State","9-2",1091,"9","matt-porter","Week 13"
9,"Colorado","9-2",997,"12","matt-porter","Week 13"
10,"Nebraska","9-2",593,"19","matt-porter","Week 13"
11,"Oklahoma State","9-2",868,"13","matt-porter","Week 13"
12,"Louisville","9-2",830,"3","matt-porter","Week 13"
13,"USC","8-3",811,"15","matt-porter","Week 13"
14,"Florida","8-2",703,"21","matt-porter","Week 13"
15,"Auburn","8-3",613,"18","matt-porter","Week 13"
16,"Washington State","8-3",186,"20","matt-porter","Week 13"
17,"Western Michigan","11-0",701,"14","matt-porter","Week 13"
18,"Florida State","8-3",661,"17","matt-porter","Week 13"
19,"Houston","9-2",490,"-","matt-porter","Week 13"
20,"Texas A&M","8-3",253,"23","matt-porter","Week 13"
21,"West Virginia","8-2",448,"10","matt-porter","Week 13"
22,"LSU","6-4",84,"16","matt-porter","Week 13"
23,"Boise State","10-1",389,"22","matt-porter","Week 13"
24,"Minnesota","8-3",5,"-","matt-porter","Week 13"
25,"Virginia Tech","8-3",77,"-","matt-porter","Week 13"
1,"Alabama","11-0",1525,"1","michael-bonner","Week 13"
2,"Clemson","10-1",1347,"5","michael-bonner","Week 13"
3,"Michigan","10-1",1370,"4","michael-bonner","Week 13"
4,"Ohio State","10-1",1455,"2","michael-bonner","Week 13"
5,"Washington","10-1",1220,"7","michael-bonner","Week 13"
6,"Wisconsin","9-2",1255,"6","michael-bonner","Week 13"
7,"Oklahoma","9-2",1169,"8","michael-bonner","Week 13"
8,"Colorado","9-2",997,"12","michael-bonner","Week 13"
9,"Penn State","9-2",1091,"9","michael-bonner","Week 13"
10,"Florida","8-2",703,"21","michael-bonner","Week 13"
11,"Nebraska","9-2",593,"19","michael-bonner","Week 13"
12,"Oklahoma State","9-2",868,"13","michael-bonner","Week 13"
13,"Louisville","9-2",830,"3","michael-bonner","Week 13"
14,"Florida State","8-3",661,"17","michael-bonner","Week 13"
15,"Auburn","8-3",613,"18","michael-bonner","Week 13"
16,"West Virginia","8-2",448,"10","michael-bonner","Week 13"
17,"Western Michigan","11-0",701,"14","michael-bonner","Week 13"
18,"Boise State","10-1",389,"22","michael-bonner","Week 13"
19,"Houston","9-2",490,"-","michael-bonner","Week 13"
20,"USC","8-3",811,"15","michael-bonner","Week 13"
21,"Washington State","8-3",186,"20","michael-bonner","Week 13"
22,"Utah","8-3",280,"11","michael-bonner","Week 13"
23,"Tennessee","8-3",133,"-","michael-bonner","Week 13"
24,"Texas A&M","8-3",253,"23","michael-bonner","Week 13"
25,"LSU","6-4",84,"16","michael-bonner","Week 13"
1,"Alabama","11-0",1525,"1","michael-lev","Week 13"
2,"Ohio State","10-1",1455,"2","michael-lev","Week 13"
3,"Clemson","10-1",1347,"5","michael-lev","Week 13"
4,"Washington","10-1",1220,"7","michael-lev","Week 13"
5,"Michigan","10-1",1370,"4","michael-lev","Week 13"
6,"Wisconsin","9-2",1255,"6","michael-lev","Week 13"
7,"Oklahoma","9-2",1169,"8","michael-lev","Week 13"
8,"Colorado","9-2",997,"12","michael-lev","Week 13"
9,"Penn State","9-2",1091,"9","michael-lev","Week 13"
10,"Oklahoma State","9-2",868,"13","michael-lev","Week 13"
11,"USC","8-3",811,"15","michael-lev","Week 13"
12,"West Virginia","8-2",448,"10","michael-lev","Week 13"
13,"Houston","9-2",490,"-","michael-lev","Week 13"
14,"Louisville","9-2",830,"3","michael-lev","Week 13"
15,"Florida","8-2",703,"21","michael-lev","Week 13"
16,"Florida State","8-3",661,"17","michael-lev","Week 13"
17,"Western Michigan","11-0",701,"14","michael-lev","Week 13"
18,"Auburn","8-3",613,"18","michael-lev","Week 13"
19,"Boise State","10-1",389,"22","michael-lev","Week 13"
20,"Washington State","8-3",186,"20","michael-lev","Week 13"
21,"Nebraska","9-2",593,"19","michael-lev","Week 13"
22,"Virginia Tech","8-3",77,"-","michael-lev","Week 13"
23,"Utah","8-3",280,"11","michael-lev","Week 13"
24,"Texas A&M","8-3",253,"23","michael-lev","Week 13"
25,"Stanford","8-3",81,"-","michael-lev","Week 13"
1,"Alabama","11-0",1525,"1","mike-barber","Week 13"
2,"Ohio State","10-1",1455,"2","mike-barber","Week 13"
3,"Clemson","10-1",1347,"5","mike-barber","Week 13"
4,"Michigan","10-1",1370,"4","mike-barber","Week 13"
5,"Wisconsin","9-2",1255,"6","mike-barber","Week 13"
6,"Washington","10-1",1220,"7","mike-barber","Week 13"
7,"Penn State","9-2",1091,"9","mike-barber","Week 13"
8,"Oklahoma","9-2",1169,"8","mike-barber","Week 13"
9,"Nebraska","9-2",593,"19","mike-barber","Week 13"
10,"Louisville","9-2",830,"3","mike-barber","Week 13"
11,"Colorado","9-2",997,"12","mike-barber","Week 13"
12,"Oklahoma State","9-2",868,"13","mike-barber","Week 13"
13,"Western Michigan","11-0",701,"14","mike-barber","Week 13"
14,"Auburn","8-3",613,"18","mike-barber","Week 13"
15,"Texas A&M","8-3",253,"23","mike-barber","Week 13"
16,"Utah","8-3",280,"11","mike-barber","Week 13"
17,"USC","8-3",811,"15","mike-barber","Week 13"
18,"Tennessee","8-3",133,"-","mike-barber","Week 13"
19,"Florida","8-2",703,"21","mike-barber","Week 13"
20,"Boise State","10-1",389,"22","mike-barber","Week 13"
21,"Virginia Tech","8-3",77,"-","mike-barber","Week 13"
22,"West Virginia","8-2",448,"10","mike-barber","Week 13"
23,"Washington State","8-3",186,"20","mike-barber","Week 13"
24,"Florida State","8-3",661,"17","mike-barber","Week 13"
25,"Stanford","8-3",81,"-","mike-barber","Week 13"
1,"Alabama","11-0",1525,"1","mitch-vingle","Week 13"
2,"Ohio State","10-1",1455,"2","mitch-vingle","Week 13"
3,"Michigan","10-1",1370,"4","mitch-vingle","Week 13"
4,"Clemson","10-1",1347,"5","mitch-vingle","Week 13"
5,"Oklahoma","9-2",1169,"8","mitch-vingle","Week 13"
6,"Wisconsin","9-2",1255,"6","mitch-vingle","Week 13"
7,"Washington","10-1",1220,"7","mitch-vingle","Week 13"
8,"Penn State","9-2",1091,"9","mitch-vingle","Week 13"
9,"Oklahoma State","9-2",868,"13","mitch-vingle","Week 13"
10,"Colorado","9-2",997,"12","mitch-vingle","Week 13"
11,"Western Michigan","11-0",701,"14","mitch-vingle","Week 13"
12,"Auburn","8-3",613,"18","mitch-vingle","Week 13"
13,"USC","8-3",811,"15","mitch-vingle","Week 13"
14,"Louisville","9-2",830,"3","mitch-vingle","Week 13"
15,"Florida State","8-3",661,"17","mitch-vingle","Week 13"
16,"West Virginia","8-2",448,"10","mitch-vingle","Week 13"
17,"LSU","6-4",84,"16","mitch-vingle","Week 13"
18,"Nebraska","9-2",593,"19","mitch-vingle","Week 13"
19,"Utah","8-3",280,"11","mitch-vingle","Week 13"
20,"Houston","9-2",490,"-","mitch-vingle","Week 13"
21,"Florida","8-2",703,"21","mitch-vingle","Week 13"
22,"Boise State","10-1",389,"22","mitch-vingle","Week 13"
23,"Texas A&M","8-3",253,"23","mitch-vingle","Week 13"
24,"Tennessee","8-3",133,"-","mitch-vingle","Week 13"
25,"Washington State","8-3",186,"20","mitch-vingle","Week 13"
1,"Alabama","11-0",1525,"1","nathan-deen","Week 13"
2,"Michigan","10-1",1370,"4","nathan-deen","Week 13"
3,"Ohio State","10-1",1455,"2","nathan-deen","Week 13"
4,"Clemson","10-1",1347,"5","nathan-deen","Week 13"
5,"Washington","10-1",1220,"7","nathan-deen","Week 13"
6,"Wisconsin","9-2",1255,"6","nathan-deen","Week 13"
7,"Penn State","9-2",1091,"9","nathan-deen","Week 13"
8,"Oklahoma","9-2",1169,"8","nathan-deen","Week 13"
9,"Colorado","9-2",997,"12","nathan-deen","Week 13"
10,"USC","8-3",811,"15","nathan-deen","Week 13"
11,"Louisville","9-2",830,"3","nathan-deen","Week 13"
12,"Florida","8-2",703,"21","nathan-deen","Week 13"
13,"Oklahoma State","9-2",868,"13","nathan-deen","Week 13"
14,"Houston","9-2",490,"-","nathan-deen","Week 13"
15,"Florida State","8-3",661,"17","nathan-deen","Week 13"
16,"West Virginia","8-2",448,"10","nathan-deen","Week 13"
17,"Nebraska","9-2",593,"19","nathan-deen","Week 13"
18,"Western Michigan","11-0",701,"14","nathan-deen","Week 13"
19,"Boise State","10-1",389,"22","nathan-deen","Week 13"
20,"Auburn","8-3",613,"18","nathan-deen","Week 13"
21,"Washington State","8-3",186,"20","nathan-deen","Week 13"
22,"Stanford","8-3",81,"-","nathan-deen","Week 13"
23,"Virginia Tech","8-3",77,"-","nathan-deen","Week 13"
24,"Utah","8-3",280,"11","nathan-deen","Week 13"
25,"LSU","6-4",84,"16","nathan-deen","Week 13"
1,"Alabama","11-0",1525,"1","pat-caputo","Week 13"
2,"Ohio State","10-1",1455,"2","pat-caputo","Week 13"
3,"Michigan","10-1",1370,"4","pat-caputo","Week 13"
4,"Washington","10-1",1220,"7","pat-caputo","Week 13"
5,"Clemson","10-1",1347,"5","pat-caputo","Week 13"
6,"Wisconsin","9-2",1255,"6","pat-caputo","Week 13"
7,"Oklahoma","9-2",1169,"8","pat-caputo","Week 13"
8,"Colorado","9-2",997,"12","pat-caputo","Week 13"
9,"Penn State","9-2",1091,"9","pat-caputo","Week 13"
10,"Florida","8-2",703,"21","pat-caputo","Week 13"
11,"Louisville","9-2",830,"3","pat-caputo","Week 13"
12,"Florida State","8-3",661,"17","pat-caputo","Week 13"
13,"USC","8-3",811,"15","pat-caputo","Week 13"
14,"Oklahoma State","9-2",868,"13","pat-caputo","Week 13"
15,"Western Michigan","11-0",701,"14","pat-caputo","Week 13"
16,"Washington State","8-3",186,"20","pat-caputo","Week 13"
17,"Houston","9-2",490,"-","pat-caputo","Week 13"
18,"Nebraska","9-2",593,"19","pat-caputo","Week 13"
19,"Auburn","8-3",613,"18","pat-caputo","Week 13"
20,"Boise State","10-1",389,"22","pat-caputo","Week 13"
21,"Tennessee","8-3",133,"-","pat-caputo","Week 13"
22,"Stanford","8-3",81,"-","pat-caputo","Week 13"
23,"West Virginia","8-2",448,"10","pat-caputo","Week 13"
24,"Texas A&M","8-3",253,"23","pat-caputo","Week 13"
25,"Virginia Tech","8-3",77,"-","pat-caputo","Week 13"
1,"Alabama","11-0",1525,"1","patrick-brown","Week 13"
2,"Ohio State","10-1",1455,"2","patrick-brown","Week 13"
3,"Clemson","10-1",1347,"5","patrick-brown","Week 13"
4,"Michigan","10-1",1370,"4","patrick-brown","Week 13"
5,"USC","8-3",811,"15","patrick-brown","Week 13"
6,"Wisconsin","9-2",1255,"6","patrick-brown","Week 13"
7,"Penn State","9-2",1091,"9","patrick-brown","Week 13"
8,"Washington","10-1",1220,"7","patrick-brown","Week 13"
9,"Colorado","9-2",997,"12","patrick-brown","Week 13"
10,"Houston","9-2",490,"-","patrick-brown","Week 13"
11,"Oklahoma","9-2",1169,"8","patrick-brown","Week 13"
12,"Louisville","9-2",830,"3","patrick-brown","Week 13"
13,"Oklahoma State","9-2",868,"13","patrick-brown","Week 13"
14,"Florida State","8-3",661,"17","patrick-brown","Week 13"
15,"Auburn","8-3",613,"18","patrick-brown","Week 13"
16,"Nebraska","9-2",593,"19","patrick-brown","Week 13"
17,"Pittsburgh","7-4",24,"-","patrick-brown","Week 13"
18,"Boise State","10-1",389,"22","patrick-brown","Week 13"
19,"Washington State","8-3",186,"20","patrick-brown","Week 13"
20,"Western Michigan","11-0",701,"14","patrick-brown","Week 13"
21,"Tennessee","8-3",133,"-","patrick-brown","Week 13"
22,"Florida","8-2",703,"21","patrick-brown","Week 13"
23,"South Florida","9-2",24,"-","patrick-brown","Week 13"
24,"Stanford","8-3",81,"-","patrick-brown","Week 13"
25,"Texas A&M","8-3",253,"23","patrick-brown","Week 13"
1,"Alabama","11-0",1525,"1","pete-diprimio","Week 13"
2,"Ohio State","10-1",1455,"2","pete-diprimio","Week 13"
3,"Clemson","10-1",1347,"5","pete-diprimio","Week 13"
4,"Michigan","10-1",1370,"4","pete-diprimio","Week 13"
5,"Wisconsin","9-2",1255,"6","pete-diprimio","Week 13"
6,"Oklahoma","9-2",1169,"8","pete-diprimio","Week 13"
7,"Washington","10-1",1220,"7","pete-diprimio","Week 13"
8,"Penn State","9-2",1091,"9","pete-diprimio","Week 13"
9,"Western Michigan","11-0",701,"14","pete-diprimio","Week 13"
10,"Colorado","9-2",997,"12","pete-diprimio","Week 13"
11,"Louisville","9-2",830,"3","pete-diprimio","Week 13"
12,"Boise State","10-1",389,"22","pete-diprimio","Week 13"
13,"Florida","8-2",703,"21","pete-diprimio","Week 13"
14,"Auburn","8-3",613,"18","pete-diprimio","Week 13"
15,"Oklahoma State","9-2",868,"13","pete-diprimio","Week 13"
16,"Nebraska","9-2",593,"19","pete-diprimio","Week 13"
17,"USC","8-3",811,"15","pete-diprimio","Week 13"
18,"West Virginia","8-2",448,"10","pete-diprimio","Week 13"
19,"Florida State","8-3",661,"17","pete-diprimio","Week 13"
20,"Utah","8-3",280,"11","pete-diprimio","Week 13"
21,"Washington State","8-3",186,"20","pete-diprimio","Week 13"
22,"Navy","8-2",62,"-","pete-diprimio","Week 13"
23,"Houston","9-2",490,"-","pete-diprimio","Week 13"
24,"Texas A&M","8-3",253,"23","pete-diprimio","Week 13"
25,"Virginia Tech","8-3",77,"-","pete-diprimio","Week 13"
1,"Alabama","11-0",1525,"1","rob-long","Week 13"
2,"Ohio State","10-1",1455,"2","rob-long","Week 13"
3,"Clemson","10-1",1347,"5","rob-long","Week 13"
4,"Penn State","9-2",1091,"9","rob-long","Week 13"
5,"Oklahoma","9-2",1169,"8","rob-long","Week 13"
6,"Michigan","10-1",1370,"4","rob-long","Week 13"
7,"Wisconsin","9-2",1255,"6","rob-long","Week 13"
8,"Washington","10-1",1220,"7","rob-long","Week 13"
9,"Colorado","9-2",997,"12","rob-long","Week 13"
10,"Oklahoma State","9-2",868,"13","rob-long","Week 13"
11,"USC","8-3",811,"15","rob-long","Week 13"
12,"Western Michigan","11-0",701,"14","rob-long","Week 13"
13,"Houston","9-2",490,"-","rob-long","Week 13"
14,"Louisville","9-2",830,"3","rob-long","Week 13"
15,"Nebraska","9-2",593,"19","rob-long","Week 13"
16,"Florida","8-2",703,"21","rob-long","Week 13"
17,"Florida State","8-3",661,"17","rob-long","Week 13"
18,"Washington State","8-3",186,"20","rob-long","Week 13"
19,"Tennessee","8-3",133,"-","rob-long","Week 13"
20,"Boise State","10-1",389,"22","rob-long","Week 13"
21,"West Virginia","8-2",448,"10","rob-long","Week 13"
22,"Auburn","8-3",613,"18","rob-long","Week 13"
23,"Texas A&M","8-3",253,"23","rob-long","Week 13"
24,"North Carolina","8-3",55,"-","rob-long","Week 13"
25,"Virginia Tech","8-3",77,"-","rob-long","Week 13"
1,"Alabama","11-0",1525,"1","robert-cessna","Week 13"
2,"Ohio State","10-1",1455,"2","robert-cessna","Week 13"
3,"Clemson","10-1",1347,"5","robert-cessna","Week 13"
4,"Washington","10-1",1220,"7","robert-cessna","Week 13"
5,"Michigan","10-1",1370,"4","robert-cessna","Week 13"
6,"Wisconsin","9-2",1255,"6","robert-cessna","Week 13"
7,"Oklahoma","9-2",1169,"8","robert-cessna","Week 13"
8,"Penn State","9-2",1091,"9","robert-cessna","Week 13"
9,"Colorado","9-2",997,"12","robert-cessna","Week 13"
10,"Oklahoma State","9-2",868,"13","robert-cessna","Week 13"
11,"Florida State","8-3",661,"17","robert-cessna","Week 13"
12,"Florida","8-2",703,"21","robert-cessna","Week 13"
13,"Louisville","9-2",830,"3","robert-cessna","Week 13"
14,"Western Michigan","11-0",701,"14","robert-cessna","Week 13"
15,"Nebraska","9-2",593,"19","robert-cessna","Week 13"
16,"USC","8-3",811,"15","robert-cessna","Week 13"
17,"Houston","9-2",490,"-","robert-cessna","Week 13"
18,"West Virginia","8-2",448,"10","robert-cessna","Week 13"
19,"Boise State","10-1",389,"22","robert-cessna","Week 13"
20,"Washington State","8-3",186,"20","robert-cessna","Week 13"
21,"Utah","8-3",280,"11","robert-cessna","Week 13"
22,"Texas A&M","8-3",253,"23","robert-cessna","Week 13"
23,"Auburn","8-3",613,"18","robert-cessna","Week 13"
24,"Virginia Tech","8-3",77,"-","robert-cessna","Week 13"
25,"Minnesota","8-3",5,"-","robert-cessna","Week 13"
1,"Alabama","11-0",1525,"1","robert-gagliardi","Week 13"
2,"Ohio State","10-1",1455,"2","robert-gagliardi","Week 13"
3,"Michigan","10-1",1370,"4","robert-gagliardi","Week 13"
4,"Clemson","10-1",1347,"5","robert-gagliardi","Week 13"
5,"Wisconsin","9-2",1255,"6","robert-gagliardi","Week 13"
6,"Washington","10-1",1220,"7","robert-gagliardi","Week 13"
7,"Oklahoma","9-2",1169,"8","robert-gagliardi","Week 13"
8,"Oklahoma State","9-2",868,"13","robert-gagliardi","Week 13"
9,"Colorado","9-2",997,"12","robert-gagliardi","Week 13"
10,"Penn State","9-2",1091,"9","robert-gagliardi","Week 13"
11,"Louisville","9-2",830,"3","robert-gagliardi","Week 13"
12,"Florida","8-2",703,"21","robert-gagliardi","Week 13"
13,"USC","8-3",811,"15","robert-gagliardi","Week 13"
14,"Western Michigan","11-0",701,"14","robert-gagliardi","Week 13"
15,"Auburn","8-3",613,"18","robert-gagliardi","Week 13"
16,"Houston","9-2",490,"-","robert-gagliardi","Week 13"
17,"Nebraska","9-2",593,"19","robert-gagliardi","Week 13"
18,"Florida State","8-3",661,"17","robert-gagliardi","Week 13"
19,"Boise State","10-1",389,"22","robert-gagliardi","Week 13"
20,"West Virginia","8-2",448,"10","robert-gagliardi","Week 13"
21,"Washington State","8-3",186,"20","robert-gagliardi","Week 13"
22,"Utah","8-3",280,"11","robert-gagliardi","Week 13"
23,"Navy","8-2",62,"-","robert-gagliardi","Week 13"
24,"Virginia Tech","8-3",77,"-","robert-gagliardi","Week 13"
25,"North Carolina","8-3",55,"-","robert-gagliardi","Week 13"
1,"Alabama","11-0",1525,"1","ross-dellenger","Week 13"
2,"Ohio State","10-1",1455,"2","ross-dellenger","Week 13"
3,"Michigan","10-1",1370,"4","ross-dellenger","Week 13"
4,"Clemson","10-1",1347,"5","ross-dellenger","Week 13"
5,"Wisconsin","9-2",1255,"6","ross-dellenger","Week 13"
6,"Washington","10-1",1220,"7","ross-dellenger","Week 13"
7,"Oklahoma","9-2",1169,"8","ross-dellenger","Week 13"
8,"Colorado","9-2",997,"12","ross-dellenger","Week 13"
9,"Florida State","8-3",661,"17","ross-dellenger","Week 13"
10,"Penn State","9-2",1091,"9","ross-dellenger","Week 13"
