"Rank","Team","Record","Points","PV.Rank","Voter","Week"
9,"Wisconsin","10-3",1054,"6","ross-dellenger","Week 15"
10,"Florida State","9-3",889,"12","ross-dellenger","Week 15"
11,"USC","9-3",1040,"10","ross-dellenger","Week 15"
12,"Western Michigan","13-0",871,"13","ross-dellenger","Week 15"
13,"West Virginia","10-2",788,"14","ross-dellenger","Week 15"
14,"Stanford","9-3",508,"17","ross-dellenger","Week 15"
15,"Oklahoma State","9-3",800,"11","ross-dellenger","Week 15"
16,"Auburn","8-4",493,"18","ross-dellenger","Week 15"
17,"Nebraska","9-3",196,"23","ross-dellenger","Week 15"
18,"LSU","7-4",351,"21","ross-dellenger","Week 15"
19,"Pittsburgh","8-4",237,"24","ross-dellenger","Week 15"
20,"Virginia Tech","9-4",372,"19","ross-dellenger","Week 15"
21,"Iowa","8-4",272,"22","ross-dellenger","Week 15"
22,"Louisville","9-3",542,"16","ross-dellenger","Week 15"
23,"South Florida","10-2",173,"24","ross-dellenger","Week 15"
24,"Houston","9-3",101,"-","ross-dellenger","Week 15"
25,"Florida","8-4",331,"15","ross-dellenger","Week 15"
1,"Alabama","13-0",1525,"1","sam-mckewon","Week 15"
2,"Ohio State","11-1",1444,"2","sam-mckewon","Week 15"
3,"Washington","12-1",1329,"4","sam-mckewon","Week 15"
4,"USC","9-3",1040,"10","sam-mckewon","Week 15"
5,"Clemson","12-1",1396,"3","sam-mckewon","Week 15"
6,"Michigan","10-2",1249,"5","sam-mckewon","Week 15"
7,"Penn State","11-2",1252,"8","sam-mckewon","Week 15"
8,"Oklahoma","10-2",1173,"7","sam-mckewon","Week 15"
9,"Wisconsin","10-3",1054,"6","sam-mckewon","Week 15"
10,"Florida State","9-3",889,"12","sam-mckewon","Week 15"
11,"Colorado","10-3",886,"9","sam-mckewon","Week 15"
12,"Oklahoma State","9-3",800,"11","sam-mckewon","Week 15"
13,"Stanford","9-3",508,"17","sam-mckewon","Week 15"
14,"Western Michigan","13-0",871,"13","sam-mckewon","Week 15"
15,"West Virginia","10-2",788,"14","sam-mckewon","Week 15"
16,"Pittsburgh","8-4",237,"24","sam-mckewon","Week 15"
17,"Utah","8-4",99,"-","sam-mckewon","Week 15"
18,"Auburn","8-4",493,"18","sam-mckewon","Week 15"
19,"Iowa","8-4",272,"22","sam-mckewon","Week 15"
20,"LSU","7-4",351,"21","sam-mckewon","Week 15"
21,"Louisville","9-3",542,"16","sam-mckewon","Week 15"
22,"Virginia Tech","9-4",372,"19","sam-mckewon","Week 15"
23,"Nebraska","9-3",196,"23","sam-mckewon","Week 15"
24,"Kansas State","8-4",2,"-","sam-mckewon","Week 15"
25,"Temple","10-3",229,"-","sam-mckewon","Week 15"
1,"Alabama","13-0",1525,"1","scott-hamilton","Week 15"
2,"Clemson","12-1",1396,"3","scott-hamilton","Week 15"
3,"Ohio State","11-1",1444,"2","scott-hamilton","Week 15"
4,"Washington","12-1",1329,"4","scott-hamilton","Week 15"
5,"Oklahoma","10-2",1173,"7","scott-hamilton","Week 15"
6,"Penn State","11-2",1252,"8","scott-hamilton","Week 15"
7,"Michigan","10-2",1249,"5","scott-hamilton","Week 15"
8,"USC","9-3",1040,"10","scott-hamilton","Week 15"
9,"Western Michigan","13-0",871,"13","scott-hamilton","Week 15"
10,"Wisconsin","10-3",1054,"6","scott-hamilton","Week 15"
11,"Oklahoma State","9-3",800,"11","scott-hamilton","Week 15"
12,"Colorado","10-3",886,"9","scott-hamilton","Week 15"
13,"West Virginia","10-2",788,"14","scott-hamilton","Week 15"
14,"Florida State","9-3",889,"12","scott-hamilton","Week 15"
15,"LSU","7-4",351,"21","scott-hamilton","Week 15"
16,"Stanford","9-3",508,"17","scott-hamilton","Week 15"
17,"Virginia Tech","9-4",372,"19","scott-hamilton","Week 15"
18,"Auburn","8-4",493,"18","scott-hamilton","Week 15"
19,"Nebraska","9-3",196,"23","scott-hamilton","Week 15"
20,"Florida","8-4",331,"15","scott-hamilton","Week 15"
21,"Louisville","9-3",542,"16","scott-hamilton","Week 15"
22,"Pittsburgh","8-4",237,"24","scott-hamilton","Week 15"
23,"Temple","10-3",229,"-","scott-hamilton","Week 15"
24,"Boise State","10-2",95,"-","scott-hamilton","Week 15"
25,"Georgia Tech","8-4",3,"-","scott-hamilton","Week 15"
1,"Alabama","13-0",1525,"1","scott-wolf","Week 15"
2,"Ohio State","11-1",1444,"2","scott-wolf","Week 15"
3,"Clemson","12-1",1396,"3","scott-wolf","Week 15"
4,"Michigan","10-2",1249,"5","scott-wolf","Week 15"
5,"Oklahoma","10-2",1173,"7","scott-wolf","Week 15"
6,"Penn State","11-2",1252,"8","scott-wolf","Week 15"
7,"Washington","12-1",1329,"4","scott-wolf","Week 15"
8,"Western Michigan","13-0",871,"13","scott-wolf","Week 15"
9,"Wisconsin","10-3",1054,"6","scott-wolf","Week 15"
10,"Florida State","9-3",889,"12","scott-wolf","Week 15"
11,"Oklahoma State","9-3",800,"11","scott-wolf","Week 15"
12,"USC","9-3",1040,"10","scott-wolf","Week 15"
13,"West Virginia","10-2",788,"14","scott-wolf","Week 15"
14,"Colorado","10-3",886,"9","scott-wolf","Week 15"
15,"Auburn","8-4",493,"18","scott-wolf","Week 15"
16,"Florida","8-4",331,"15","scott-wolf","Week 15"
17,"Virginia Tech","9-4",372,"19","scott-wolf","Week 15"
18,"Louisville","9-3",542,"16","scott-wolf","Week 15"
19,"Temple","10-3",229,"-","scott-wolf","Week 15"
20,"Nebraska","9-3",196,"23","scott-wolf","Week 15"
21,"Stanford","9-3",508,"17","scott-wolf","Week 15"
22,"LSU","7-4",351,"21","scott-wolf","Week 15"
23,"San Diego State","10-3",8,"-","scott-wolf","Week 15"
24,"Pittsburgh","8-4",237,"24","scott-wolf","Week 15"
25,"Boise State","10-2",95,"-","scott-wolf","Week 15"
1,"Alabama","13-0",1525,"1","steve-batterson","Week 15"
2,"Ohio State","11-1",1444,"2","steve-batterson","Week 15"
3,"Washington","12-1",1329,"4","steve-batterson","Week 15"
4,"Clemson","12-1",1396,"3","steve-batterson","Week 15"
5,"Oklahoma","10-2",1173,"7","steve-batterson","Week 15"
6,"Penn State","11-2",1252,"8","steve-batterson","Week 15"
7,"Michigan","10-2",1249,"5","steve-batterson","Week 15"
8,"Wisconsin","10-3",1054,"6","steve-batterson","Week 15"
9,"West Virginia","10-2",788,"14","steve-batterson","Week 15"
10,"Western Michigan","13-0",871,"13","steve-batterson","Week 15"
11,"Colorado","10-3",886,"9","steve-batterson","Week 15"
12,"Oklahoma State","9-3",800,"11","steve-batterson","Week 15"
13,"Florida State","9-3",889,"12","steve-batterson","Week 15"
14,"USC","9-3",1040,"10","steve-batterson","Week 15"
15,"Stanford","9-3",508,"17","steve-batterson","Week 15"
16,"Louisville","9-3",542,"16","steve-batterson","Week 15"
17,"Iowa","8-4",272,"22","steve-batterson","Week 15"
18,"Pittsburgh","8-4",237,"24","steve-batterson","Week 15"
19,"Auburn","8-4",493,"18","steve-batterson","Week 15"
20,"Virginia Tech","9-4",372,"19","steve-batterson","Week 15"
21,"LSU","7-4",351,"21","steve-batterson","Week 15"
22,"Nebraska","9-3",196,"23","steve-batterson","Week 15"
23,"Florida","8-4",331,"15","steve-batterson","Week 15"
24,"Temple","10-3",229,"-","steve-batterson","Week 15"
25,"South Florida","10-2",173,"24","steve-batterson","Week 15"
1,"Alabama","13-0",1525,"1","steve-wiseman","Week 15"
2,"Ohio State","11-1",1444,"2","steve-wiseman","Week 15"
3,"Clemson","12-1",1396,"3","steve-wiseman","Week 15"
4,"Washington","12-1",1329,"4","steve-wiseman","Week 15"
5,"Michigan","10-2",1249,"5","steve-wiseman","Week 15"
6,"Penn State","11-2",1252,"8","steve-wiseman","Week 15"
7,"Oklahoma","10-2",1173,"7","steve-wiseman","Week 15"
8,"Wisconsin","10-3",1054,"6","steve-wiseman","Week 15"
9,"Western Michigan","13-0",871,"13","steve-wiseman","Week 15"
10,"West Virginia","10-2",788,"14","steve-wiseman","Week 15"
11,"Colorado","10-3",886,"9","steve-wiseman","Week 15"
12,"Oklahoma State","9-3",800,"11","steve-wiseman","Week 15"
13,"Florida State","9-3",889,"12","steve-wiseman","Week 15"
14,"USC","9-3",1040,"10","steve-wiseman","Week 15"
15,"Florida","8-4",331,"15","steve-wiseman","Week 15"
16,"Nebraska","9-3",196,"23","steve-wiseman","Week 15"
17,"Boise State","10-2",95,"-","steve-wiseman","Week 15"
18,"Utah","8-4",99,"-","steve-wiseman","Week 15"
19,"Louisville","9-3",542,"16","steve-wiseman","Week 15"
20,"Auburn","8-4",493,"18","steve-wiseman","Week 15"
21,"LSU","7-4",351,"21","steve-wiseman","Week 15"
22,"Stanford","9-3",508,"17","steve-wiseman","Week 15"
23,"Virginia Tech","9-4",372,"19","steve-wiseman","Week 15"
24,"Temple","10-3",229,"-","steve-wiseman","Week 15"
25,"Pittsburgh","8-4",237,"24","steve-wiseman","Week 15"
1,"Alabama","13-0",1525,"1","tom-murphy","Week 15"
2,"Ohio State","11-1",1444,"2","tom-murphy","Week 15"
3,"Clemson","12-1",1396,"3","tom-murphy","Week 15"
4,"Washington","12-1",1329,"4","tom-murphy","Week 15"
5,"Michigan","10-2",1249,"5","tom-murphy","Week 15"
6,"Oklahoma","10-2",1173,"7","tom-murphy","Week 15"
7,"Penn State","11-2",1252,"8","tom-murphy","Week 15"
8,"Wisconsin","10-3",1054,"6","tom-murphy","Week 15"
9,"USC","9-3",1040,"10","tom-murphy","Week 15"
10,"Oklahoma State","9-3",800,"11","tom-murphy","Week 15"
11,"Florida State","9-3",889,"12","tom-murphy","Week 15"
12,"West Virginia","10-2",788,"14","tom-murphy","Week 15"
13,"Colorado","10-3",886,"9","tom-murphy","Week 15"
14,"Western Michigan","13-0",871,"13","tom-murphy","Week 15"
15,"Auburn","8-4",493,"18","tom-murphy","Week 15"
16,"Florida","8-4",331,"15","tom-murphy","Week 15"
17,"LSU","7-4",351,"21","tom-murphy","Week 15"
18,"Louisville","9-3",542,"16","tom-murphy","Week 15"
19,"Stanford","9-3",508,"17","tom-murphy","Week 15"
20,"Texas A&M","8-4",26,"-","tom-murphy","Week 15"
21,"Utah","8-4",99,"-","tom-murphy","Week 15"
22,"Iowa","8-4",272,"22","tom-murphy","Week 15"
23,"Nebraska","9-3",196,"23","tom-murphy","Week 15"
24,"Pittsburgh","8-4",237,"24","tom-murphy","Week 15"
25,"Temple","10-3",229,"-","tom-murphy","Week 15"
1,"Alabama","13-0",1525,"1","tony-parks","Week 15"
2,"Ohio State","11-1",1444,"2","tony-parks","Week 15"
3,"Clemson","12-1",1396,"3","tony-parks","Week 15"
4,"Washington","12-1",1329,"4","tony-parks","Week 15"
5,"Michigan","10-2",1249,"5","tony-parks","Week 15"
6,"Penn State","11-2",1252,"8","tony-parks","Week 15"
7,"Wisconsin","10-3",1054,"6","tony-parks","Week 15"
8,"Oklahoma","10-2",1173,"7","tony-parks","Week 15"
9,"USC","9-3",1040,"10","tony-parks","Week 15"
10,"Florida State","9-3",889,"12","tony-parks","Week 15"
11,"Colorado","10-3",886,"9","tony-parks","Week 15"
12,"Western Michigan","13-0",871,"13","tony-parks","Week 15"
13,"West Virginia","10-2",788,"14","tony-parks","Week 15"
14,"Oklahoma State","9-3",800,"11","tony-parks","Week 15"
15,"Stanford","9-3",508,"17","tony-parks","Week 15"
16,"Louisville","9-3",542,"16","tony-parks","Week 15"
17,"Auburn","8-4",493,"18","tony-parks","Week 15"
18,"Virginia Tech","9-4",372,"19","tony-parks","Week 15"
19,"Florida","8-4",331,"15","tony-parks","Week 15"
20,"Pittsburgh","8-4",237,"24","tony-parks","Week 15"
21,"LSU","7-4",351,"21","tony-parks","Week 15"
22,"Iowa","8-4",272,"22","tony-parks","Week 15"
23,"Nebraska","9-3",196,"23","tony-parks","Week 15"
24,"Temple","10-3",229,"-","tony-parks","Week 15"
25,"South Florida","10-2",173,"24","tony-parks","Week 15"
