"Rank","Team","Record","Points","PV.Rank","Voter","Week"
14,"Oklahoma","8-2",1064,"9","sam-mckewon","Week 12"
15,"LSU","6-3",582,"19","sam-mckewon","Week 12"
16,"Washington State","8-2",501,"23","sam-mckewon","Week 12"
17,"Nebraska","8-2",504,"21","sam-mckewon","Week 12"
18,"Texas A&M","7-3",238,"10","sam-mckewon","Week 12"
19,"North Carolina","7-3",40,"15","sam-mckewon","Week 12"
20,"Florida State","7-3",569,"20","sam-mckewon","Week 12"
21,"Auburn","7-3",543,"8","sam-mckewon","Week 12"
22,"Western Michigan","10-0",634,"14","sam-mckewon","Week 12"
23,"Boise State","9-1",315,"24","sam-mckewon","Week 12"
24,"San Diego State","9-1",97,"-","sam-mckewon","Week 12"
25,"Stanford","7-3",16,"-","sam-mckewon","Week 12"
1,"Alabama","10-0",1525,"1","scott-hamilton","Week 12"
2,"Ohio State","9-1",1455,"6","scott-hamilton","Week 12"
3,"Michigan","9-1",1323,"2","scott-hamilton","Week 12"
4,"Clemson","9-1",1304,"3","scott-hamilton","Week 12"
5,"Louisville","9-1",1357,"5","scott-hamilton","Week 12"
6,"Wisconsin","8-2",1214,"7","scott-hamilton","Week 12"
7,"Washington","9-1",1150,"4","scott-hamilton","Week 12"
8,"West Virginia","8-1",920,"11","scott-hamilton","Week 12"
9,"Oklahoma","8-2",1064,"9","scott-hamilton","Week 12"
10,"Western Michigan","10-0",634,"14","scott-hamilton","Week 12"
11,"Penn State","8-2",961,"12","scott-hamilton","Week 12"
12,"Nebraska","8-2",504,"21","scott-hamilton","Week 12"
13,"Utah","8-2",807,"13","scott-hamilton","Week 12"
14,"LSU","6-3",582,"19","scott-hamilton","Week 12"
15,"Boise State","9-1",315,"24","scott-hamilton","Week 12"
16,"Florida","7-2",435,"22","scott-hamilton","Week 12"
17,"Oklahoma State","8-2",659,"17","scott-hamilton","Week 12"
18,"Auburn","7-3",543,"8","scott-hamilton","Week 12"
19,"Colorado","8-2",797,"16","scott-hamilton","Week 12"
20,"Florida State","7-3",569,"20","scott-hamilton","Week 12"
21,"Washington State","8-2",501,"23","scott-hamilton","Week 12"
22,"USC","7-3",584,"-","scott-hamilton","Week 12"
23,"Troy","8-1",63,"-","scott-hamilton","Week 12"
24,"Texas A&M","7-3",238,"10","scott-hamilton","Week 12"
25,"North Carolina","7-3",40,"15","scott-hamilton","Week 12"
1,"Alabama","10-0",1525,"1","scott-wolf","Week 12"
2,"Ohio State","9-1",1455,"6","scott-wolf","Week 12"
3,"Louisville","9-1",1357,"5","scott-wolf","Week 12"
4,"Clemson","9-1",1304,"3","scott-wolf","Week 12"
5,"Michigan","9-1",1323,"2","scott-wolf","Week 12"
6,"West Virginia","8-1",920,"11","scott-wolf","Week 12"
7,"Wisconsin","8-2",1214,"7","scott-wolf","Week 12"
8,"Oklahoma","8-2",1064,"9","scott-wolf","Week 12"
9,"Auburn","7-3",543,"8","scott-wolf","Week 12"
10,"Washington","9-1",1150,"4","scott-wolf","Week 12"
11,"Western Michigan","10-0",634,"14","scott-wolf","Week 12"
12,"Florida State","7-3",569,"20","scott-wolf","Week 12"
13,"Utah","8-2",807,"13","scott-wolf","Week 12"
14,"Nebraska","8-2",504,"21","scott-wolf","Week 12"
15,"Penn State","8-2",961,"12","scott-wolf","Week 12"
16,"LSU","6-3",582,"19","scott-wolf","Week 12"
17,"Florida","7-2",435,"22","scott-wolf","Week 12"
18,"Washington State","8-2",501,"23","scott-wolf","Week 12"
19,"Boise State","9-1",315,"24","scott-wolf","Week 12"
20,"Oklahoma State","8-2",659,"17","scott-wolf","Week 12"
21,"Colorado","8-2",797,"16","scott-wolf","Week 12"
22,"USC","7-3",584,"-","scott-wolf","Week 12"
23,"Troy","8-1",63,"-","scott-wolf","Week 12"
24,"Navy","7-2",20,"-","scott-wolf","Week 12"
25,"Texas A&M","7-3",238,"10","scott-wolf","Week 12"
1,"Alabama","10-0",1525,"1","steve-batterson","Week 12"
2,"Ohio State","9-1",1455,"6","steve-batterson","Week 12"
3,"Michigan","9-1",1323,"2","steve-batterson","Week 12"
4,"Clemson","9-1",1304,"3","steve-batterson","Week 12"
5,"Louisville","9-1",1357,"5","steve-batterson","Week 12"
6,"Washington","9-1",1150,"4","steve-batterson","Week 12"
7,"Wisconsin","8-2",1214,"7","steve-batterson","Week 12"
8,"Oklahoma","8-2",1064,"9","steve-batterson","Week 12"
9,"West Virginia","8-1",920,"11","steve-batterson","Week 12"
10,"Utah","8-2",807,"13","steve-batterson","Week 12"
11,"Oklahoma State","8-2",659,"17","steve-batterson","Week 12"
12,"Western Michigan","10-0",634,"14","steve-batterson","Week 12"
13,"Florida","7-2",435,"22","steve-batterson","Week 12"
14,"Penn State","8-2",961,"12","steve-batterson","Week 12"
15,"Florida State","7-3",569,"20","steve-batterson","Week 12"
16,"Colorado","8-2",797,"16","steve-batterson","Week 12"
17,"Auburn","7-3",543,"8","steve-batterson","Week 12"
18,"Nebraska","8-2",504,"21","steve-batterson","Week 12"
19,"Boise State","9-1",315,"24","steve-batterson","Week 12"
20,"Washington State","8-2",501,"23","steve-batterson","Week 12"
21,"Texas A&M","7-3",238,"10","steve-batterson","Week 12"
22,"San Diego State","9-1",97,"-","steve-batterson","Week 12"
23,"LSU","6-3",582,"19","steve-batterson","Week 12"
24,"Navy","7-2",20,"-","steve-batterson","Week 12"
25,"Troy","8-1",63,"-","steve-batterson","Week 12"
1,"Alabama","10-0",1525,"1","steve-wiseman","Week 12"
2,"Ohio State","9-1",1455,"6","steve-wiseman","Week 12"
3,"Clemson","9-1",1304,"3","steve-wiseman","Week 12"
4,"Michigan","9-1",1323,"2","steve-wiseman","Week 12"
5,"Louisville","9-1",1357,"5","steve-wiseman","Week 12"
6,"Washington","9-1",1150,"4","steve-wiseman","Week 12"
7,"West Virginia","8-1",920,"11","steve-wiseman","Week 12"
8,"Wisconsin","8-2",1214,"7","steve-wiseman","Week 12"
9,"Oklahoma","8-2",1064,"9","steve-wiseman","Week 12"
10,"Utah","8-2",807,"13","steve-wiseman","Week 12"
11,"Nebraska","8-2",504,"21","steve-wiseman","Week 12"
12,"Western Michigan","10-0",634,"14","steve-wiseman","Week 12"
13,"Penn State","8-2",961,"12","steve-wiseman","Week 12"
14,"Colorado","8-2",797,"16","steve-wiseman","Week 12"
15,"Troy","8-1",63,"-","steve-wiseman","Week 12"
16,"Florida","7-2",435,"22","steve-wiseman","Week 12"
17,"Florida State","7-3",569,"20","steve-wiseman","Week 12"
18,"San Diego State","9-1",97,"-","steve-wiseman","Week 12"
19,"Oklahoma State","8-2",659,"17","steve-wiseman","Week 12"
20,"Washington State","8-2",501,"23","steve-wiseman","Week 12"
21,"Boise State","9-1",315,"24","steve-wiseman","Week 12"
22,"Texas A&M","7-3",238,"10","steve-wiseman","Week 12"
23,"Auburn","7-3",543,"8","steve-wiseman","Week 12"
24,"LSU","6-3",582,"19","steve-wiseman","Week 12"
25,"USC","7-3",584,"-","steve-wiseman","Week 12"
1,"Alabama","10-0",1525,"1","tom-murphy","Week 12"
2,"Ohio State","9-1",1455,"6","tom-murphy","Week 12"
3,"Clemson","9-1",1304,"3","tom-murphy","Week 12"
4,"Michigan","9-1",1323,"2","tom-murphy","Week 12"
5,"Louisville","9-1",1357,"5","tom-murphy","Week 12"
6,"Washington","9-1",1150,"4","tom-murphy","Week 12"
7,"Wisconsin","8-2",1214,"7","tom-murphy","Week 12"
8,"West Virginia","8-1",920,"11","tom-murphy","Week 12"
9,"Oklahoma","8-2",1064,"9","tom-murphy","Week 12"
10,"Utah","8-2",807,"13","tom-murphy","Week 12"
11,"Auburn","7-3",543,"8","tom-murphy","Week 12"
12,"Penn State","8-2",961,"12","tom-murphy","Week 12"
13,"Florida","7-2",435,"22","tom-murphy","Week 12"
14,"Colorado","8-2",797,"16","tom-murphy","Week 12"
15,"Oklahoma State","8-2",659,"17","tom-murphy","Week 12"
16,"USC","7-3",584,"-","tom-murphy","Week 12"
17,"LSU","6-3",582,"19","tom-murphy","Week 12"
18,"Nebraska","8-2",504,"21","tom-murphy","Week 12"
19,"Texas A&M","7-3",238,"10","tom-murphy","Week 12"
20,"Washington State","8-2",501,"23","tom-murphy","Week 12"
21,"Florida State","7-3",569,"20","tom-murphy","Week 12"
22,"Western Michigan","10-0",634,"14","tom-murphy","Week 12"
23,"Boise State","9-1",315,"24","tom-murphy","Week 12"
24,"Troy","8-1",63,"-","tom-murphy","Week 12"
25,"San Diego State","9-1",97,"-","tom-murphy","Week 12"
1,"Alabama","10-0",1525,"1","tony-parks","Week 12"
2,"Ohio State","9-1",1455,"6","tony-parks","Week 12"
3,"Clemson","9-1",1304,"3","tony-parks","Week 12"
4,"Louisville","9-1",1357,"5","tony-parks","Week 12"
5,"Michigan","9-1",1323,"2","tony-parks","Week 12"
6,"Wisconsin","8-2",1214,"7","tony-parks","Week 12"
7,"Washington","9-1",1150,"4","tony-parks","Week 12"
8,"West Virginia","8-1",920,"11","tony-parks","Week 12"
9,"Oklahoma","8-2",1064,"9","tony-parks","Week 12"
10,"Utah","8-2",807,"13","tony-parks","Week 12"
11,"Oklahoma State","8-2",659,"17","tony-parks","Week 12"
12,"Western Michigan","10-0",634,"14","tony-parks","Week 12"
13,"Penn State","8-2",961,"12","tony-parks","Week 12"
14,"Florida","7-2",435,"22","tony-parks","Week 12"
15,"Colorado","8-2",797,"16","tony-parks","Week 12"
16,"Auburn","7-3",543,"8","tony-parks","Week 12"
17,"LSU","6-3",582,"19","tony-parks","Week 12"
18,"Florida State","7-3",569,"20","tony-parks","Week 12"
19,"USC","7-3",584,"-","tony-parks","Week 12"
20,"Boise State","9-1",315,"24","tony-parks","Week 12"
21,"Nebraska","8-2",504,"21","tony-parks","Week 12"
22,"Washington State","8-2",501,"23","tony-parks","Week 12"
23,"San Diego State","9-1",97,"-","tony-parks","Week 12"
24,"Texas A&M","7-3",238,"10","tony-parks","Week 12"
25,"Troy","8-1",63,"-","tony-parks","Week 12"
