"Rank","Team","Record","Points","PV.Rank","Voter","Week"
5,"Houston","5-0",1233,"6","garland-gillen","Week 6"
6,"Washington","5-0",1234,"10","garland-gillen","Week 6"
7,"Louisville","4-1",1160,"3","garland-gillen","Week 6"
8,"Texas A&M","5-0",1113,"9","garland-gillen","Week 6"
9,"Tennessee","5-0",1045,"11","garland-gillen","Week 6"
10,"Miami","4-0",909,"14","garland-gillen","Week 6"
11,"Nebraska","5-0",821,"15","garland-gillen","Week 6"
12,"Baylor","5-0",805,"13","garland-gillen","Week 6"
13,"Wisconsin","4-1",882,"8","garland-gillen","Week 6"
14,"Arkansas","4-1",528,"20","garland-gillen","Week 6"
15,"Stanford","3-1",711,"7","garland-gillen","Week 6"
16,"Colorado","4-1",276,"-","garland-gillen","Week 6"
17,"North Carolina","4-1",497,"-","garland-gillen","Week 6"
18,"West Virginia","4-0",240,"-","garland-gillen","Week 6"
19,"Mississippi","3-2",712,"16","garland-gillen","Week 6"
20,"Virginia Tech","3-1",85,"-","garland-gillen","Week 6"
21,"Maryland","4-0",23,"-","garland-gillen","Week 6"
22,"Florida State","3-2",230,"12","garland-gillen","Week 6"
23,"Boise State","4-0",385,"24","garland-gillen","Week 6"
24,"Air Force","4-0",17,"-","garland-gillen","Week 6"
25,"Western Michigan","5-0",76,"-","garland-gillen","Week 6"
1,"Alabama","5-0",1514,"1","garry-smits","Week 6"
2,"Clemson","5-0",1403,"5","garry-smits","Week 6"
3,"Ohio State","4-0",1451,"2","garry-smits","Week 6"
4,"Michigan","5-0",1334,"4","garry-smits","Week 6"
5,"Houston","5-0",1233,"6","garry-smits","Week 6"
6,"Washington","5-0",1234,"10","garry-smits","Week 6"
7,"Texas A&M","5-0",1113,"9","garry-smits","Week 6"
8,"Tennessee","5-0",1045,"11","garry-smits","Week 6"
9,"Louisville","4-1",1160,"3","garry-smits","Week 6"
10,"Nebraska","5-0",821,"15","garry-smits","Week 6"
11,"Miami","4-0",909,"14","garry-smits","Week 6"
12,"Baylor","5-0",805,"13","garry-smits","Week 6"
13,"Mississippi","3-2",712,"16","garry-smits","Week 6"
14,"Stanford","3-1",711,"7","garry-smits","Week 6"
15,"Wisconsin","4-1",882,"8","garry-smits","Week 6"
16,"Arkansas","4-1",528,"20","garry-smits","Week 6"
17,"Boise State","4-0",385,"24","garry-smits","Week 6"
18,"North Carolina","4-1",497,"-","garry-smits","Week 6"
19,"Florida","4-1",391,"23","garry-smits","Week 6"
20,"Colorado","4-1",276,"-","garry-smits","Week 6"
21,"Oklahoma","2-2",324,"-","garry-smits","Week 6"
22,"Florida State","3-2",230,"12","garry-smits","Week 6"
23,"West Virginia","4-0",240,"-","garry-smits","Week 6"
24,"Utah","4-1",86,"18","garry-smits","Week 6"
25,"Auburn","3-2",46,"-","garry-smits","Week 6"
1,"Alabama","5-0",1514,"1","gary-horowitz","Week 6"
2,"Ohio State","4-0",1451,"2","gary-horowitz","Week 6"
3,"Clemson","5-0",1403,"5","gary-horowitz","Week 6"
4,"Houston","5-0",1233,"6","gary-horowitz","Week 6"
5,"Michigan","5-0",1334,"4","gary-horowitz","Week 6"
6,"Washington","5-0",1234,"10","gary-horowitz","Week 6"
7,"Louisville","4-1",1160,"3","gary-horowitz","Week 6"
8,"Texas A&M","5-0",1113,"9","gary-horowitz","Week 6"
9,"Tennessee","5-0",1045,"11","gary-horowitz","Week 6"
10,"Wisconsin","4-1",882,"8","gary-horowitz","Week 6"
11,"Nebraska","5-0",821,"15","gary-horowitz","Week 6"
12,"Miami","4-0",909,"14","gary-horowitz","Week 6"
13,"Baylor","5-0",805,"13","gary-horowitz","Week 6"
14,"Mississippi","3-2",712,"16","gary-horowitz","Week 6"
15,"North Carolina","4-1",497,"-","gary-horowitz","Week 6"
16,"Florida","4-1",391,"23","gary-horowitz","Week 6"
17,"Arkansas","4-1",528,"20","gary-horowitz","Week 6"
18,"Boise State","4-0",385,"24","gary-horowitz","Week 6"
19,"Stanford","3-1",711,"7","gary-horowitz","Week 6"
20,"North Dakota State","3-2",46,"-","gary-horowitz","Week 6"
21,"Utah","4-1",86,"18","gary-horowitz","Week 6"
22,"West Virginia","4-0",240,"-","gary-horowitz","Week 6"
23,"Florida State","3-2",230,"12","gary-horowitz","Week 6"
24,"Colorado","4-1",276,"-","gary-horowitz","Week 6"
25,"Oklahoma","2-2",324,"-","gary-horowitz","Week 6"
1,"Alabama","5-0",1514,"1","graham-watson","Week 6"
2,"Ohio State","4-0",1451,"2","graham-watson","Week 6"
3,"Clemson","5-0",1403,"5","graham-watson","Week 6"
4,"Michigan","5-0",1334,"4","graham-watson","Week 6"
5,"Louisville","4-1",1160,"3","graham-watson","Week 6"
6,"Washington","5-0",1234,"10","graham-watson","Week 6"
7,"Houston","5-0",1233,"6","graham-watson","Week 6"
8,"Texas A&M","5-0",1113,"9","graham-watson","Week 6"
9,"Tennessee","5-0",1045,"11","graham-watson","Week 6"
10,"Miami","4-0",909,"14","graham-watson","Week 6"
11,"Nebraska","5-0",821,"15","graham-watson","Week 6"
12,"Baylor","5-0",805,"13","graham-watson","Week 6"
13,"Wisconsin","4-1",882,"8","graham-watson","Week 6"
14,"Stanford","3-1",711,"7","graham-watson","Week 6"
15,"Mississippi","3-2",712,"16","graham-watson","Week 6"
16,"Arkansas","4-1",528,"20","graham-watson","Week 6"
17,"Florida State","3-2",230,"12","graham-watson","Week 6"
18,"Florida","4-1",391,"23","graham-watson","Week 6"
19,"LSU","3-2",49,"-","graham-watson","Week 6"
20,"North Carolina","4-1",497,"-","graham-watson","Week 6"
21,"Colorado","4-1",276,"-","graham-watson","Week 6"
22,"Boise State","4-0",385,"24","graham-watson","Week 6"
23,"Utah","4-1",86,"18","graham-watson","Week 6"
24,"Georgia","3-2",42,"25","graham-watson","Week 6"
25,"West Virginia","4-0",240,"-","graham-watson","Week 6"
1,"Alabama","5-0",1514,"1","jason-galloway","Week 6"
2,"Ohio State","4-0",1451,"2","jason-galloway","Week 6"
3,"Michigan","5-0",1334,"4","jason-galloway","Week 6"
4,"Clemson","5-0",1403,"5","jason-galloway","Week 6"
5,"Louisville","4-1",1160,"3","jason-galloway","Week 6"
6,"Washington","5-0",1234,"10","jason-galloway","Week 6"
7,"Houston","5-0",1233,"6","jason-galloway","Week 6"
8,"Texas A&M","5-0",1113,"9","jason-galloway","Week 6"
9,"Tennessee","5-0",1045,"11","jason-galloway","Week 6"
10,"Wisconsin","4-1",882,"8","jason-galloway","Week 6"
11,"Miami","4-0",909,"14","jason-galloway","Week 6"
12,"Baylor","5-0",805,"13","jason-galloway","Week 6"
13,"Nebraska","5-0",821,"15","jason-galloway","Week 6"
14,"Stanford","3-1",711,"7","jason-galloway","Week 6"
15,"Mississippi","3-2",712,"16","jason-galloway","Week 6"
16,"North Carolina","4-1",497,"-","jason-galloway","Week 6"
17,"Florida State","3-2",230,"12","jason-galloway","Week 6"
18,"Western Michigan","5-0",76,"-","jason-galloway","Week 6"
19,"Oklahoma","2-2",324,"-","jason-galloway","Week 6"
20,"West Virginia","4-0",240,"-","jason-galloway","Week 6"
21,"UCLA","3-2",56,"-","jason-galloway","Week 6"
22,"Florida","4-1",391,"23","jason-galloway","Week 6"
23,"Arkansas","4-1",528,"20","jason-galloway","Week 6"
24,"Colorado","4-1",276,"-","jason-galloway","Week 6"
25,"Utah","4-1",86,"18","jason-galloway","Week 6"
1,"Alabama","5-0",1514,"1","jeff-miller","Week 6"
2,"Michigan","5-0",1334,"4","jeff-miller","Week 6"
3,"Ohio State","4-0",1451,"2","jeff-miller","Week 6"
4,"Clemson","5-0",1403,"5","jeff-miller","Week 6"
5,"Louisville","4-1",1160,"3","jeff-miller","Week 6"
6,"Houston","5-0",1233,"6","jeff-miller","Week 6"
7,"Washington","5-0",1234,"10","jeff-miller","Week 6"
8,"Texas A&M","5-0",1113,"9","jeff-miller","Week 6"
9,"Tennessee","5-0",1045,"11","jeff-miller","Week 6"
10,"Wisconsin","4-1",882,"8","jeff-miller","Week 6"
11,"Nebraska","5-0",821,"15","jeff-miller","Week 6"
12,"Baylor","5-0",805,"13","jeff-miller","Week 6"
13,"Miami","4-0",909,"14","jeff-miller","Week 6"
14,"Mississippi","3-2",712,"16","jeff-miller","Week 6"
15,"Arkansas","4-1",528,"20","jeff-miller","Week 6"
16,"Stanford","3-1",711,"7","jeff-miller","Week 6"
17,"Florida","4-1",391,"23","jeff-miller","Week 6"
18,"Oklahoma","2-2",324,"-","jeff-miller","Week 6"
19,"Georgia","3-2",42,"25","jeff-miller","Week 6"
20,"North Carolina","4-1",497,"-","jeff-miller","Week 6"
21,"Western Michigan","5-0",76,"-","jeff-miller","Week 6"
22,"Boise State","4-0",385,"24","jeff-miller","Week 6"
23,"UCLA","3-2",56,"-","jeff-miller","Week 6"
24,"Florida State","3-2",230,"12","jeff-miller","Week 6"
25,"Utah","4-1",86,"18","jeff-miller","Week 6"
1,"Alabama","5-0",1514,"1","jerry-dipaola","Week 6"
2,"Ohio State","4-0",1451,"2","jerry-dipaola","Week 6"
3,"Clemson","5-0",1403,"5","jerry-dipaola","Week 6"
4,"Michigan","5-0",1334,"4","jerry-dipaola","Week 6"
5,"Louisville","4-1",1160,"3","jerry-dipaola","Week 6"
6,"Washington","5-0",1234,"10","jerry-dipaola","Week 6"
7,"Houston","5-0",1233,"6","jerry-dipaola","Week 6"
8,"Texas A&M","5-0",1113,"9","jerry-dipaola","Week 6"
9,"Tennessee","5-0",1045,"11","jerry-dipaola","Week 6"
10,"Wisconsin","4-1",882,"8","jerry-dipaola","Week 6"
11,"Baylor","5-0",805,"13","jerry-dipaola","Week 6"
12,"Miami","4-0",909,"14","jerry-dipaola","Week 6"
13,"Mississippi","3-2",712,"16","jerry-dipaola","Week 6"
14,"Nebraska","5-0",821,"15","jerry-dipaola","Week 6"
15,"Oklahoma","2-2",324,"-","jerry-dipaola","Week 6"
16,"Florida","4-1",391,"23","jerry-dipaola","Week 6"
17,"North Carolina","4-1",497,"-","jerry-dipaola","Week 6"
18,"Florida State","3-2",230,"12","jerry-dipaola","Week 6"
19,"Auburn","3-2",46,"-","jerry-dipaola","Week 6"
20,"Arkansas","4-1",528,"20","jerry-dipaola","Week 6"
21,"Oklahoma State","3-2",41,"-","jerry-dipaola","Week 6"
22,"Boise State","4-0",385,"24","jerry-dipaola","Week 6"
23,"LSU","3-2",49,"-","jerry-dipaola","Week 6"
24,"Colorado","4-1",276,"-","jerry-dipaola","Week 6"
25,"West Virginia","4-0",240,"-","jerry-dipaola","Week 6"
1,"Alabama","5-0",1514,"1","jimmy-burch","Week 6"
2,"Ohio State","4-0",1451,"2","jimmy-burch","Week 6"
3,"Houston","5-0",1233,"6","jimmy-burch","Week 6"
4,"Clemson","5-0",1403,"5","jimmy-burch","Week 6"
5,"Michigan","5-0",1334,"4","jimmy-burch","Week 6"
6,"Washington","5-0",1234,"10","jimmy-burch","Week 6"
7,"Texas A&M","5-0",1113,"9","jimmy-burch","Week 6"
8,"Tennessee","5-0",1045,"11","jimmy-burch","Week 6"
9,"Louisville","4-1",1160,"3","jimmy-burch","Week 6"
10,"Miami","4-0",909,"14","jimmy-burch","Week 6"
11,"Nebraska","5-0",821,"15","jimmy-burch","Week 6"
12,"Stanford","3-1",711,"7","jimmy-burch","Week 6"
13,"Wisconsin","4-1",882,"8","jimmy-burch","Week 6"
14,"Baylor","5-0",805,"13","jimmy-burch","Week 6"
15,"Mississippi","3-2",712,"16","jimmy-burch","Week 6"
16,"Arkansas","4-1",528,"20","jimmy-burch","Week 6"
17,"Colorado","4-1",276,"-","jimmy-burch","Week 6"
18,"West Virginia","4-0",240,"-","jimmy-burch","Week 6"
19,"Florida","4-1",391,"23","jimmy-burch","Week 6"
20,"North Carolina","4-1",497,"-","jimmy-burch","Week 6"
21,"UCLA","3-2",56,"-","jimmy-burch","Week 6"
22,"Boise State","4-0",385,"24","jimmy-burch","Week 6"
23,"Virginia Tech","3-1",85,"-","jimmy-burch","Week 6"
24,"Oklahoma","2-2",324,"-","jimmy-burch","Week 6"
25,"Oklahoma State","3-2",41,"-","jimmy-burch","Week 6"
1,"Alabama","5-0",1514,"1","joe-dubin","Week 6"
2,"Clemson","5-0",1403,"5","joe-dubin","Week 6"
3,"Michigan","5-0",1334,"4","joe-dubin","Week 6"
4,"Ohio State","4-0",1451,"2","joe-dubin","Week 6"
5,"Texas A&M","5-0",1113,"9","joe-dubin","Week 6"
6,"Tennessee","5-0",1045,"11","joe-dubin","Week 6"
7,"Louisville","4-1",1160,"3","joe-dubin","Week 6"
8,"Washington","5-0",1234,"10","joe-dubin","Week 6"
9,"Houston","5-0",1233,"6","joe-dubin","Week 6"
10,"Miami","4-0",909,"14","joe-dubin","Week 6"
11,"Nebraska","5-0",821,"15","joe-dubin","Week 6"
12,"Baylor","5-0",805,"13","joe-dubin","Week 6"
13,"Wisconsin","4-1",882,"8","joe-dubin","Week 6"
14,"Mississippi","3-2",712,"16","joe-dubin","Week 6"
15,"Stanford","3-1",711,"7","joe-dubin","Week 6"
16,"Arkansas","4-1",528,"20","joe-dubin","Week 6"
17,"North Carolina","4-1",497,"-","joe-dubin","Week 6"
18,"Boise State","4-0",385,"24","joe-dubin","Week 6"
19,"Colorado","4-1",276,"-","joe-dubin","Week 6"
20,"West Virginia","4-0",240,"-","joe-dubin","Week 6"
21,"Florida","4-1",391,"23","joe-dubin","Week 6"
22,"Florida State","3-2",230,"12","joe-dubin","Week 6"
23,"Oklahoma State","3-2",41,"-","joe-dubin","Week 6"
24,"Oklahoma","2-2",324,"-","joe-dubin","Week 6"
25,"Maryland","4-0",23,"-","joe-dubin","Week 6"
1,"Alabama","5-0",1514,"1","joe-walljasper","Week 6"
2,"Ohio State","4-0",1451,"2","joe-walljasper","Week 6"
3,"Clemson","5-0",1403,"5","joe-walljasper","Week 6"
4,"Houston","5-0",1233,"6","joe-walljasper","Week 6"
5,"Michigan","5-0",1334,"4","joe-walljasper","Week 6"
6,"Washington","5-0",1234,"10","joe-walljasper","Week 6"
7,"Louisville","4-1",1160,"3","joe-walljasper","Week 6"
8,"Texas A&M","5-0",1113,"9","joe-walljasper","Week 6"
9,"Tennessee","5-0",1045,"11","joe-walljasper","Week 6"
10,"Wisconsin","4-1",882,"8","joe-walljasper","Week 6"
11,"Mississippi","3-2",712,"16","joe-walljasper","Week 6"
12,"Miami","4-0",909,"14","joe-walljasper","Week 6"
13,"Baylor","5-0",805,"13","joe-walljasper","Week 6"
14,"Stanford","3-1",711,"7","joe-walljasper","Week 6"
15,"Nebraska","5-0",821,"15","joe-walljasper","Week 6"
16,"Florida","4-1",391,"23","joe-walljasper","Week 6"
17,"Arkansas","4-1",528,"20","joe-walljasper","Week 6"
18,"North Carolina","4-1",497,"-","joe-walljasper","Week 6"
19,"Oklahoma","2-2",324,"-","joe-walljasper","Week 6"
20,"Florida State","3-2",230,"12","joe-walljasper","Week 6"
21,"Colorado","4-1",276,"-","joe-walljasper","Week 6"
22,"Boise State","4-0",385,"24","joe-walljasper","Week 6"
23,"LSU","3-2",49,"-","joe-walljasper","Week 6"
24,"West Virginia","4-0",240,"-","joe-walljasper","Week 6"
25,"Western Michigan","5-0",76,"-","joe-walljasper","Week 6"
1,"Alabama","5-0",1514,"1","joey-knight","Week 6"
2,"Clemson","5-0",1403,"5","joey-knight","Week 6"
3,"Ohio State","4-0",1451,"2","joey-knight","Week 6"
4,"Michigan","5-0",1334,"4","joey-knight","Week 6"
5,"Houston","5-0",1233,"6","joey-knight","Week 6"
6,"Louisville","4-1",1160,"3","joey-knight","Week 6"
7,"Washington","5-0",1234,"10","joey-knight","Week 6"
8,"Texas A&M","5-0",1113,"9","joey-knight","Week 6"
9,"Tennessee","5-0",1045,"11","joey-knight","Week 6"
10,"Nebraska","5-0",821,"15","joey-knight","Week 6"
11,"Wisconsin","4-1",882,"8","joey-knight","Week 6"
12,"Baylor","5-0",805,"13","joey-knight","Week 6"
13,"Miami","4-0",909,"14","joey-knight","Week 6"
14,"Mississippi","3-2",712,"16","joey-knight","Week 6"
15,"North Carolina","4-1",497,"-","joey-knight","Week 6"
16,"Stanford","3-1",711,"7","joey-knight","Week 6"
17,"Arkansas","4-1",528,"20","joey-knight","Week 6"
18,"Boise State","4-0",385,"24","joey-knight","Week 6"
19,"West Virginia","4-0",240,"-","joey-knight","Week 6"
20,"Utah","4-1",86,"18","joey-knight","Week 6"
21,"Colorado","4-1",276,"-","joey-knight","Week 6"
22,"Florida","4-1",391,"23","joey-knight","Week 6"
23,"Florida State","3-2",230,"12","joey-knight","Week 6"
24,"Oklahoma","2-2",324,"-","joey-knight","Week 6"
25,"LSU","3-2",49,"-","joey-knight","Week 6"
1,"Alabama","5-0",1514,"1","john-clay","Week 6"
2,"Ohio State","4-0",1451,"2","john-clay","Week 6"
3,"Clemson","5-0",1403,"5","john-clay","Week 6"
4,"Louisville","4-1",1160,"3","john-clay","Week 6"
5,"Houston","5-0",1233,"6","john-clay","Week 6"
6,"Washington","5-0",1234,"10","john-clay","Week 6"
7,"Michigan","5-0",1334,"4","john-clay","Week 6"
8,"Texas A&M","5-0",1113,"9","john-clay","Week 6"
9,"Tennessee","5-0",1045,"11","john-clay","Week 6"
10,"Wisconsin","4-1",882,"8","john-clay","Week 6"
11,"Miami","4-0",909,"14","john-clay","Week 6"
12,"Baylor","5-0",805,"13","john-clay","Week 6"
13,"Stanford","3-1",711,"7","john-clay","Week 6"
14,"Mississippi","3-2",712,"16","john-clay","Week 6"
15,"Arkansas","4-1",528,"20","john-clay","Week 6"
16,"Nebraska","5-0",821,"15","john-clay","Week 6"
17,"Georgia","3-2",42,"25","john-clay","Week 6"
18,"Florida","4-1",391,"23","john-clay","Week 6"
19,"North Carolina","4-1",497,"-","john-clay","Week 6"
20,"Boise State","4-0",385,"24","john-clay","Week 6"
21,"UCLA","3-2",56,"-","john-clay","Week 6"
22,"Oklahoma","2-2",324,"-","john-clay","Week 6"
23,"Utah","4-1",86,"18","john-clay","Week 6"
24,"TCU","3-2",26,"21","john-clay","Week 6"
25,"Florida State","3-2",230,"12","john-clay","Week 6"
1,"Alabama","5-0",1514,"1","john-shinn","Week 6"
2,"Ohio State","4-0",1451,"2","john-shinn","Week 6"
3,"Clemson","5-0",1403,"5","john-shinn","Week 6"
4,"Michigan","5-0",1334,"4","john-shinn","Week 6"
5,"Houston","5-0",1233,"6","john-shinn","Week 6"
6,"Washington","5-0",1234,"10","john-shinn","Week 6"
7,"Louisville","4-1",1160,"3","john-shinn","Week 6"
8,"Texas A&M","5-0",1113,"9","john-shinn","Week 6"
9,"Tennessee","5-0",1045,"11","john-shinn","Week 6"
10,"Miami","4-0",909,"14","john-shinn","Week 6"
11,"Nebraska","5-0",821,"15","john-shinn","Week 6"
12,"Wisconsin","4-1",882,"8","john-shinn","Week 6"
13,"Arkansas","4-1",528,"20","john-shinn","Week 6"
14,"Mississippi","3-2",712,"16","john-shinn","Week 6"
15,"Stanford","3-1",711,"7","john-shinn","Week 6"
16,"San Diego State","3-1",10,"19","john-shinn","Week 6"
17,"Boise State","4-0",385,"24","john-shinn","Week 6"
18,"Baylor","5-0",805,"13","john-shinn","Week 6"
19,"West Virginia","4-0",240,"-","john-shinn","Week 6"
20,"Oklahoma","2-2",324,"-","john-shinn","Week 6"
21,"North Carolina","4-1",497,"-","john-shinn","Week 6"
22,"Florida","4-1",391,"23","john-shinn","Week 6"
23,"Colorado","4-1",276,"-","john-shinn","Week 6"
24,"UCLA","3-2",56,"-","john-shinn","Week 6"
25,"Florida State","3-2",230,"12","john-shinn","Week 6"
1,"Ohio State","4-0",1451,"2","jon-wilner","Week 6"
2,"Clemson","5-0",1403,"5","jon-wilner","Week 6"
3,"Michigan","5-0",1334,"4","jon-wilner","Week 6"
4,"Louisville","4-1",1160,"3","jon-wilner","Week 6"
5,"Alabama","5-0",1514,"1","jon-wilner","Week 6"
6,"Texas A&M","5-0",1113,"9","jon-wilner","Week 6"
7,"Wisconsin","4-1",882,"8","jon-wilner","Week 6"
8,"Washington","5-0",1234,"10","jon-wilner","Week 6"
9,"Houston","5-0",1233,"6","jon-wilner","Week 6"
10,"Arkansas","4-1",528,"20","jon-wilner","Week 6"
11,"Tennessee","5-0",1045,"11","jon-wilner","Week 6"
12,"Oklahoma","2-2",324,"-","jon-wilner","Week 6"
13,"Stanford","3-1",711,"7","jon-wilner","Week 6"
14,"UCLA","3-2",56,"-","jon-wilner","Week 6"
15,"Mississippi","3-2",712,"16","jon-wilner","Week 6"
16,"Miami","4-0",909,"14","jon-wilner","Week 6"
17,"Nebraska","5-0",821,"15","jon-wilner","Week 6"
18,"Colorado","4-1",276,"-","jon-wilner","Week 6"
19,"North Carolina","4-1",497,"-","jon-wilner","Week 6"
20,"Florida","4-1",391,"23","jon-wilner","Week 6"
21,"Baylor","5-0",805,"13","jon-wilner","Week 6"
22,"Boise State","4-0",385,"24","jon-wilner","Week 6"
23,"Florida State","3-2",230,"12","jon-wilner","Week 6"
24,"Georgia","3-2",42,"25","jon-wilner","Week 6"
25,"TCU","3-2",26,"21","jon-wilner","Week 6"
1,"Alabama","5-0",1514,"1","jonny-miller","Week 6"
2,"Ohio State","4-0",1451,"2","jonny-miller","Week 6"
3,"Michigan","5-0",1334,"4","jonny-miller","Week 6"
4,"Clemson","5-0",1403,"5","jonny-miller","Week 6"
5,"Washington","5-0",1234,"10","jonny-miller","Week 6"
6,"Houston","5-0",1233,"6","jonny-miller","Week 6"
7,"Texas A&M","5-0",1113,"9","jonny-miller","Week 6"
8,"Tennessee","5-0",1045,"11","jonny-miller","Week 6"
9,"Louisville","4-1",1160,"3","jonny-miller","Week 6"
10,"Baylor","5-0",805,"13","jonny-miller","Week 6"
11,"Mississippi","3-2",712,"16","jonny-miller","Week 6"
12,"Miami","4-0",909,"14","jonny-miller","Week 6"
13,"Stanford","3-1",711,"7","jonny-miller","Week 6"
14,"Nebraska","5-0",821,"15","jonny-miller","Week 6"
15,"Wisconsin","4-1",882,"8","jonny-miller","Week 6"
16,"North Carolina","4-1",497,"-","jonny-miller","Week 6"
17,"Boise State","4-0",385,"24","jonny-miller","Week 6"
18,"Oklahoma State","3-2",41,"-","jonny-miller","Week 6"
19,"Arkansas","4-1",528,"20","jonny-miller","Week 6"
20,"Florida","4-1",391,"23","jonny-miller","Week 6"
21,"Virginia Tech","3-1",85,"-","jonny-miller","Week 6"
22,"West Virginia","4-0",240,"-","jonny-miller","Week 6"
23,"Colorado","4-1",276,"-","jonny-miller","Week 6"
24,"Michigan State","2-2",7,"17","jonny-miller","Week 6"
25,"LSU","3-2",49,"-","jonny-miller","Week 6"
1,"Ohio State","4-0",1451,"2","josh-kendall","Week 6"
2,"Alabama","5-0",1514,"1","josh-kendall","Week 6"
3,"Clemson","5-0",1403,"5","josh-kendall","Week 6"
4,"Houston","5-0",1233,"6","josh-kendall","Week 6"
5,"Michigan","5-0",1334,"4","josh-kendall","Week 6"
6,"Louisville","4-1",1160,"3","josh-kendall","Week 6"
7,"Washington","5-0",1234,"10","josh-kendall","Week 6"
8,"Wisconsin","4-1",882,"8","josh-kendall","Week 6"
9,"Texas A&M","5-0",1113,"9","josh-kendall","Week 6"
10,"Mississippi","3-2",712,"16","josh-kendall","Week 6"
11,"Miami","4-0",909,"14","josh-kendall","Week 6"
12,"Oklahoma","2-2",324,"-","josh-kendall","Week 6"
13,"Tennessee","5-0",1045,"11","josh-kendall","Week 6"
14,"Stanford","3-1",711,"7","josh-kendall","Week 6"
15,"Nebraska","5-0",821,"15","josh-kendall","Week 6"
16,"Baylor","5-0",805,"13","josh-kendall","Week 6"
17,"Arkansas","4-1",528,"20","josh-kendall","Week 6"
18,"North Dakota State","3-2",46,"-","josh-kendall","Week 6"
19,"Florida","4-1",391,"23","josh-kendall","Week 6"
20,"Virginia Tech","3-1",85,"-","josh-kendall","Week 6"
21,"Auburn","3-2",46,"-","josh-kendall","Week 6"
22,"LSU","3-2",49,"-","josh-kendall","Week 6"
23,"West Virginia","4-0",240,"-","josh-kendall","Week 6"
24,"Western Michigan","5-0",76,"-","josh-kendall","Week 6"
25,"Georgia","3-2",42,"25","josh-kendall","Week 6"
1,"Alabama","5-0",1514,"1","keith-sargeant","Week 6"
2,"Ohio State","4-0",1451,"2","keith-sargeant","Week 6"
3,"Michigan","5-0",1334,"4","keith-sargeant","Week 6"
4,"Clemson","5-0",1403,"5","keith-sargeant","Week 6"
5,"Houston","5-0",1233,"6","keith-sargeant","Week 6"
6,"Texas A&M","5-0",1113,"9","keith-sargeant","Week 6"
7,"Washington","5-0",1234,"10","keith-sargeant","Week 6"
8,"Tennessee","5-0",1045,"11","keith-sargeant","Week 6"
9,"Nebraska","5-0",821,"15","keith-sargeant","Week 6"
10,"Miami","4-0",909,"14","keith-sargeant","Week 6"
11,"Baylor","5-0",805,"13","keith-sargeant","Week 6"
12,"Louisville","4-1",1160,"3","keith-sargeant","Week 6"
13,"Wisconsin","4-1",882,"8","keith-sargeant","Week 6"
14,"Mississippi","3-2",712,"16","keith-sargeant","Week 6"
15,"Stanford","3-1",711,"7","keith-sargeant","Week 6"
16,"Arkansas","4-1",528,"20","keith-sargeant","Week 6"
17,"Western Michigan","5-0",76,"-","keith-sargeant","Week 6"
18,"Oklahoma","2-2",324,"-","keith-sargeant","Week 6"
19,"Georgia","3-2",42,"25","keith-sargeant","Week 6"
20,"North Carolina","4-1",497,"-","keith-sargeant","Week 6"
21,"Florida State","3-2",230,"12","keith-sargeant","Week 6"
22,"Boise State","4-0",385,"24","keith-sargeant","Week 6"
23,"Colorado","4-1",276,"-","keith-sargeant","Week 6"
24,"Florida","4-1",391,"23","keith-sargeant","Week 6"
25,"Maryland","4-0",23,"-","keith-sargeant","Week 6"
1,"Alabama","5-0",1514,"1","kirk-bohls","Week 6"
2,"Clemson","5-0",1403,"5","kirk-bohls","Week 6"
3,"Ohio State","4-0",1451,"2","kirk-bohls","Week 6"
4,"Houston","5-0",1233,"6","kirk-bohls","Week 6"
5,"Michigan","5-0",1334,"4","kirk-bohls","Week 6"
6,"Washington","5-0",1234,"10","kirk-bohls","Week 6"
7,"Louisville","4-1",1160,"3","kirk-bohls","Week 6"
8,"Texas A&M","5-0",1113,"9","kirk-bohls","Week 6"
9,"Miami","4-0",909,"14","kirk-bohls","Week 6"
10,"Tennessee","5-0",1045,"11","kirk-bohls","Week 6"
11,"Stanford","3-1",711,"7","kirk-bohls","Week 6"
12,"Boise State","4-0",385,"24","kirk-bohls","Week 6"
13,"North Carolina","4-1",497,"-","kirk-bohls","Week 6"
14,"Baylor","5-0",805,"13","kirk-bohls","Week 6"
15,"Wisconsin","4-1",882,"8","kirk-bohls","Week 6"
16,"Nebraska","5-0",821,"15","kirk-bohls","Week 6"
17,"Florida State","3-2",230,"12","kirk-bohls","Week 6"
18,"Mississippi","3-2",712,"16","kirk-bohls","Week 6"
19,"West Virginia","4-0",240,"-","kirk-bohls","Week 6"
20,"Florida","4-1",391,"23","kirk-bohls","Week 6"
21,"Arkansas","4-1",528,"20","kirk-bohls","Week 6"
22,"Colorado","4-1",276,"-","kirk-bohls","Week 6"
23,"Air Force","4-0",17,"-","kirk-bohls","Week 6"
24,"Western Michigan","5-0",76,"-","kirk-bohls","Week 6"
25,"North Dakota State","3-2",46,"-","kirk-bohls","Week 6"
1,"Alabama","5-0",1514,"1","mandy-mitchell","Week 6"
2,"Ohio State","4-0",1451,"2","mandy-mitchell","Week 6"
3,"Clemson","5-0",1403,"5","mandy-mitchell","Week 6"
4,"Michigan","5-0",1334,"4","mandy-mitchell","Week 6"
5,"Houston","5-0",1233,"6","mandy-mitchell","Week 6"
6,"Washington","5-0",1234,"10","mandy-mitchell","Week 6"
