"Rank","Team","Record","Points","PV.Rank","Voter","Week"
12,"Oklahoma State","10-3",920,"13","matt-porter",16
13,"Stanford","10-3",730,"16","matt-porter",16
14,"Florida","9-4",640,"20","matt-porter",16
15,"LSU","8-4",651,"19","matt-porter",16
16,"Virginia Tech","10-4",610,"18","matt-porter",16
17,"Miami","9-4",338,"-","matt-porter",16
18,"South Florida","11-2",358,"25","matt-porter",16
19,"San Diego State","11-3",113,"-","matt-porter",16
20,"Tennessee","9-4",253,"-","matt-porter",16
21,"Colorado","10-4",585,"11","matt-porter",16
22,"West Virginia","10-3",368,"14","matt-porter",16
23,"Louisville","9-4",277,"15","matt-porter",16
24,"Western Kentucky","11-3",32,"-","matt-porter",16
25,"Georgia Tech","9-4",47,"-","matt-porter",16
1,"Clemson","14-1",1500,"3","michael-bonner",16
2,"Alabama","14-1",1440,"1","michael-bonner",16
3,"Washington","12-2",1277,"4","michael-bonner",16
4,"Ohio State","11-2",1240,"2","michael-bonner",16
5,"Oklahoma","11-2",1252,"7","michael-bonner",16
6,"USC","10-3",1292,"9","michael-bonner",16
7,"Florida State","10-3",1105,"10","michael-bonner",16
8,"Wisconsin","11-3",1032,"8","michael-bonner",16
9,"Michigan","10-3",1001,"6","michael-bonner",16
10,"Penn State","11-3",1130,"5","michael-bonner",16
11,"Oklahoma State","10-3",920,"13","michael-bonner",16
12,"Colorado","10-4",585,"11","michael-bonner",16
13,"Western Michigan","13-1",619,"12","michael-bonner",16
14,"Florida","9-4",640,"20","michael-bonner",16
15,"Stanford","10-3",730,"16","michael-bonner",16
16,"South Florida","11-2",358,"25","michael-bonner",16
17,"West Virginia","10-3",368,"14","michael-bonner",16
18,"Boise State","10-3",19,"-","michael-bonner",16
19,"LSU","8-4",651,"19","michael-bonner",16
20,"San Diego State","11-3",113,"-","michael-bonner",16
21,"Nebraska","9-4",38,"24","michael-bonner",16
22,"Louisville","9-4",277,"15","michael-bonner",16
23,"Virginia Tech","10-4",610,"18","michael-bonner",16
24,"Air Force","10-3",30,"-","michael-bonner",16
25,"Western Kentucky","11-3",32,"-","michael-bonner",16
1,"Clemson","14-1",1500,"3","michael-lev",16
2,"Alabama","14-1",1440,"1","michael-lev",16
3,"Oklahoma","11-2",1252,"7","michael-lev",16
4,"USC","10-3",1292,"9","michael-lev",16
5,"Ohio State","11-2",1240,"2","michael-lev",16
6,"Washington","12-2",1277,"4","michael-lev",16
7,"Florida State","10-3",1105,"10","michael-lev",16
8,"Michigan","10-3",1001,"6","michael-lev",16
9,"Penn State","11-3",1130,"5","michael-lev",16
10,"Wisconsin","11-3",1032,"8","michael-lev",16
11,"Oklahoma State","10-3",920,"13","michael-lev",16
12,"Stanford","10-3",730,"16","michael-lev",16
13,"Virginia Tech","10-4",610,"18","michael-lev",16
14,"West Virginia","10-3",368,"14","michael-lev",16
15,"South Florida","11-2",358,"25","michael-lev",16
16,"Western Michigan","13-1",619,"12","michael-lev",16
17,"Miami","9-4",338,"-","michael-lev",16
18,"Kansas State","9-4",83,"-","michael-lev",16
19,"Florida","9-4",640,"20","michael-lev",16
20,"LSU","8-4",651,"19","michael-lev",16
21,"Colorado","10-4",585,"11","michael-lev",16
22,"San Diego State","11-3",113,"-","michael-lev",16
23,"Brigham Young","9-4",9,"-","michael-lev",16
24,"Georgia Tech","9-4",47,"-","michael-lev",16
25,"Tennessee","9-4",253,"-","michael-lev",16
1,"Clemson","14-1",1500,"3","mike-barber",16
2,"Alabama","14-1",1440,"1","mike-barber",16
3,"Ohio State","11-2",1240,"2","mike-barber",16
4,"USC","10-3",1292,"9","mike-barber",16
5,"Penn State","11-3",1130,"5","mike-barber",16
6,"Washington","12-2",1277,"4","mike-barber",16
7,"Wisconsin","11-3",1032,"8","mike-barber",16
8,"Oklahoma","11-2",1252,"7","mike-barber",16
9,"Florida State","10-3",1105,"10","mike-barber",16
10,"Oklahoma State","10-3",920,"13","mike-barber",16
11,"Michigan","10-3",1001,"6","mike-barber",16
12,"Colorado","10-4",585,"11","mike-barber",16
13,"Auburn","8-5",206,"17","mike-barber",16
14,"Louisville","9-4",277,"15","mike-barber",16
15,"Florida","9-4",640,"20","mike-barber",16
16,"Virginia Tech","10-4",610,"18","mike-barber",16
17,"Western Michigan","13-1",619,"12","mike-barber",16
18,"Stanford","10-3",730,"16","mike-barber",16
19,"Miami","9-4",338,"-","mike-barber",16
20,"LSU","8-4",651,"19","mike-barber",16
21,"Tennessee","9-4",253,"-","mike-barber",16
22,"Nebraska","9-4",38,"24","mike-barber",16
23,"West Virginia","10-3",368,"14","mike-barber",16
24,"Utah","9-4",222,"-","mike-barber",16
25,"South Florida","11-2",358,"25","mike-barber",16
1,"Clemson","14-1",1500,"3","mitch-vingle",16
2,"Alabama","14-1",1440,"1","mitch-vingle",16
3,"Oklahoma","11-2",1252,"7","mitch-vingle",16
4,"Washington","12-2",1277,"4","mitch-vingle",16
5,"USC","10-3",1292,"9","mitch-vingle",16
6,"Penn State","11-3",1130,"5","mitch-vingle",16
7,"Ohio State","11-2",1240,"2","mitch-vingle",16
8,"Florida State","10-3",1105,"10","mitch-vingle",16
9,"Michigan","10-3",1001,"6","mitch-vingle",16
10,"Wisconsin","11-3",1032,"8","mitch-vingle",16
11,"Oklahoma State","10-3",920,"13","mitch-vingle",16
12,"Western Michigan","13-1",619,"12","mitch-vingle",16
13,"LSU","8-4",651,"19","mitch-vingle",16
14,"Stanford","10-3",730,"16","mitch-vingle",16
15,"Virginia Tech","10-4",610,"18","mitch-vingle",16
16,"Florida","9-4",640,"20","mitch-vingle",16
17,"Miami","9-4",338,"-","mitch-vingle",16
18,"Auburn","8-5",206,"17","mitch-vingle",16
19,"Louisville","9-4",277,"15","mitch-vingle",16
20,"West Virginia","10-3",368,"14","mitch-vingle",16
21,"Colorado","10-4",585,"11","mitch-vingle",16
22,"South Florida","11-2",358,"25","mitch-vingle",16
23,"Kansas State","9-4",83,"-","mitch-vingle",16
24,"Tennessee","9-4",253,"-","mitch-vingle",16
25,"Georgia Tech","9-4",47,"-","mitch-vingle",16
1,"Clemson","14-1",1500,"3","nathan-deen",16
2,"Alabama","14-1",1440,"1","nathan-deen",16
3,"Washington","12-2",1277,"4","nathan-deen",16
4,"Ohio State","11-2",1240,"2","nathan-deen",16
5,"Oklahoma","11-2",1252,"7","nathan-deen",16
6,"USC","10-3",1292,"9","nathan-deen",16
7,"Wisconsin","11-3",1032,"8","nathan-deen",16
8,"Oklahoma State","10-3",920,"13","nathan-deen",16
9,"Florida State","10-3",1105,"10","nathan-deen",16
10,"Michigan","10-3",1001,"6","nathan-deen",16
11,"Penn State","11-3",1130,"5","nathan-deen",16
12,"Western Michigan","13-1",619,"12","nathan-deen",16
13,"Stanford","10-3",730,"16","nathan-deen",16
14,"Tennessee","9-4",253,"-","nathan-deen",16
15,"Virginia Tech","10-4",610,"18","nathan-deen",16
16,"Florida","9-4",640,"20","nathan-deen",16
17,"LSU","8-4",651,"19","nathan-deen",16
18,"Colorado","10-4",585,"11","nathan-deen",16
19,"West Virginia","10-3",368,"14","nathan-deen",16
20,"South Florida","11-2",358,"25","nathan-deen",16
21,"Utah","9-4",222,"-","nathan-deen",16
22,"Miami","9-4",338,"-","nathan-deen",16
23,"Georgia Tech","9-4",47,"-","nathan-deen",16
24,"Kansas State","9-4",83,"-","nathan-deen",16
25,"Louisville","9-4",277,"15","nathan-deen",16
1,"Clemson","14-1",1500,"3","pat-caputo",16
2,"Alabama","14-1",1440,"1","pat-caputo",16
3,"USC","10-3",1292,"9","pat-caputo",16
4,"Oklahoma","11-2",1252,"7","pat-caputo",16
5,"Washington","12-2",1277,"4","pat-caputo",16
6,"Florida State","10-3",1105,"10","pat-caputo",16
7,"Penn State","11-3",1130,"5","pat-caputo",16
8,"Ohio State","11-2",1240,"2","pat-caputo",16
9,"Michigan","10-3",1001,"6","pat-caputo",16
10,"Wisconsin","11-3",1032,"8","pat-caputo",16
11,"Oklahoma State","10-3",920,"13","pat-caputo",16
12,"Stanford","10-3",730,"16","pat-caputo",16
13,"Florida","9-4",640,"20","pat-caputo",16
14,"LSU","8-4",651,"19","pat-caputo",16
15,"Virginia Tech","10-4",610,"18","pat-caputo",16
16,"Auburn","8-5",206,"17","pat-caputo",16
17,"Tennessee","9-4",253,"-","pat-caputo",16
18,"Colorado","10-4",585,"11","pat-caputo",16
19,"Utah","9-4",222,"-","pat-caputo",16
20,"Louisville","9-4",277,"15","pat-caputo",16
21,"Miami","9-4",338,"-","pat-caputo",16
22,"South Florida","11-2",358,"25","pat-caputo",16
23,"West Virginia","10-3",368,"14","pat-caputo",16
24,"San Diego State","11-3",113,"-","pat-caputo",16
25,"Western Michigan","13-1",619,"12","pat-caputo",16
1,"Clemson","14-1",1500,"3","patrick-brown",16
2,"Alabama","14-1",1440,"1","patrick-brown",16
3,"USC","10-3",1292,"9","patrick-brown",16
4,"Penn State","11-3",1130,"5","patrick-brown",16
5,"Washington","12-2",1277,"4","patrick-brown",16
6,"Ohio State","11-2",1240,"2","patrick-brown",16
7,"Oklahoma","11-2",1252,"7","patrick-brown",16
8,"Florida State","10-3",1105,"10","patrick-brown",16
9,"Michigan","10-3",1001,"6","patrick-brown",16
10,"Wisconsin","11-3",1032,"8","patrick-brown",16
11,"Oklahoma State","10-3",920,"13","patrick-brown",16
12,"LSU","8-4",651,"19","patrick-brown",16
13,"Colorado","10-4",585,"11","patrick-brown",16
14,"Western Michigan","13-1",619,"12","patrick-brown",16
15,"Stanford","10-3",730,"16","patrick-brown",16
16,"Virginia Tech","10-4",610,"18","patrick-brown",16
17,"Pittsburgh","8-5",21,"22","patrick-brown",16
18,"South Florida","11-2",358,"25","patrick-brown",16
19,"Utah","9-4",222,"-","patrick-brown",16
20,"Tennessee","9-4",253,"-","patrick-brown",16
21,"Florida","9-4",640,"20","patrick-brown",16
22,"Miami","9-4",338,"-","patrick-brown",16
23,"Auburn","8-5",206,"17","patrick-brown",16
24,"West Virginia","10-3",368,"14","patrick-brown",16
25,"Georgia Tech","9-4",47,"-","patrick-brown",16
1,"Clemson","14-1",1500,"3","pete-diprimio",16
2,"Alabama","14-1",1440,"1","pete-diprimio",16
3,"USC","10-3",1292,"9","pete-diprimio",16
4,"Oklahoma","11-2",1252,"7","pete-diprimio",16
5,"Florida State","10-3",1105,"10","pete-diprimio",16
6,"Washington","12-2",1277,"4","pete-diprimio",16
7,"Penn State","11-3",1130,"5","pete-diprimio",16
8,"Wisconsin","11-3",1032,"8","pete-diprimio",16
9,"Oklahoma State","10-3",920,"13","pete-diprimio",16
10,"Ohio State","11-2",1240,"2","pete-diprimio",16
11,"Michigan","10-3",1001,"6","pete-diprimio",16
12,"Stanford","10-3",730,"16","pete-diprimio",16
13,"Western Michigan","13-1",619,"12","pete-diprimio",16
14,"LSU","8-4",651,"19","pete-diprimio",16
15,"Virginia Tech","10-4",610,"18","pete-diprimio",16
16,"Colorado","10-4",585,"11","pete-diprimio",16
17,"Florida","9-4",640,"20","pete-diprimio",16
18,"South Florida","11-2",358,"25","pete-diprimio",16
19,"Miami","9-4",338,"-","pete-diprimio",16
20,"West Virginia","10-3",368,"14","pete-diprimio",16
21,"Louisville","9-4",277,"15","pete-diprimio",16
22,"Houston","9-4",8,"-","pete-diprimio",16
23,"Utah","9-4",222,"-","pete-diprimio",16
24,"Boise State","10-3",19,"-","pete-diprimio",16
25,"Tennessee","9-4",253,"-","pete-diprimio",16
1,"Clemson","14-1",1500,"3","rob-long",16
2,"Alabama","14-1",1440,"1","rob-long",16
3,"Oklahoma","11-2",1252,"7","rob-long",16
4,"Washington","12-2",1277,"4","rob-long",16
5,"USC","10-3",1292,"9","rob-long",16
6,"Wisconsin","11-3",1032,"8","rob-long",16
7,"Florida State","10-3",1105,"10","rob-long",16
8,"Ohio State","11-2",1240,"2","rob-long",16
9,"Penn State","11-3",1130,"5","rob-long",16
10,"Oklahoma State","10-3",920,"13","rob-long",16
11,"Stanford","10-3",730,"16","rob-long",16
12,"Western Michigan","13-1",619,"12","rob-long",16
13,"Michigan","10-3",1001,"6","rob-long",16
14,"Colorado","10-4",585,"11","rob-long",16
15,"Nebraska","9-4",38,"24","rob-long",16
16,"Virginia Tech","10-4",610,"18","rob-long",16
17,"Miami","9-4",338,"-","rob-long",16
18,"West Virginia","10-3",368,"14","rob-long",16
19,"Florida","9-4",640,"20","rob-long",16
20,"Auburn","8-5",206,"17","rob-long",16
21,"Louisville","9-4",277,"15","rob-long",16
22,"Boise State","10-3",19,"-","rob-long",16
23,"Iowa","8-5",14,"21","rob-long",16
24,"Houston","9-4",8,"-","rob-long",16
25,"Navy","9-5",1,"-","rob-long",16
1,"Clemson","14-1",1500,"3","robert-cessna",16
2,"Alabama","14-1",1440,"1","robert-cessna",16
3,"Washington","12-2",1277,"4","robert-cessna",16
4,"Ohio State","11-2",1240,"2","robert-cessna",16
5,"Oklahoma","11-2",1252,"7","robert-cessna",16
6,"USC","10-3",1292,"9","robert-cessna",16
7,"Florida State","10-3",1105,"10","robert-cessna",16
8,"Penn State","11-3",1130,"5","robert-cessna",16
9,"Michigan","10-3",1001,"6","robert-cessna",16
10,"Oklahoma State","10-3",920,"13","robert-cessna",16
11,"Wisconsin","11-3",1032,"8","robert-cessna",16
12,"LSU","8-4",651,"19","robert-cessna",16
13,"Virginia Tech","10-4",610,"18","robert-cessna",16
14,"Miami","9-4",338,"-","robert-cessna",16
15,"West Virginia","10-3",368,"14","robert-cessna",16
16,"Colorado","10-4",585,"11","robert-cessna",16
17,"Stanford","10-3",730,"16","robert-cessna",16
18,"Louisville","9-4",277,"15","robert-cessna",16
19,"Florida","9-4",640,"20","robert-cessna",16
20,"Western Michigan","13-1",619,"12","robert-cessna",16
21,"Tennessee","9-4",253,"-","robert-cessna",16
22,"South Florida","11-2",358,"25","robert-cessna",16
23,"San Diego State","11-3",113,"-","robert-cessna",16
24,"Georgia Tech","9-4",47,"-","robert-cessna",16
25,"Minnesota","9-4",12,"-","robert-cessna",16
1,"Clemson","14-1",1500,"3","robert-gagliardi",16
2,"Alabama","14-1",1440,"1","robert-gagliardi",16
3,"Washington","12-2",1277,"4","robert-gagliardi",16
4,"Oklahoma","11-2",1252,"7","robert-gagliardi",16
5,"USC","10-3",1292,"9","robert-gagliardi",16
6,"Florida State","10-3",1105,"10","robert-gagliardi",16
7,"Ohio State","11-2",1240,"2","robert-gagliardi",16
8,"Michigan","10-3",1001,"6","robert-gagliardi",16
9,"Wisconsin","11-3",1032,"8","robert-gagliardi",16
10,"Oklahoma State","10-3",920,"13","robert-gagliardi",16
11,"Penn State","11-3",1130,"5","robert-gagliardi",16
12,"Stanford","10-3",730,"16","robert-gagliardi",16
13,"LSU","8-4",651,"19","robert-gagliardi",16
14,"South Florida","11-2",358,"25","robert-gagliardi",16
15,"Virginia Tech","10-4",610,"18","robert-gagliardi",16
16,"Florida","9-4",640,"20","robert-gagliardi",16
17,"West Virginia","10-3",368,"14","robert-gagliardi",16
18,"Western Michigan","13-1",619,"12","robert-gagliardi",16
19,"Louisville","9-4",277,"15","robert-gagliardi",16
20,"Colorado","10-4",585,"11","robert-gagliardi",16
21,"Utah","9-4",222,"-","robert-gagliardi",16
22,"Tennessee","9-4",253,"-","robert-gagliardi",16
23,"San Diego State","11-3",113,"-","robert-gagliardi",16
24,"Georgia Tech","9-4",47,"-","robert-gagliardi",16
25,"Western Kentucky","11-3",32,"-","robert-gagliardi",16
1,"Clemson","14-1",1500,"3","ross-dellenger",16
2,"Alabama","14-1",1440,"1","ross-dellenger",16
3,"Washington","12-2",1277,"4","ross-dellenger",16
4,"Ohio State","11-2",1240,"2","ross-dellenger",16
5,"Oklahoma","11-2",1252,"7","ross-dellenger",16
6,"USC","10-3",1292,"9","ross-dellenger",16
7,"Wisconsin","11-3",1032,"8","ross-dellenger",16
8,"Florida State","10-3",1105,"10","ross-dellenger",16
9,"Michigan","10-3",1001,"6","ross-dellenger",16
10,"Penn State","11-3",1130,"5","ross-dellenger",16
11,"Oklahoma State","10-3",920,"13","ross-dellenger",16
12,"Stanford","10-3",730,"16","ross-dellenger",16
13,"LSU","8-4",651,"19","ross-dellenger",16
14,"Virginia Tech","10-4",610,"18","ross-dellenger",16
15,"Florida","9-4",640,"20","ross-dellenger",16
16,"Colorado","10-4",585,"11","ross-dellenger",16
17,"Western Michigan","13-1",619,"12","ross-dellenger",16
18,"Minnesota","9-4",12,"-","ross-dellenger",16
19,"Miami","9-4",338,"-","ross-dellenger",16
20,"West Virginia","10-3",368,"14","ross-dellenger",16
21,"Auburn","8-5",206,"17","ross-dellenger",16
22,"Utah","9-4",222,"-","ross-dellenger",16
23,"South Florida","11-2",358,"25","ross-dellenger",16
24,"Tennessee","9-4",253,"-","ross-dellenger",16
25,"Kansas State","9-4",83,"-","ross-dellenger",16
1,"Clemson","14-1",1500,"3","sam-mckewon",16
2,"Alabama","14-1",1440,"1","sam-mckewon",16
3,"USC","10-3",1292,"9","sam-mckewon",16
4,"Washington","12-2",1277,"4","sam-mckewon",16
5,"Florida State","10-3",1105,"10","sam-mckewon",16
6,"Oklahoma","11-2",1252,"7","sam-mckewon",16
7,"Ohio State","11-2",1240,"2","sam-mckewon",16
8,"Michigan","10-3",1001,"6","sam-mckewon",16
9,"Penn State","11-3",1130,"5","sam-mckewon",16
10,"Wisconsin","11-3",1032,"8","sam-mckewon",16
11,"LSU","8-4",651,"19","sam-mckewon",16
12,"Oklahoma State","10-3",920,"13","sam-mckewon",16
13,"Colorado","10-4",585,"11","sam-mckewon",16
14,"Stanford","10-3",730,"16","sam-mckewon",16
15,"Utah","9-4",222,"-","sam-mckewon",16
16,"Louisville","9-4",277,"15","sam-mckewon",16
17,"Tennessee","9-4",253,"-","sam-mckewon",16
18,"Miami","9-4",338,"-","sam-mckewon",16
19,"Florida","9-4",640,"20","sam-mckewon",16
20,"Western Michigan","13-1",619,"12","sam-mckewon",16
21,"Kansas State","9-4",83,"-","sam-mckewon",16
22,"Virginia Tech","10-4",610,"18","sam-mckewon",16
23,"San Diego State","11-3",113,"-","sam-mckewon",16
24,"Brigham Young","9-4",9,"-","sam-mckewon",16
25,"South Florida","11-2",358,"25","sam-mckewon",16
1,"Clemson","14-1",1500,"3","scott-hamilton",16
2,"Alabama","14-1",1440,"1","scott-hamilton",16
3,"Washington","12-2",1277,"4","scott-hamilton",16
4,"Ohio State","11-2",1240,"2","scott-hamilton",16
5,"USC","10-3",1292,"9","scott-hamilton",16
6,"Oklahoma","11-2",1252,"7","scott-hamilton",16
7,"Penn State","11-3",1130,"5","scott-hamilton",16
8,"Wisconsin","11-3",1032,"8","scott-hamilton",16
9,"Florida State","10-3",1105,"10","scott-hamilton",16
10,"Michigan","10-3",1001,"6","scott-hamilton",16
11,"Oklahoma State","10-3",920,"13","scott-hamilton",16
12,"LSU","8-4",651,"19","scott-hamilton",16
13,"Stanford","10-3",730,"16","scott-hamilton",16
14,"Virginia Tech","10-4",610,"18","scott-hamilton",16
15,"Colorado","10-4",585,"11","scott-hamilton",16
16,"Florida","9-4",640,"20","scott-hamilton",16
17,"Western Michigan","13-1",619,"12","scott-hamilton",16
18,"West Virginia","10-3",368,"14","scott-hamilton",16
19,"South Florida","11-2",358,"25","scott-hamilton",16
20,"Auburn","8-5",206,"17","scott-hamilton",16
21,"Georgia Tech","9-4",47,"-","scott-hamilton",16
22,"Utah","9-4",222,"-","scott-hamilton",16
23,"Miami","9-4",338,"-","scott-hamilton",16
24,"Tennessee","9-4",253,"-","scott-hamilton",16
25,"San Diego State","11-3",113,"-","scott-hamilton",16
1,"Clemson","14-1",1500,"3","scott-wolf",16
2,"Alabama","14-1",1440,"1","scott-wolf",16
3,"Oklahoma","11-2",1252,"7","scott-wolf",16
4,"Ohio State","11-2",1240,"2","scott-wolf",16
5,"Florida State","10-3",1105,"10","scott-wolf",16
6,"Oklahoma State","10-3",920,"13","scott-wolf",16
7,"Michigan","10-3",1001,"6","scott-wolf",16
8,"USC","10-3",1292,"9","scott-wolf",16
9,"Penn State","11-3",1130,"5","scott-wolf",16
10,"Washington","12-2",1277,"4","scott-wolf",16
11,"Wisconsin","11-3",1032,"8","scott-wolf",16
12,"Western Michigan","13-1",619,"12","scott-wolf",16
13,"Florida","9-4",640,"20","scott-wolf",16
14,"Virginia Tech","10-4",610,"18","scott-wolf",16
15,"Stanford","10-3",730,"16","scott-wolf",16
16,"LSU","8-4",651,"19","scott-wolf",16
17,"West Virginia","10-3",368,"14","scott-wolf",16
18,"Colorado","10-4",585,"11","scott-wolf",16
19,"Auburn","8-5",206,"17","scott-wolf",16
20,"Louisville","9-4",277,"15","scott-wolf",16
21,"Nebraska","9-4",38,"24","scott-wolf",16
22,"San Diego State","11-3",113,"-","scott-wolf",16
23,"South Florida","11-2",358,"25","scott-wolf",16
24,"Tennessee","9-4",253,"-","scott-wolf",16
25,"Georgia Tech","9-4",47,"-","scott-wolf",16
1,"Clemson","14-1",1500,"3","steve-batterson",16
2,"Alabama","14-1",1440,"1","steve-batterson",16
3,"Ohio State","11-2",1240,"2","steve-batterson",16
4,"Oklahoma","11-2",1252,"7","steve-batterson",16
5,"USC","10-3",1292,"9","steve-batterson",16
6,"Washington","12-2",1277,"4","steve-batterson",16
7,"Penn State","11-3",1130,"5","steve-batterson",16
8,"Wisconsin","11-3",1032,"8","steve-batterson",16
9,"Florida State","10-3",1105,"10","steve-batterson",16
10,"Michigan","10-3",1001,"6","steve-batterson",16
11,"Oklahoma State","10-3",920,"13","steve-batterson",16
12,"Stanford","10-3",730,"16","steve-batterson",16
13,"Miami","9-4",338,"-","steve-batterson",16
14,"LSU","8-4",651,"19","steve-batterson",16
15,"West Virginia","10-3",368,"14","steve-batterson",16
16,"Virginia Tech","10-4",610,"18","steve-batterson",16
17,"Florida","9-4",640,"20","steve-batterson",16
18,"Colorado","10-4",585,"11","steve-batterson",16
19,"Western Michigan","13-1",619,"12","steve-batterson",16
20,"South Florida","11-2",358,"25","steve-batterson",16
21,"Georgia Tech","9-4",47,"-","steve-batterson",16
22,"Tennessee","9-4",253,"-","steve-batterson",16
23,"San Diego State","11-3",113,"-","steve-batterson",16
24,"Utah","9-4",222,"-","steve-batterson",16
25,"Louisville","9-4",277,"15","steve-batterson",16
1,"Clemson","14-1",1500,"3","steve-wiseman",16
2,"Alabama","14-1",1440,"1","steve-wiseman",16
3,"Ohio State","11-2",1240,"2","steve-wiseman",16
4,"Oklahoma","11-2",1252,"7","steve-wiseman",16
5,"Washington","12-2",1277,"4","steve-wiseman",16
6,"Florida State","10-3",1105,"10","steve-wiseman",16
7,"Penn State","11-3",1130,"5","steve-wiseman",16
8,"Oklahoma State","10-3",920,"13","steve-wiseman",16
9,"USC","10-3",1292,"9","steve-wiseman",16
10,"Michigan","10-3",1001,"6","steve-wiseman",16
11,"Wisconsin","11-3",1032,"8","steve-wiseman",16
12,"Florida","9-4",640,"20","steve-wiseman",16
13,"Colorado","10-4",585,"11","steve-wiseman",16
14,"Utah","9-4",222,"-","steve-wiseman",16
15,"West Virginia","10-3",368,"14","steve-wiseman",16
16,"LSU","8-4",651,"19","steve-wiseman",16
17,"Tennessee","9-4",253,"-","steve-wiseman",16
18,"Western Michigan","13-1",619,"12","steve-wiseman",16
19,"Stanford","10-3",730,"16","steve-wiseman",16
20,"Virginia Tech","10-4",610,"18","steve-wiseman",16
21,"Boise State","10-3",19,"-","steve-wiseman",16
22,"Nebraska","9-4",38,"24","steve-wiseman",16
23,"Louisville","9-4",277,"15","steve-wiseman",16
24,"South Florida","11-2",358,"25","steve-wiseman",16
25,"Miami","9-4",338,"-","steve-wiseman",16
1,"Clemson","14-1",1500,"3","tom-murphy",16
2,"Alabama","14-1",1440,"1","tom-murphy",16
3,"Washington","12-2",1277,"4","tom-murphy",16
4,"Ohio State","11-2",1240,"2","tom-murphy",16
5,"Oklahoma","11-2",1252,"7","tom-murphy",16
6,"USC","10-3",1292,"9","tom-murphy",16
7,"Michigan","10-3",1001,"6","tom-murphy",16
8,"Wisconsin","11-3",1032,"8","tom-murphy",16
9,"Florida State","10-3",1105,"10","tom-murphy",16
10,"Oklahoma State","10-3",920,"13","tom-murphy",16
11,"Penn State","11-3",1130,"5","tom-murphy",16
12,"Florida","9-4",640,"20","tom-murphy",16
13,"LSU","8-4",651,"19","tom-murphy",16
14,"Virginia Tech","10-4",610,"18","tom-murphy",16
15,"Miami","9-4",338,"-","tom-murphy",16
16,"Stanford","10-3",730,"16","tom-murphy",16
17,"Western Michigan","13-1",619,"12","tom-murphy",16
18,"West Virginia","10-3",368,"14","tom-murphy",16
19,"Tennessee","9-4",253,"-","tom-murphy",16
20,"Louisville","9-4",277,"15","tom-murphy",16
21,"Colorado","10-4",585,"11","tom-murphy",16
22,"Utah","9-4",222,"-","tom-murphy",16
23,"South Florida","11-2",358,"25","tom-murphy",16
24,"Georgia Tech","9-4",47,"-","tom-murphy",16
25,"San Diego State","11-3",113,"-","tom-murphy",16
1,"Clemson","14-1",1500,"3","tony-parks",16
2,"Alabama","14-1",1440,"1","tony-parks",16
3,"Washington","12-2",1277,"4","tony-parks",16
4,"Ohio State","11-2",1240,"2","tony-parks",16
5,"Oklahoma","11-2",1252,"7","tony-parks",16
6,"USC","10-3",1292,"9","tony-parks",16
7,"Florida State","10-3",1105,"10","tony-parks",16
8,"Michigan","10-3",1001,"6","tony-parks",16
9,"Penn State","11-3",1130,"5","tony-parks",16
10,"Wisconsin","11-3",1032,"8","tony-parks",16
11,"Oklahoma State","10-3",920,"13","tony-parks",16
12,"Stanford","10-3",730,"16","tony-parks",16
13,"Virginia Tech","10-4",610,"18","tony-parks",16
14,"Florida","9-4",640,"20","tony-parks",16
15,"LSU","8-4",651,"19","tony-parks",16
16,"Colorado","10-4",585,"11","tony-parks",16
17,"Western Michigan","13-1",619,"12","tony-parks",16
18,"West Virginia","10-3",368,"14","tony-parks",16
19,"Louisville","9-4",277,"15","tony-parks",16
20,"South Florida","11-2",358,"25","tony-parks",16
21,"Tennessee","9-4",253,"-","tony-parks",16
22,"Miami","9-4",338,"-","tony-parks",16
23,"Utah","9-4",222,"-","tony-parks",16
24,"Auburn","8-5",206,"17","tony-parks",16
25,"San Diego State","11-3",113,"-","tony-parks",16
