"Rank","Team","Record","Points","PV.Rank","Voter","Week"
11,"Tennessee","4-0",909,"14","mandy-mitchell","Week 5"
12,"Florida State","3-1",804,"13","mandy-mitchell","Week 5"
13,"Baylor","4-0",729,"16","mandy-mitchell","Week 5"
14,"Mississippi","2-2",540,"23","mandy-mitchell","Week 5"
15,"Nebraska","4-0",640,"20","mandy-mitchell","Week 5"
16,"Utah","4-0",493,"24","mandy-mitchell","Week 5"
17,"Michigan State","2-1",527,"8","mandy-mitchell","Week 5"
18,"Texas","2-1",217,"21","mandy-mitchell","Week 5"
19,"TCU","3-1",239,"-","mandy-mitchell","Week 5"
20,"Arizona State","4-0",135,"-","mandy-mitchell","Week 5"
21,"Arkansas","3-1",241,"17","mandy-mitchell","Week 5"
22,"Miami","3-0",696,"15","mandy-mitchell","Week 5"
23,"Oklahoma","1-2",120,"25","mandy-mitchell","Week 5"
24,"Florida","3-1",176,"19","mandy-mitchell","Week 5"
25,"San Diego State","3-0",304,"22","mandy-mitchell","Week 5"
1,"Alabama","4-0",1511,"1","marc-weiszer","Week 5"
2,"Ohio State","3-0",1440,"2","marc-weiszer","Week 5"
3,"Michigan","4-0",1292,"4","marc-weiszer","Week 5"
4,"Louisville","4-0",1409,"3","marc-weiszer","Week 5"
5,"Clemson","4-0",1267,"5","marc-weiszer","Week 5"
6,"Houston","4-0",1239,"6","marc-weiszer","Week 5"
7,"Stanford","3-0",1166,"7","marc-weiszer","Week 5"
8,"Texas A&M","4-0",1036,"10","marc-weiszer","Week 5"
9,"Washington","4-0",986,"9","marc-weiszer","Week 5"
10,"Tennessee","4-0",909,"14","marc-weiszer","Week 5"
11,"Wisconsin","4-0",1084,"11","marc-weiszer","Week 5"
12,"Florida State","3-1",804,"13","marc-weiszer","Week 5"
13,"Baylor","4-0",729,"16","marc-weiszer","Week 5"
14,"Mississippi","2-2",540,"23","marc-weiszer","Week 5"
15,"TCU","3-1",239,"-","marc-weiszer","Week 5"
16,"Michigan State","2-1",527,"8","marc-weiszer","Week 5"
17,"Nebraska","4-0",640,"20","marc-weiszer","Week 5"
18,"Miami","3-0",696,"15","marc-weiszer","Week 5"
19,"Utah","4-0",493,"24","marc-weiszer","Week 5"
20,"Florida","3-1",176,"19","marc-weiszer","Week 5"
21,"Boise State","3-0",163,"-","marc-weiszer","Week 5"
22,"Texas","2-1",217,"21","marc-weiszer","Week 5"
23,"Georgia","3-1",142,"12","marc-weiszer","Week 5"
24,"San Diego State","3-0",304,"22","marc-weiszer","Week 5"
25,"Oklahoma","1-2",120,"25","marc-weiszer","Week 5"
1,"Alabama","4-0",1511,"1","marq-burnett","Week 5"
2,"Ohio State","3-0",1440,"2","marq-burnett","Week 5"
3,"Louisville","4-0",1409,"3","marq-burnett","Week 5"
4,"Michigan","4-0",1292,"4","marq-burnett","Week 5"
5,"Houston","4-0",1239,"6","marq-burnett","Week 5"
6,"Clemson","4-0",1267,"5","marq-burnett","Week 5"
7,"Stanford","3-0",1166,"7","marq-burnett","Week 5"
8,"Wisconsin","4-0",1084,"11","marq-burnett","Week 5"
9,"Washington","4-0",986,"9","marq-burnett","Week 5"
10,"Baylor","4-0",729,"16","marq-burnett","Week 5"
11,"Tennessee","4-0",909,"14","marq-burnett","Week 5"
12,"Texas A&M","4-0",1036,"10","marq-burnett","Week 5"
13,"Nebraska","4-0",640,"20","marq-burnett","Week 5"
14,"Miami","3-0",696,"15","marq-burnett","Week 5"
15,"North Dakota State","1-2",58,"-","marq-burnett","Week 5"
16,"Utah","4-0",493,"24","marq-burnett","Week 5"
17,"San Diego State","3-0",304,"22","marq-burnett","Week 5"
18,"Michigan State","2-1",527,"8","marq-burnett","Week 5"
19,"Florida","3-1",176,"19","marq-burnett","Week 5"
20,"Florida State","3-1",804,"13","marq-burnett","Week 5"
21,"Mississippi","2-2",540,"23","marq-burnett","Week 5"
22,"Georgia","3-1",142,"12","marq-burnett","Week 5"
23,"Arkansas","3-1",241,"17","marq-burnett","Week 5"
24,"TCU","3-1",239,"-","marq-burnett","Week 5"
25,"Texas","2-1",217,"21","marq-burnett","Week 5"
1,"Alabama","4-0",1511,"1","matt-charboneau","Week 5"
2,"Ohio State","3-0",1440,"2","matt-charboneau","Week 5"
3,"Clemson","4-0",1267,"5","matt-charboneau","Week 5"
4,"Michigan","4-0",1292,"4","matt-charboneau","Week 5"
5,"Louisville","4-0",1409,"3","matt-charboneau","Week 5"
6,"Stanford","3-0",1166,"7","matt-charboneau","Week 5"
7,"Houston","4-0",1239,"6","matt-charboneau","Week 5"
8,"Wisconsin","4-0",1084,"11","matt-charboneau","Week 5"
9,"Washington","4-0",986,"9","matt-charboneau","Week 5"
10,"Texas A&M","4-0",1036,"10","matt-charboneau","Week 5"
11,"Baylor","4-0",729,"16","matt-charboneau","Week 5"
12,"Tennessee","4-0",909,"14","matt-charboneau","Week 5"
13,"Florida State","3-1",804,"13","matt-charboneau","Week 5"
14,"Boise State","3-0",163,"-","matt-charboneau","Week 5"
15,"Nebraska","4-0",640,"20","matt-charboneau","Week 5"
16,"TCU","3-1",239,"-","matt-charboneau","Week 5"
17,"Texas","2-1",217,"21","matt-charboneau","Week 5"
18,"Michigan State","2-1",527,"8","matt-charboneau","Week 5"
19,"Miami","3-0",696,"15","matt-charboneau","Week 5"
20,"Utah","4-0",493,"24","matt-charboneau","Week 5"
21,"Mississippi","2-2",540,"23","matt-charboneau","Week 5"
22,"Georgia","3-1",142,"12","matt-charboneau","Week 5"
23,"Iowa","3-1",25,"-","matt-charboneau","Week 5"
24,"San Diego State","3-0",304,"22","matt-charboneau","Week 5"
25,"LSU","2-2",17,"18","matt-charboneau","Week 5"
1,"Alabama","4-0",1511,"1","matt-galloway","Week 5"
2,"Ohio State","3-0",1440,"2","matt-galloway","Week 5"
3,"Louisville","4-0",1409,"3","matt-galloway","Week 5"
4,"Michigan","4-0",1292,"4","matt-galloway","Week 5"
5,"Clemson","4-0",1267,"5","matt-galloway","Week 5"
6,"Houston","4-0",1239,"6","matt-galloway","Week 5"
7,"Wisconsin","4-0",1084,"11","matt-galloway","Week 5"
8,"Stanford","3-0",1166,"7","matt-galloway","Week 5"
9,"Texas A&M","4-0",1036,"10","matt-galloway","Week 5"
10,"Tennessee","4-0",909,"14","matt-galloway","Week 5"
11,"Washington","4-0",986,"9","matt-galloway","Week 5"
12,"Baylor","4-0",729,"16","matt-galloway","Week 5"
13,"Florida State","3-1",804,"13","matt-galloway","Week 5"
14,"Nebraska","4-0",640,"20","matt-galloway","Week 5"
15,"Michigan State","2-1",527,"8","matt-galloway","Week 5"
16,"Utah","4-0",493,"24","matt-galloway","Week 5"
17,"Miami","3-0",696,"15","matt-galloway","Week 5"
18,"Mississippi","2-2",540,"23","matt-galloway","Week 5"
19,"Arkansas","3-1",241,"17","matt-galloway","Week 5"
20,"LSU","2-2",17,"18","matt-galloway","Week 5"
21,"Georgia","3-1",142,"12","matt-galloway","Week 5"
22,"Texas","2-1",217,"21","matt-galloway","Week 5"
23,"TCU","3-1",239,"-","matt-galloway","Week 5"
24,"San Diego State","3-0",304,"22","matt-galloway","Week 5"
25,"North Dakota State","1-2",58,"-","matt-galloway","Week 5"
1,"Alabama","4-0",1511,"1","matt-mccoy","Week 5"
2,"Ohio State","3-0",1440,"2","matt-mccoy","Week 5"
3,"Louisville","4-0",1409,"3","matt-mccoy","Week 5"
4,"Clemson","4-0",1267,"5","matt-mccoy","Week 5"
5,"Houston","4-0",1239,"6","matt-mccoy","Week 5"
6,"Michigan","4-0",1292,"4","matt-mccoy","Week 5"
7,"Stanford","3-0",1166,"7","matt-mccoy","Week 5"
8,"Washington","4-0",986,"9","matt-mccoy","Week 5"
9,"Wisconsin","4-0",1084,"11","matt-mccoy","Week 5"
10,"Texas A&M","4-0",1036,"10","matt-mccoy","Week 5"
11,"Tennessee","4-0",909,"14","matt-mccoy","Week 5"
12,"Florida State","3-1",804,"13","matt-mccoy","Week 5"
13,"Baylor","4-0",729,"16","matt-mccoy","Week 5"
14,"Miami","3-0",696,"15","matt-mccoy","Week 5"
15,"Nebraska","4-0",640,"20","matt-mccoy","Week 5"
16,"Mississippi","2-2",540,"23","matt-mccoy","Week 5"
17,"Utah","4-0",493,"24","matt-mccoy","Week 5"
18,"Michigan State","2-1",527,"8","matt-mccoy","Week 5"
19,"Arkansas","3-1",241,"17","matt-mccoy","Week 5"
20,"TCU","3-1",239,"-","matt-mccoy","Week 5"
21,"Georgia","3-1",142,"12","matt-mccoy","Week 5"
22,"Florida","3-1",176,"19","matt-mccoy","Week 5"
23,"Oklahoma","1-2",120,"25","matt-mccoy","Week 5"
24,"Boise State","3-0",163,"-","matt-mccoy","Week 5"
25,"Arizona State","4-0",135,"-","matt-mccoy","Week 5"
1,"Alabama","4-0",1511,"1","matt-porter","Week 5"
2,"Ohio State","3-0",1440,"2","matt-porter","Week 5"
3,"Michigan","4-0",1292,"4","matt-porter","Week 5"
4,"Louisville","4-0",1409,"3","matt-porter","Week 5"
5,"Houston","4-0",1239,"6","matt-porter","Week 5"
6,"Clemson","4-0",1267,"5","matt-porter","Week 5"
7,"Wisconsin","4-0",1084,"11","matt-porter","Week 5"
8,"Texas A&M","4-0",1036,"10","matt-porter","Week 5"
9,"Stanford","3-0",1166,"7","matt-porter","Week 5"
10,"Washington","4-0",986,"9","matt-porter","Week 5"
11,"Florida State","3-1",804,"13","matt-porter","Week 5"
12,"Mississippi","2-2",540,"23","matt-porter","Week 5"
13,"Miami","3-0",696,"15","matt-porter","Week 5"
14,"Texas","2-1",217,"21","matt-porter","Week 5"
15,"Tennessee","4-0",909,"14","matt-porter","Week 5"
16,"Oklahoma","1-2",120,"25","matt-porter","Week 5"
17,"Baylor","4-0",729,"16","matt-porter","Week 5"
18,"Utah","4-0",493,"24","matt-porter","Week 5"
19,"Nebraska","4-0",640,"20","matt-porter","Week 5"
20,"Arkansas","3-1",241,"17","matt-porter","Week 5"
21,"Michigan State","2-1",527,"8","matt-porter","Week 5"
22,"Georgia","3-1",142,"12","matt-porter","Week 5"
23,"North Carolina","3-1",26,"-","matt-porter","Week 5"
24,"LSU","2-2",17,"18","matt-porter","Week 5"
25,"San Diego State","3-0",304,"22","matt-porter","Week 5"
1,"Alabama","4-0",1511,"1","michael-bonner","Week 5"
2,"Louisville","4-0",1409,"3","michael-bonner","Week 5"
3,"Ohio State","3-0",1440,"2","michael-bonner","Week 5"
4,"Michigan","4-0",1292,"4","michael-bonner","Week 5"
5,"Houston","4-0",1239,"6","michael-bonner","Week 5"
6,"Clemson","4-0",1267,"5","michael-bonner","Week 5"
7,"Wisconsin","4-0",1084,"11","michael-bonner","Week 5"
8,"Stanford","3-0",1166,"7","michael-bonner","Week 5"
9,"Texas A&M","4-0",1036,"10","michael-bonner","Week 5"
10,"Washington","4-0",986,"9","michael-bonner","Week 5"
11,"Tennessee","4-0",909,"14","michael-bonner","Week 5"
12,"Michigan State","2-1",527,"8","michael-bonner","Week 5"
13,"Florida State","3-1",804,"13","michael-bonner","Week 5"
14,"Mississippi","2-2",540,"23","michael-bonner","Week 5"
15,"Miami","3-0",696,"15","michael-bonner","Week 5"
16,"Nebraska","4-0",640,"20","michael-bonner","Week 5"
17,"Oklahoma","1-2",120,"25","michael-bonner","Week 5"
18,"Baylor","4-0",729,"16","michael-bonner","Week 5"
19,"Georgia","3-1",142,"12","michael-bonner","Week 5"
20,"Arkansas","3-1",241,"17","michael-bonner","Week 5"
21,"San Diego State","3-0",304,"22","michael-bonner","Week 5"
22,"Utah","4-0",493,"24","michael-bonner","Week 5"
23,"Arizona State","4-0",135,"-","michael-bonner","Week 5"
24,"Boise State","3-0",163,"-","michael-bonner","Week 5"
25,"Florida","3-1",176,"19","michael-bonner","Week 5"
1,"Alabama","4-0",1511,"1","michael-lev","Week 5"
2,"Ohio State","3-0",1440,"2","michael-lev","Week 5"
3,"Louisville","4-0",1409,"3","michael-lev","Week 5"
4,"Michigan","4-0",1292,"4","michael-lev","Week 5"
5,"Houston","4-0",1239,"6","michael-lev","Week 5"
6,"Clemson","4-0",1267,"5","michael-lev","Week 5"
7,"Stanford","3-0",1166,"7","michael-lev","Week 5"
8,"Texas A&M","4-0",1036,"10","michael-lev","Week 5"
9,"Wisconsin","4-0",1084,"11","michael-lev","Week 5"
10,"Miami","3-0",696,"15","michael-lev","Week 5"
11,"Washington","4-0",986,"9","michael-lev","Week 5"
12,"Florida State","3-1",804,"13","michael-lev","Week 5"
13,"Tennessee","4-0",909,"14","michael-lev","Week 5"
14,"Baylor","4-0",729,"16","michael-lev","Week 5"
15,"Nebraska","4-0",640,"20","michael-lev","Week 5"
16,"San Diego State","3-0",304,"22","michael-lev","Week 5"
17,"Utah","4-0",493,"24","michael-lev","Week 5"
18,"TCU","3-1",239,"-","michael-lev","Week 5"
19,"West Virginia","3-0",51,"-","michael-lev","Week 5"
20,"Boise State","3-0",163,"-","michael-lev","Week 5"
21,"Mississippi","2-2",540,"23","michael-lev","Week 5"
22,"Colorado","3-1",33,"-","michael-lev","Week 5"
23,"Virginia Tech","2-1",38,"-","michael-lev","Week 5"
24,"Michigan State","2-1",527,"8","michael-lev","Week 5"
25,"Arizona State","4-0",135,"-","michael-lev","Week 5"
1,"Alabama","4-0",1511,"1","mike-barber","Week 5"
2,"Louisville","4-0",1409,"3","mike-barber","Week 5"
3,"Ohio State","3-0",1440,"2","mike-barber","Week 5"
4,"Clemson","4-0",1267,"5","mike-barber","Week 5"
5,"Michigan","4-0",1292,"4","mike-barber","Week 5"
6,"Stanford","3-0",1166,"7","mike-barber","Week 5"
7,"Houston","4-0",1239,"6","mike-barber","Week 5"
8,"Washington","4-0",986,"9","mike-barber","Week 5"
9,"Wisconsin","4-0",1084,"11","mike-barber","Week 5"
10,"Tennessee","4-0",909,"14","mike-barber","Week 5"
11,"Texas A&M","4-0",1036,"10","mike-barber","Week 5"
12,"Baylor","4-0",729,"16","mike-barber","Week 5"
13,"Nebraska","4-0",640,"20","mike-barber","Week 5"
14,"Arkansas","3-1",241,"17","mike-barber","Week 5"
15,"Michigan State","2-1",527,"8","mike-barber","Week 5"
16,"Florida","3-1",176,"19","mike-barber","Week 5"
17,"Florida State","3-1",804,"13","mike-barber","Week 5"
18,"Miami","3-0",696,"15","mike-barber","Week 5"
19,"Texas","2-1",217,"21","mike-barber","Week 5"
20,"Utah","4-0",493,"24","mike-barber","Week 5"
21,"TCU","3-1",239,"-","mike-barber","Week 5"
22,"Mississippi","2-2",540,"23","mike-barber","Week 5"
23,"UCLA","2-2",22,"-","mike-barber","Week 5"
24,"Maryland","3-0",2,"-","mike-barber","Week 5"
25,"North Dakota State","1-2",58,"-","mike-barber","Week 5"
1,"Alabama","4-0",1511,"1","mitch-vingle","Week 5"
2,"Louisville","4-0",1409,"3","mitch-vingle","Week 5"
3,"Ohio State","3-0",1440,"2","mitch-vingle","Week 5"
4,"Michigan","4-0",1292,"4","mitch-vingle","Week 5"
5,"Houston","4-0",1239,"6","mitch-vingle","Week 5"
6,"Stanford","3-0",1166,"7","mitch-vingle","Week 5"
7,"Clemson","4-0",1267,"5","mitch-vingle","Week 5"
8,"Texas A&M","4-0",1036,"10","mitch-vingle","Week 5"
9,"Wisconsin","4-0",1084,"11","mitch-vingle","Week 5"
10,"Washington","4-0",986,"9","mitch-vingle","Week 5"
11,"Tennessee","4-0",909,"14","mitch-vingle","Week 5"
12,"Florida State","3-1",804,"13","mitch-vingle","Week 5"
13,"Michigan State","2-1",527,"8","mitch-vingle","Week 5"
14,"Mississippi","2-2",540,"23","mitch-vingle","Week 5"
15,"Baylor","4-0",729,"16","mitch-vingle","Week 5"
16,"Georgia","3-1",142,"12","mitch-vingle","Week 5"
17,"Nebraska","4-0",640,"20","mitch-vingle","Week 5"
18,"Auburn","2-2",18,"-","mitch-vingle","Week 5"
19,"Miami","3-0",696,"15","mitch-vingle","Week 5"
20,"West Virginia","3-0",51,"-","mitch-vingle","Week 5"
21,"Oklahoma","1-2",120,"25","mitch-vingle","Week 5"
22,"Florida","3-1",176,"19","mitch-vingle","Week 5"
23,"Utah","4-0",493,"24","mitch-vingle","Week 5"
24,"San Diego State","3-0",304,"22","mitch-vingle","Week 5"
25,"North Dakota State","1-2",58,"-","mitch-vingle","Week 5"
1,"Alabama","4-0",1511,"1","nathan-deen","Week 5"
2,"Louisville","4-0",1409,"3","nathan-deen","Week 5"
3,"Michigan","4-0",1292,"4","nathan-deen","Week 5"
4,"Ohio State","3-0",1440,"2","nathan-deen","Week 5"
5,"Houston","4-0",1239,"6","nathan-deen","Week 5"
6,"Texas A&M","4-0",1036,"10","nathan-deen","Week 5"
7,"Clemson","4-0",1267,"5","nathan-deen","Week 5"
8,"Tennessee","4-0",909,"14","nathan-deen","Week 5"
9,"Wisconsin","4-0",1084,"11","nathan-deen","Week 5"
10,"Stanford","3-0",1166,"7","nathan-deen","Week 5"
11,"Washington","4-0",986,"9","nathan-deen","Week 5"
12,"Baylor","4-0",729,"16","nathan-deen","Week 5"
13,"Utah","4-0",493,"24","nathan-deen","Week 5"
14,"Miami","3-0",696,"15","nathan-deen","Week 5"
15,"Nebraska","4-0",640,"20","nathan-deen","Week 5"
16,"Florida State","3-1",804,"13","nathan-deen","Week 5"
17,"Colorado","3-1",33,"-","nathan-deen","Week 5"
18,"Mississippi","2-2",540,"23","nathan-deen","Week 5"
19,"Texas","2-1",217,"21","nathan-deen","Week 5"
20,"Arkansas","3-1",241,"17","nathan-deen","Week 5"
21,"Virginia Tech","2-1",38,"-","nathan-deen","Week 5"
22,"Florida","3-1",176,"19","nathan-deen","Week 5"
23,"Michigan State","2-1",527,"8","nathan-deen","Week 5"
24,"Western Michigan","4-0",14,"-","nathan-deen","Week 5"
25,"TCU","3-1",239,"-","nathan-deen","Week 5"
1,"Alabama","4-0",1511,"1","pat-caputo","Week 5"
2,"Ohio State","3-0",1440,"2","pat-caputo","Week 5"
3,"Louisville","4-0",1409,"3","pat-caputo","Week 5"
4,"Clemson","4-0",1267,"5","pat-caputo","Week 5"
5,"Michigan","4-0",1292,"4","pat-caputo","Week 5"
6,"Stanford","3-0",1166,"7","pat-caputo","Week 5"
7,"Wisconsin","4-0",1084,"11","pat-caputo","Week 5"
8,"Houston","4-0",1239,"6","pat-caputo","Week 5"
9,"Washington","4-0",986,"9","pat-caputo","Week 5"
10,"Texas A&M","4-0",1036,"10","pat-caputo","Week 5"
11,"Tennessee","4-0",909,"14","pat-caputo","Week 5"
12,"Baylor","4-0",729,"16","pat-caputo","Week 5"
13,"Miami","3-0",696,"15","pat-caputo","Week 5"
14,"Nebraska","4-0",640,"20","pat-caputo","Week 5"
15,"TCU","3-1",239,"-","pat-caputo","Week 5"
16,"Utah","4-0",493,"24","pat-caputo","Week 5"
17,"Arizona State","4-0",135,"-","pat-caputo","Week 5"
18,"Florida State","3-1",804,"13","pat-caputo","Week 5"
19,"Mississippi","2-2",540,"23","pat-caputo","Week 5"
20,"Boise State","3-0",163,"-","pat-caputo","Week 5"
21,"San Diego State","3-0",304,"22","pat-caputo","Week 5"
22,"Arkansas","3-1",241,"17","pat-caputo","Week 5"
23,"Michigan State","2-1",527,"8","pat-caputo","Week 5"
24,"Iowa","3-1",25,"-","pat-caputo","Week 5"
25,"Florida","3-1",176,"19","pat-caputo","Week 5"
1,"Alabama","4-0",1511,"1","patrick-brown","Week 5"
2,"Ohio State","3-0",1440,"2","patrick-brown","Week 5"
3,"Louisville","4-0",1409,"3","patrick-brown","Week 5"
4,"Clemson","4-0",1267,"5","patrick-brown","Week 5"
5,"Stanford","3-0",1166,"7","patrick-brown","Week 5"
6,"Michigan","4-0",1292,"4","patrick-brown","Week 5"
7,"Texas A&M","4-0",1036,"10","patrick-brown","Week 5"
8,"Houston","4-0",1239,"6","patrick-brown","Week 5"
9,"Wisconsin","4-0",1084,"11","patrick-brown","Week 5"
10,"Tennessee","4-0",909,"14","patrick-brown","Week 5"
11,"Florida State","3-1",804,"13","patrick-brown","Week 5"
12,"Washington","4-0",986,"9","patrick-brown","Week 5"
13,"Baylor","4-0",729,"16","patrick-brown","Week 5"
14,"Mississippi","2-2",540,"23","patrick-brown","Week 5"
15,"Miami","3-0",696,"15","patrick-brown","Week 5"
16,"Nebraska","4-0",640,"20","patrick-brown","Week 5"
17,"San Diego State","3-0",304,"22","patrick-brown","Week 5"
18,"Utah","4-0",493,"24","patrick-brown","Week 5"
19,"Arizona State","4-0",135,"-","patrick-brown","Week 5"
20,"Arkansas","3-1",241,"17","patrick-brown","Week 5"
21,"Virginia Tech","2-1",38,"-","patrick-brown","Week 5"
22,"Texas","2-1",217,"21","patrick-brown","Week 5"
23,"Florida","3-1",176,"19","patrick-brown","Week 5"
24,"Michigan State","2-1",527,"8","patrick-brown","Week 5"
25,"Wake Forest","4-0",9,"-","patrick-brown","Week 5"
1,"Ohio State","3-0",1440,"2","pete-diprimio","Week 5"
2,"Alabama","4-0",1511,"1","pete-diprimio","Week 5"
3,"Louisville","4-0",1409,"3","pete-diprimio","Week 5"
4,"Houston","4-0",1239,"6","pete-diprimio","Week 5"
5,"Clemson","4-0",1267,"5","pete-diprimio","Week 5"
6,"Stanford","3-0",1166,"7","pete-diprimio","Week 5"
7,"Wisconsin","4-0",1084,"11","pete-diprimio","Week 5"
8,"Michigan","4-0",1292,"4","pete-diprimio","Week 5"
9,"Texas A&M","4-0",1036,"10","pete-diprimio","Week 5"
10,"Tennessee","4-0",909,"14","pete-diprimio","Week 5"
11,"Washington","4-0",986,"9","pete-diprimio","Week 5"
12,"Nebraska","4-0",640,"20","pete-diprimio","Week 5"
13,"Florida State","3-1",804,"13","pete-diprimio","Week 5"
14,"Miami","3-0",696,"15","pete-diprimio","Week 5"
15,"Michigan State","2-1",527,"8","pete-diprimio","Week 5"
16,"Mississippi","2-2",540,"23","pete-diprimio","Week 5"
17,"Baylor","4-0",729,"16","pete-diprimio","Week 5"
18,"Boise State","3-0",163,"-","pete-diprimio","Week 5"
19,"North Dakota State","1-2",58,"-","pete-diprimio","Week 5"
20,"Utah","4-0",493,"24","pete-diprimio","Week 5"
21,"Georgia","3-1",142,"12","pete-diprimio","Week 5"
22,"TCU","3-1",239,"-","pete-diprimio","Week 5"
23,"San Diego State","3-0",304,"22","pete-diprimio","Week 5"
24,"Florida","3-1",176,"19","pete-diprimio","Week 5"
25,"Arkansas","3-1",241,"17","pete-diprimio","Week 5"
1,"Alabama","4-0",1511,"1","rob-long","Week 5"
2,"Ohio State","3-0",1440,"2","rob-long","Week 5"
3,"Clemson","4-0",1267,"5","rob-long","Week 5"
4,"Louisville","4-0",1409,"3","rob-long","Week 5"
5,"Stanford","3-0",1166,"7","rob-long","Week 5"
6,"Michigan","4-0",1292,"4","rob-long","Week 5"
7,"Tennessee","4-0",909,"14","rob-long","Week 5"
8,"Houston","4-0",1239,"6","rob-long","Week 5"
9,"Wisconsin","4-0",1084,"11","rob-long","Week 5"
10,"Baylor","4-0",729,"16","rob-long","Week 5"
11,"Texas A&M","4-0",1036,"10","rob-long","Week 5"
12,"Nebraska","4-0",640,"20","rob-long","Week 5"
13,"Washington","4-0",986,"9","rob-long","Week 5"
14,"Miami","3-0",696,"15","rob-long","Week 5"
15,"Florida State","3-1",804,"13","rob-long","Week 5"
16,"TCU","3-1",239,"-","rob-long","Week 5"
17,"Michigan State","2-1",527,"8","rob-long","Week 5"
18,"San Diego State","3-0",304,"22","rob-long","Week 5"
19,"Utah","4-0",493,"24","rob-long","Week 5"
20,"Boise State","3-0",163,"-","rob-long","Week 5"
21,"West Virginia","3-0",51,"-","rob-long","Week 5"
22,"North Carolina","3-1",26,"-","rob-long","Week 5"
23,"Arizona State","4-0",135,"-","rob-long","Week 5"
24,"Florida","3-1",176,"19","rob-long","Week 5"
25,"Georgia","3-1",142,"12","rob-long","Week 5"
1,"Alabama","4-0",1511,"1","robert-cessna","Week 5"
2,"Ohio State","3-0",1440,"2","robert-cessna","Week 5"
3,"Clemson","4-0",1267,"5","robert-cessna","Week 5"
4,"Louisville","4-0",1409,"3","robert-cessna","Week 5"
5,"Michigan","4-0",1292,"4","robert-cessna","Week 5"
6,"Stanford","3-0",1166,"7","robert-cessna","Week 5"
7,"Houston","4-0",1239,"6","robert-cessna","Week 5"
8,"Wisconsin","4-0",1084,"11","robert-cessna","Week 5"
9,"Texas A&M","4-0",1036,"10","robert-cessna","Week 5"
10,"Washington","4-0",986,"9","robert-cessna","Week 5"
11,"Florida State","3-1",804,"13","robert-cessna","Week 5"
12,"Tennessee","4-0",909,"14","robert-cessna","Week 5"
13,"Mississippi","2-2",540,"23","robert-cessna","Week 5"
14,"Baylor","4-0",729,"16","robert-cessna","Week 5"
15,"Michigan State","2-1",527,"8","robert-cessna","Week 5"
16,"Miami","3-0",696,"15","robert-cessna","Week 5"
17,"Nebraska","4-0",640,"20","robert-cessna","Week 5"
18,"Utah","4-0",493,"24","robert-cessna","Week 5"
19,"Arkansas","3-1",241,"17","robert-cessna","Week 5"
20,"Texas","2-1",217,"21","robert-cessna","Week 5"
21,"Florida","3-1",176,"19","robert-cessna","Week 5"
22,"San Diego State","3-0",304,"22","robert-cessna","Week 5"
23,"Boise State","3-0",163,"-","robert-cessna","Week 5"
24,"Oklahoma","1-2",120,"25","robert-cessna","Week 5"
25,"Georgia","3-1",142,"12","robert-cessna","Week 5"
1,"Alabama","4-0",1511,"1","robert-gagliardi","Week 5"
2,"Louisville","4-0",1409,"3","robert-gagliardi","Week 5"
3,"Clemson","4-0",1267,"5","robert-gagliardi","Week 5"
4,"Ohio State","3-0",1440,"2","robert-gagliardi","Week 5"
5,"Michigan","4-0",1292,"4","robert-gagliardi","Week 5"
6,"Houston","4-0",1239,"6","robert-gagliardi","Week 5"
7,"Stanford","3-0",1166,"7","robert-gagliardi","Week 5"
8,"Texas A&M","4-0",1036,"10","robert-gagliardi","Week 5"
9,"Washington","4-0",986,"9","robert-gagliardi","Week 5"
10,"Wisconsin","4-0",1084,"11","robert-gagliardi","Week 5"
11,"Tennessee","4-0",909,"14","robert-gagliardi","Week 5"
12,"Florida State","3-1",804,"13","robert-gagliardi","Week 5"
13,"Baylor","4-0",729,"16","robert-gagliardi","Week 5"
14,"Michigan State","2-1",527,"8","robert-gagliardi","Week 5"
15,"Miami","3-0",696,"15","robert-gagliardi","Week 5"
16,"Nebraska","4-0",640,"20","robert-gagliardi","Week 5"
17,"TCU","3-1",239,"-","robert-gagliardi","Week 5"
18,"Mississippi","2-2",540,"23","robert-gagliardi","Week 5"
19,"Utah","4-0",493,"24","robert-gagliardi","Week 5"
20,"Texas","2-1",217,"21","robert-gagliardi","Week 5"
21,"San Diego State","3-0",304,"22","robert-gagliardi","Week 5"
22,"Arkansas","3-1",241,"17","robert-gagliardi","Week 5"
23,"Georgia","3-1",142,"12","robert-gagliardi","Week 5"
24,"Boise State","3-0",163,"-","robert-gagliardi","Week 5"
25,"Oklahoma","1-2",120,"25","robert-gagliardi","Week 5"
1,"Alabama","4-0",1511,"1","ross-dellenger","Week 5"
2,"Ohio State","3-0",1440,"2","ross-dellenger","Week 5"
3,"Louisville","4-0",1409,"3","ross-dellenger","Week 5"
4,"Houston","4-0",1239,"6","ross-dellenger","Week 5"
5,"Stanford","3-0",1166,"7","ross-dellenger","Week 5"
6,"Michigan","4-0",1292,"4","ross-dellenger","Week 5"
7,"Clemson","4-0",1267,"5","ross-dellenger","Week 5"
8,"Wisconsin","4-0",1084,"11","ross-dellenger","Week 5"
9,"Washington","4-0",986,"9","ross-dellenger","Week 5"
10,"Tennessee","4-0",909,"14","ross-dellenger","Week 5"
11,"Texas A&M","4-0",1036,"10","ross-dellenger","Week 5"
12,"Miami","3-0",696,"15","ross-dellenger","Week 5"
