"Rank","Team","Record","Points","PV.Rank","Voter","Week"
6,"Ohio State","7-1",1207,"6","mandy-mitchell","Week 10"
7,"Texas A&M","7-1",1150,"9","mandy-mitchell","Week 10"
8,"Wisconsin","6-2",1122,"11","mandy-mitchell","Week 10"
9,"Florida","6-1",929,"14","mandy-mitchell","Week 10"
10,"Oklahoma","6-2",835,"16","mandy-mitchell","Week 10"
11,"Auburn","6-2",927,"15","mandy-mitchell","Week 10"
12,"Nebraska","7-1",951,"7","mandy-mitchell","Week 10"
13,"West Virginia","6-1",620,"10","mandy-mitchell","Week 10"
14,"Virginia Tech","6-2",345,"25","mandy-mitchell","Week 10"
15,"North Carolina","6-2",423,"21","mandy-mitchell","Week 10"
16,"Florida State","5-3",409,"12","mandy-mitchell","Week 10"
17,"Baylor","6-1",693,"8","mandy-mitchell","Week 10"
18,"Oklahoma State","6-2",355,"-","mandy-mitchell","Week 10"
19,"Colorado","6-2",375,"23","mandy-mitchell","Week 10"
20,"Penn State","6-2",390,"24","mandy-mitchell","Week 10"
21,"LSU","5-2",586,"19","mandy-mitchell","Week 10"
22,"Western Michigan","8-0",481,"20","mandy-mitchell","Week 10"
23,"Utah","7-2",506,"17","mandy-mitchell","Week 10"
24,"Washington State","6-2",139,"-","mandy-mitchell","Week 10"
25,"Boise State","7-1",203,"13","mandy-mitchell","Week 10"
1,"Alabama","8-0",1524,"1","marc-weiszer","Week 10"
2,"Michigan","8-0",1435,"2","marc-weiszer","Week 10"
3,"Clemson","8-0",1401,"3","marc-weiszer","Week 10"
4,"Washington","8-0",1369,"4","marc-weiszer","Week 10"
5,"Louisville","7-1",1262,"5","marc-weiszer","Week 10"
6,"Ohio State","7-1",1207,"6","marc-weiszer","Week 10"
7,"Texas A&M","7-1",1150,"9","marc-weiszer","Week 10"
8,"Wisconsin","6-2",1122,"11","marc-weiszer","Week 10"
9,"Oklahoma","6-2",835,"16","marc-weiszer","Week 10"
10,"Nebraska","7-1",951,"7","marc-weiszer","Week 10"
11,"Florida","6-1",929,"14","marc-weiszer","Week 10"
12,"Auburn","6-2",927,"15","marc-weiszer","Week 10"
13,"Baylor","6-1",693,"8","marc-weiszer","Week 10"
14,"LSU","5-2",586,"19","marc-weiszer","Week 10"
15,"Florida State","5-3",409,"12","marc-weiszer","Week 10"
16,"Utah","7-2",506,"17","marc-weiszer","Week 10"
17,"West Virginia","6-1",620,"10","marc-weiszer","Week 10"
18,"North Carolina","6-2",423,"21","marc-weiszer","Week 10"
19,"Western Michigan","8-0",481,"20","marc-weiszer","Week 10"
20,"Penn State","6-2",390,"24","marc-weiszer","Week 10"
21,"Colorado","6-2",375,"23","marc-weiszer","Week 10"
22,"Virginia Tech","6-2",345,"25","marc-weiszer","Week 10"
23,"Boise State","7-1",203,"13","marc-weiszer","Week 10"
24,"Oklahoma State","6-2",355,"-","marc-weiszer","Week 10"
25,"Washington State","6-2",139,"-","marc-weiszer","Week 10"
1,"Alabama","8-0",1524,"1","marq-burnett","Week 10"
2,"Michigan","8-0",1435,"2","marq-burnett","Week 10"
3,"Washington","8-0",1369,"4","marq-burnett","Week 10"
4,"Clemson","8-0",1401,"3","marq-burnett","Week 10"
5,"Louisville","7-1",1262,"5","marq-burnett","Week 10"
6,"Ohio State","7-1",1207,"6","marq-burnett","Week 10"
7,"Texas A&M","7-1",1150,"9","marq-burnett","Week 10"
8,"Wisconsin","6-2",1122,"11","marq-burnett","Week 10"
9,"Florida","6-1",929,"14","marq-burnett","Week 10"
10,"Nebraska","7-1",951,"7","marq-burnett","Week 10"
11,"Baylor","6-1",693,"8","marq-burnett","Week 10"
12,"West Virginia","6-1",620,"10","marq-burnett","Week 10"
13,"Auburn","6-2",927,"15","marq-burnett","Week 10"
14,"Oklahoma","6-2",835,"16","marq-burnett","Week 10"
15,"LSU","5-2",586,"19","marq-burnett","Week 10"
16,"Western Michigan","8-0",481,"20","marq-burnett","Week 10"
17,"Virginia Tech","6-2",345,"25","marq-burnett","Week 10"
18,"Colorado","6-2",375,"23","marq-burnett","Week 10"
19,"North Carolina","6-2",423,"21","marq-burnett","Week 10"
20,"Penn State","6-2",390,"24","marq-burnett","Week 10"
21,"Troy","6-1",20,"-","marq-burnett","Week 10"
22,"Utah","7-2",506,"17","marq-burnett","Week 10"
23,"Oklahoma State","6-2",355,"-","marq-burnett","Week 10"
24,"Boise State","7-1",203,"13","marq-burnett","Week 10"
25,"Florida State","5-3",409,"12","marq-burnett","Week 10"
1,"Alabama","8-0",1524,"1","matt-charboneau","Week 10"
2,"Clemson","8-0",1401,"3","matt-charboneau","Week 10"
3,"Michigan","8-0",1435,"2","matt-charboneau","Week 10"
4,"Washington","8-0",1369,"4","matt-charboneau","Week 10"
5,"Louisville","7-1",1262,"5","matt-charboneau","Week 10"
6,"Ohio State","7-1",1207,"6","matt-charboneau","Week 10"
7,"Wisconsin","6-2",1122,"11","matt-charboneau","Week 10"
8,"Oklahoma","6-2",835,"16","matt-charboneau","Week 10"
9,"Florida","6-1",929,"14","matt-charboneau","Week 10"
10,"Texas A&M","7-1",1150,"9","matt-charboneau","Week 10"
11,"LSU","5-2",586,"19","matt-charboneau","Week 10"
12,"Baylor","6-1",693,"8","matt-charboneau","Week 10"
13,"Nebraska","7-1",951,"7","matt-charboneau","Week 10"
14,"Oklahoma State","6-2",355,"-","matt-charboneau","Week 10"
15,"Florida State","5-3",409,"12","matt-charboneau","Week 10"
16,"Auburn","6-2",927,"15","matt-charboneau","Week 10"
17,"Western Michigan","8-0",481,"20","matt-charboneau","Week 10"
18,"West Virginia","6-1",620,"10","matt-charboneau","Week 10"
19,"Colorado","6-2",375,"23","matt-charboneau","Week 10"
20,"Utah","7-2",506,"17","matt-charboneau","Week 10"
21,"North Carolina","6-2",423,"21","matt-charboneau","Week 10"
22,"Boise State","7-1",203,"13","matt-charboneau","Week 10"
23,"Houston","7-2",65,"-","matt-charboneau","Week 10"
24,"Penn State","6-2",390,"24","matt-charboneau","Week 10"
25,"Virginia Tech","6-2",345,"25","matt-charboneau","Week 10"
1,"Alabama","8-0",1524,"1","matt-galloway","Week 10"
2,"Clemson","8-0",1401,"3","matt-galloway","Week 10"
3,"Michigan","8-0",1435,"2","matt-galloway","Week 10"
4,"Washington","8-0",1369,"4","matt-galloway","Week 10"
5,"Louisville","7-1",1262,"5","matt-galloway","Week 10"
6,"Texas A&M","7-1",1150,"9","matt-galloway","Week 10"
7,"Ohio State","7-1",1207,"6","matt-galloway","Week 10"
8,"Wisconsin","6-2",1122,"11","matt-galloway","Week 10"
9,"Auburn","6-2",927,"15","matt-galloway","Week 10"
10,"Nebraska","7-1",951,"7","matt-galloway","Week 10"
11,"Baylor","6-1",693,"8","matt-galloway","Week 10"
12,"West Virginia","6-1",620,"10","matt-galloway","Week 10"
13,"Utah","7-2",506,"17","matt-galloway","Week 10"
14,"LSU","5-2",586,"19","matt-galloway","Week 10"
15,"Florida","6-1",929,"14","matt-galloway","Week 10"
16,"Oklahoma","6-2",835,"16","matt-galloway","Week 10"
17,"Western Michigan","8-0",481,"20","matt-galloway","Week 10"
18,"North Carolina","6-2",423,"21","matt-galloway","Week 10"
19,"Colorado","6-2",375,"23","matt-galloway","Week 10"
20,"Houston","7-2",65,"-","matt-galloway","Week 10"
21,"Penn State","6-2",390,"24","matt-galloway","Week 10"
22,"Florida State","5-3",409,"12","matt-galloway","Week 10"
23,"Boise State","7-1",203,"13","matt-galloway","Week 10"
24,"Troy","6-1",20,"-","matt-galloway","Week 10"
25,"Washington State","6-2",139,"-","matt-galloway","Week 10"
1,"Alabama","8-0",1524,"1","matt-mccoy","Week 10"
2,"Clemson","8-0",1401,"3","matt-mccoy","Week 10"
3,"Michigan","8-0",1435,"2","matt-mccoy","Week 10"
4,"Washington","8-0",1369,"4","matt-mccoy","Week 10"
5,"Louisville","7-1",1262,"5","matt-mccoy","Week 10"
6,"Ohio State","7-1",1207,"6","matt-mccoy","Week 10"
7,"Texas A&M","7-1",1150,"9","matt-mccoy","Week 10"
8,"Wisconsin","6-2",1122,"11","matt-mccoy","Week 10"
9,"Nebraska","7-1",951,"7","matt-mccoy","Week 10"
10,"Auburn","6-2",927,"15","matt-mccoy","Week 10"
11,"Florida","6-1",929,"14","matt-mccoy","Week 10"
12,"Oklahoma","6-2",835,"16","matt-mccoy","Week 10"
13,"LSU","5-2",586,"19","matt-mccoy","Week 10"
14,"Baylor","6-1",693,"8","matt-mccoy","Week 10"
15,"West Virginia","6-1",620,"10","matt-mccoy","Week 10"
16,"Penn State","6-2",390,"24","matt-mccoy","Week 10"
17,"Virginia Tech","6-2",345,"25","matt-mccoy","Week 10"
18,"North Carolina","6-2",423,"21","matt-mccoy","Week 10"
19,"Western Michigan","8-0",481,"20","matt-mccoy","Week 10"
20,"Utah","7-2",506,"17","matt-mccoy","Week 10"
21,"Florida State","5-3",409,"12","matt-mccoy","Week 10"
22,"Boise State","7-1",203,"13","matt-mccoy","Week 10"
23,"Oklahoma State","6-2",355,"-","matt-mccoy","Week 10"
24,"Colorado","6-2",375,"23","matt-mccoy","Week 10"
25,"South Florida","7-2",10,"-","matt-mccoy","Week 10"
1,"Alabama","8-0",1524,"1","matt-porter","Week 10"
2,"Clemson","8-0",1401,"3","matt-porter","Week 10"
3,"Michigan","8-0",1435,"2","matt-porter","Week 10"
4,"Washington","8-0",1369,"4","matt-porter","Week 10"
5,"Louisville","7-1",1262,"5","matt-porter","Week 10"
6,"Ohio State","7-1",1207,"6","matt-porter","Week 10"
7,"Wisconsin","6-2",1122,"11","matt-porter","Week 10"
8,"Nebraska","7-1",951,"7","matt-porter","Week 10"
9,"Texas A&M","7-1",1150,"9","matt-porter","Week 10"
10,"Auburn","6-2",927,"15","matt-porter","Week 10"
11,"Florida","6-1",929,"14","matt-porter","Week 10"
12,"Baylor","6-1",693,"8","matt-porter","Week 10"
13,"West Virginia","6-1",620,"10","matt-porter","Week 10"
14,"Penn State","6-2",390,"24","matt-porter","Week 10"
15,"Florida State","5-3",409,"12","matt-porter","Week 10"
16,"Oklahoma","6-2",835,"16","matt-porter","Week 10"
17,"Utah","7-2",506,"17","matt-porter","Week 10"
18,"LSU","5-2",586,"19","matt-porter","Week 10"
19,"Western Michigan","8-0",481,"20","matt-porter","Week 10"
20,"North Carolina","6-2",423,"21","matt-porter","Week 10"
21,"Colorado","6-2",375,"23","matt-porter","Week 10"
22,"Virginia Tech","6-2",345,"25","matt-porter","Week 10"
23,"Oklahoma State","6-2",355,"-","matt-porter","Week 10"
24,"Boise State","7-1",203,"13","matt-porter","Week 10"
25,"USC","5-3",40,"-","matt-porter","Week 10"
1,"Alabama","8-0",1524,"1","michael-bonner","Week 10"
2,"Michigan","8-0",1435,"2","michael-bonner","Week 10"
3,"Washington","8-0",1369,"4","michael-bonner","Week 10"
4,"Clemson","8-0",1401,"3","michael-bonner","Week 10"
5,"Texas A&M","7-1",1150,"9","michael-bonner","Week 10"
6,"Louisville","7-1",1262,"5","michael-bonner","Week 10"
7,"Ohio State","7-1",1207,"6","michael-bonner","Week 10"
8,"Wisconsin","6-2",1122,"11","michael-bonner","Week 10"
9,"Florida","6-1",929,"14","michael-bonner","Week 10"
10,"Auburn","6-2",927,"15","michael-bonner","Week 10"
11,"Oklahoma","6-2",835,"16","michael-bonner","Week 10"
12,"Nebraska","7-1",951,"7","michael-bonner","Week 10"
13,"West Virginia","6-1",620,"10","michael-bonner","Week 10"
14,"Baylor","6-1",693,"8","michael-bonner","Week 10"
15,"LSU","5-2",586,"19","michael-bonner","Week 10"
16,"Western Michigan","8-0",481,"20","michael-bonner","Week 10"
17,"Colorado","6-2",375,"23","michael-bonner","Week 10"
18,"Boise State","7-1",203,"13","michael-bonner","Week 10"
19,"Utah","7-2",506,"17","michael-bonner","Week 10"
20,"Florida State","5-3",409,"12","michael-bonner","Week 10"
21,"Oklahoma State","6-2",355,"-","michael-bonner","Week 10"
22,"Penn State","6-2",390,"24","michael-bonner","Week 10"
23,"North Carolina","6-2",423,"21","michael-bonner","Week 10"
24,"Virginia Tech","6-2",345,"25","michael-bonner","Week 10"
25,"Houston","7-2",65,"-","michael-bonner","Week 10"
1,"Alabama","8-0",1524,"1","michael-lev","Week 10"
2,"Washington","8-0",1369,"4","michael-lev","Week 10"
3,"Michigan","8-0",1435,"2","michael-lev","Week 10"
4,"Clemson","8-0",1401,"3","michael-lev","Week 10"
5,"Louisville","7-1",1262,"5","michael-lev","Week 10"
6,"Ohio State","7-1",1207,"6","michael-lev","Week 10"
7,"Texas A&M","7-1",1150,"9","michael-lev","Week 10"
8,"Wisconsin","6-2",1122,"11","michael-lev","Week 10"
9,"Auburn","6-2",927,"15","michael-lev","Week 10"
10,"Baylor","6-1",693,"8","michael-lev","Week 10"
11,"Nebraska","7-1",951,"7","michael-lev","Week 10"
12,"West Virginia","6-1",620,"10","michael-lev","Week 10"
13,"LSU","5-2",586,"19","michael-lev","Week 10"
14,"Florida","6-1",929,"14","michael-lev","Week 10"
15,"Florida State","5-3",409,"12","michael-lev","Week 10"
16,"Colorado","6-2",375,"23","michael-lev","Week 10"
17,"Utah","7-2",506,"17","michael-lev","Week 10"
18,"Western Michigan","8-0",481,"20","michael-lev","Week 10"
19,"Oklahoma","6-2",835,"16","michael-lev","Week 10"
20,"Penn State","6-2",390,"24","michael-lev","Week 10"
21,"Virginia Tech","6-2",345,"25","michael-lev","Week 10"
22,"North Carolina","6-2",423,"21","michael-lev","Week 10"
23,"Washington State","6-2",139,"-","michael-lev","Week 10"
24,"Oklahoma State","6-2",355,"-","michael-lev","Week 10"
25,"Boise State","7-1",203,"13","michael-lev","Week 10"
1,"Alabama","8-0",1524,"1","mike-barber","Week 10"
2,"Clemson","8-0",1401,"3","mike-barber","Week 10"
3,"Michigan","8-0",1435,"2","mike-barber","Week 10"
4,"Washington","8-0",1369,"4","mike-barber","Week 10"
5,"Texas A&M","7-1",1150,"9","mike-barber","Week 10"
6,"Louisville","7-1",1262,"5","mike-barber","Week 10"
7,"Ohio State","7-1",1207,"6","mike-barber","Week 10"
8,"Baylor","6-1",693,"8","mike-barber","Week 10"
9,"Wisconsin","6-2",1122,"11","mike-barber","Week 10"
10,"Nebraska","7-1",951,"7","mike-barber","Week 10"
11,"Florida","6-1",929,"14","mike-barber","Week 10"
12,"Auburn","6-2",927,"15","mike-barber","Week 10"
13,"West Virginia","6-1",620,"10","mike-barber","Week 10"
14,"Utah","7-2",506,"17","mike-barber","Week 10"
15,"Oklahoma","6-2",835,"16","mike-barber","Week 10"
16,"Penn State","6-2",390,"24","mike-barber","Week 10"
17,"Boise State","7-1",203,"13","mike-barber","Week 10"
18,"Tennessee","5-3",17,"18","mike-barber","Week 10"
19,"Virginia Tech","6-2",345,"25","mike-barber","Week 10"
20,"Western Michigan","8-0",481,"20","mike-barber","Week 10"
21,"Oklahoma State","6-2",355,"-","mike-barber","Week 10"
22,"North Carolina","6-2",423,"21","mike-barber","Week 10"
23,"LSU","5-2",586,"19","mike-barber","Week 10"
24,"Washington State","6-2",139,"-","mike-barber","Week 10"
25,"Colorado","6-2",375,"23","mike-barber","Week 10"
1,"Alabama","8-0",1524,"1","mitch-vingle","Week 10"
2,"Michigan","8-0",1435,"2","mitch-vingle","Week 10"
3,"Washington","8-0",1369,"4","mitch-vingle","Week 10"
4,"Clemson","8-0",1401,"3","mitch-vingle","Week 10"
5,"Louisville","7-1",1262,"5","mitch-vingle","Week 10"
6,"Ohio State","7-1",1207,"6","mitch-vingle","Week 10"
7,"Wisconsin","6-2",1122,"11","mitch-vingle","Week 10"
8,"Texas A&M","7-1",1150,"9","mitch-vingle","Week 10"
9,"Auburn","6-2",927,"15","mitch-vingle","Week 10"
10,"Nebraska","7-1",951,"7","mitch-vingle","Week 10"
11,"West Virginia","6-1",620,"10","mitch-vingle","Week 10"
12,"Florida","6-1",929,"14","mitch-vingle","Week 10"
13,"Oklahoma","6-2",835,"16","mitch-vingle","Week 10"
14,"LSU","5-2",586,"19","mitch-vingle","Week 10"
15,"Baylor","6-1",693,"8","mitch-vingle","Week 10"
16,"Florida State","5-3",409,"12","mitch-vingle","Week 10"
17,"Utah","7-2",506,"17","mitch-vingle","Week 10"
18,"Boise State","7-1",203,"13","mitch-vingle","Week 10"
19,"Western Michigan","8-0",481,"20","mitch-vingle","Week 10"
20,"Virginia Tech","6-2",345,"25","mitch-vingle","Week 10"
21,"North Carolina","6-2",423,"21","mitch-vingle","Week 10"
22,"Penn State","6-2",390,"24","mitch-vingle","Week 10"
23,"Oklahoma State","6-2",355,"-","mitch-vingle","Week 10"
24,"Colorado","6-2",375,"23","mitch-vingle","Week 10"
25,"USC","5-3",40,"-","mitch-vingle","Week 10"
1,"Alabama","8-0",1524,"1","nathan-deen","Week 10"
2,"Michigan","8-0",1435,"2","nathan-deen","Week 10"
3,"Clemson","8-0",1401,"3","nathan-deen","Week 10"
4,"Washington","8-0",1369,"4","nathan-deen","Week 10"
5,"Louisville","7-1",1262,"5","nathan-deen","Week 10"
6,"Auburn","6-2",927,"15","nathan-deen","Week 10"
7,"Ohio State","7-1",1207,"6","nathan-deen","Week 10"
8,"Wisconsin","6-2",1122,"11","nathan-deen","Week 10"
9,"Texas A&M","7-1",1150,"9","nathan-deen","Week 10"
10,"Nebraska","7-1",951,"7","nathan-deen","Week 10"
11,"Florida","6-1",929,"14","nathan-deen","Week 10"
12,"Oklahoma","6-2",835,"16","nathan-deen","Week 10"
13,"Utah","7-2",506,"17","nathan-deen","Week 10"
14,"LSU","5-2",586,"19","nathan-deen","Week 10"
15,"Baylor","6-1",693,"8","nathan-deen","Week 10"
16,"Virginia Tech","6-2",345,"25","nathan-deen","Week 10"
17,"North Carolina","6-2",423,"21","nathan-deen","Week 10"
18,"Penn State","6-2",390,"24","nathan-deen","Week 10"
19,"West Virginia","6-1",620,"10","nathan-deen","Week 10"
20,"USC","5-3",40,"-","nathan-deen","Week 10"
21,"Florida State","5-3",409,"12","nathan-deen","Week 10"
22,"Houston","7-2",65,"-","nathan-deen","Week 10"
23,"Boise State","7-1",203,"13","nathan-deen","Week 10"
24,"Western Michigan","8-0",481,"20","nathan-deen","Week 10"
25,"Oklahoma State","6-2",355,"-","nathan-deen","Week 10"
1,"Alabama","8-0",1524,"1","pat-caputo","Week 10"
2,"Michigan","8-0",1435,"2","pat-caputo","Week 10"
3,"Washington","8-0",1369,"4","pat-caputo","Week 10"
4,"Clemson","8-0",1401,"3","pat-caputo","Week 10"
5,"Louisville","7-1",1262,"5","pat-caputo","Week 10"
6,"Ohio State","7-1",1207,"6","pat-caputo","Week 10"
7,"Wisconsin","6-2",1122,"11","pat-caputo","Week 10"
8,"Texas A&M","7-1",1150,"9","pat-caputo","Week 10"
9,"Florida","6-1",929,"14","pat-caputo","Week 10"
10,"Oklahoma","6-2",835,"16","pat-caputo","Week 10"
11,"Auburn","6-2",927,"15","pat-caputo","Week 10"
12,"Nebraska","7-1",951,"7","pat-caputo","Week 10"
13,"Florida State","5-3",409,"12","pat-caputo","Week 10"
14,"Colorado","6-2",375,"23","pat-caputo","Week 10"
15,"Baylor","6-1",693,"8","pat-caputo","Week 10"
16,"West Virginia","6-1",620,"10","pat-caputo","Week 10"
17,"LSU","5-2",586,"19","pat-caputo","Week 10"
18,"Utah","7-2",506,"17","pat-caputo","Week 10"
19,"Western Michigan","8-0",481,"20","pat-caputo","Week 10"
20,"Washington State","6-2",139,"-","pat-caputo","Week 10"
21,"Virginia Tech","6-2",345,"25","pat-caputo","Week 10"
22,"Penn State","6-2",390,"24","pat-caputo","Week 10"
23,"Oklahoma State","6-2",355,"-","pat-caputo","Week 10"
24,"North Carolina","6-2",423,"21","pat-caputo","Week 10"
25,"USC","5-3",40,"-","pat-caputo","Week 10"
1,"Alabama","8-0",1524,"1","patrick-brown","Week 10"
2,"Clemson","8-0",1401,"3","patrick-brown","Week 10"
3,"Michigan","8-0",1435,"2","patrick-brown","Week 10"
4,"Washington","8-0",1369,"4","patrick-brown","Week 10"
5,"Louisville","7-1",1262,"5","patrick-brown","Week 10"
6,"Ohio State","7-1",1207,"6","patrick-brown","Week 10"
7,"Wisconsin","6-2",1122,"11","patrick-brown","Week 10"
8,"Texas A&M","7-1",1150,"9","patrick-brown","Week 10"
9,"Auburn","6-2",927,"15","patrick-brown","Week 10"
10,"Nebraska","7-1",951,"7","patrick-brown","Week 10"
11,"Oklahoma","6-2",835,"16","patrick-brown","Week 10"
12,"LSU","5-2",586,"19","patrick-brown","Week 10"
13,"Penn State","6-2",390,"24","patrick-brown","Week 10"
14,"Florida","6-1",929,"14","patrick-brown","Week 10"
15,"Virginia Tech","6-2",345,"25","patrick-brown","Week 10"
16,"Utah","7-2",506,"17","patrick-brown","Week 10"
17,"Florida State","5-3",409,"12","patrick-brown","Week 10"
18,"Washington State","6-2",139,"-","patrick-brown","Week 10"
19,"USC","5-3",40,"-","patrick-brown","Week 10"
20,"Oklahoma State","6-2",355,"-","patrick-brown","Week 10"
21,"North Carolina","6-2",423,"21","patrick-brown","Week 10"
22,"Western Michigan","8-0",481,"20","patrick-brown","Week 10"
23,"Colorado","6-2",375,"23","patrick-brown","Week 10"
24,"West Virginia","6-1",620,"10","patrick-brown","Week 10"
25,"Troy","6-1",20,"-","patrick-brown","Week 10"
1,"Alabama","8-0",1524,"1","pete-diprimio","Week 10"
2,"Washington","8-0",1369,"4","pete-diprimio","Week 10"
3,"Clemson","8-0",1401,"3","pete-diprimio","Week 10"
4,"Michigan","8-0",1435,"2","pete-diprimio","Week 10"
5,"Ohio State","7-1",1207,"6","pete-diprimio","Week 10"
6,"Texas A&M","7-1",1150,"9","pete-diprimio","Week 10"
7,"Wisconsin","6-2",1122,"11","pete-diprimio","Week 10"
8,"Louisville","7-1",1262,"5","pete-diprimio","Week 10"
9,"Florida","6-1",929,"14","pete-diprimio","Week 10"
10,"Auburn","6-2",927,"15","pete-diprimio","Week 10"
11,"Oklahoma","6-2",835,"16","pete-diprimio","Week 10"
12,"Nebraska","7-1",951,"7","pete-diprimio","Week 10"
13,"North Carolina","6-2",423,"21","pete-diprimio","Week 10"
14,"Western Michigan","8-0",481,"20","pete-diprimio","Week 10"
15,"Baylor","6-1",693,"8","pete-diprimio","Week 10"
16,"West Virginia","6-1",620,"10","pete-diprimio","Week 10"
17,"Oklahoma State","6-2",355,"-","pete-diprimio","Week 10"
18,"Boise State","7-1",203,"13","pete-diprimio","Week 10"
19,"Utah","7-2",506,"17","pete-diprimio","Week 10"
20,"LSU","5-2",586,"19","pete-diprimio","Week 10"
21,"Colorado","6-2",375,"23","pete-diprimio","Week 10"
22,"Penn State","6-2",390,"24","pete-diprimio","Week 10"
23,"Virginia Tech","6-2",345,"25","pete-diprimio","Week 10"
24,"Washington State","6-2",139,"-","pete-diprimio","Week 10"
25,"San Diego State","7-1",21,"-","pete-diprimio","Week 10"
1,"Alabama","8-0",1524,"1","rob-long","Week 10"
2,"Michigan","8-0",1435,"2","rob-long","Week 10"
3,"Clemson","8-0",1401,"3","rob-long","Week 10"
4,"Washington","8-0",1369,"4","rob-long","Week 10"
5,"Texas A&M","7-1",1150,"9","rob-long","Week 10"
6,"Louisville","7-1",1262,"5","rob-long","Week 10"
7,"Ohio State","7-1",1207,"6","rob-long","Week 10"
8,"Wisconsin","6-2",1122,"11","rob-long","Week 10"
9,"Florida","6-1",929,"14","rob-long","Week 10"
10,"Nebraska","7-1",951,"7","rob-long","Week 10"
11,"Penn State","6-2",390,"24","rob-long","Week 10"
12,"Oklahoma","6-2",835,"16","rob-long","Week 10"
13,"Baylor","6-1",693,"8","rob-long","Week 10"
14,"Washington State","6-2",139,"-","rob-long","Week 10"
15,"Auburn","6-2",927,"15","rob-long","Week 10"
16,"Virginia Tech","6-2",345,"25","rob-long","Week 10"
17,"Colorado","6-2",375,"23","rob-long","Week 10"
18,"North Carolina","6-2",423,"21","rob-long","Week 10"
19,"LSU","5-2",586,"19","rob-long","Week 10"
20,"Western Michigan","8-0",481,"20","rob-long","Week 10"
21,"Oklahoma State","6-2",355,"-","rob-long","Week 10"
22,"West Virginia","6-1",620,"10","rob-long","Week 10"
23,"Utah","7-2",506,"17","rob-long","Week 10"
24,"Boise State","7-1",203,"13","rob-long","Week 10"
25,"Troy","6-1",20,"-","rob-long","Week 10"
1,"Alabama","8-0",1524,"1","robert-cessna","Week 10"
2,"Michigan","8-0",1435,"2","robert-cessna","Week 10"
3,"Washington","8-0",1369,"4","robert-cessna","Week 10"
4,"Clemson","8-0",1401,"3","robert-cessna","Week 10"
5,"Louisville","7-1",1262,"5","robert-cessna","Week 10"
6,"Texas A&M","7-1",1150,"9","robert-cessna","Week 10"
7,"Ohio State","7-1",1207,"6","robert-cessna","Week 10"
8,"Wisconsin","6-2",1122,"11","robert-cessna","Week 10"
9,"Nebraska","7-1",951,"7","robert-cessna","Week 10"
10,"Florida","6-1",929,"14","robert-cessna","Week 10"
11,"West Virginia","6-1",620,"10","robert-cessna","Week 10"
12,"Baylor","6-1",693,"8","robert-cessna","Week 10"
13,"Auburn","6-2",927,"15","robert-cessna","Week 10"
14,"Oklahoma","6-2",835,"16","robert-cessna","Week 10"
15,"Utah","7-2",506,"17","robert-cessna","Week 10"
16,"Western Michigan","8-0",481,"20","robert-cessna","Week 10"
17,"Boise State","7-1",203,"13","robert-cessna","Week 10"
18,"Oklahoma State","6-2",355,"-","robert-cessna","Week 10"
19,"Florida State","5-3",409,"12","robert-cessna","Week 10"
20,"North Carolina","6-2",423,"21","robert-cessna","Week 10"
21,"LSU","5-2",586,"19","robert-cessna","Week 10"
22,"Penn State","6-2",390,"24","robert-cessna","Week 10"
23,"Washington State","6-2",139,"-","robert-cessna","Week 10"
24,"Virginia Tech","6-2",345,"25","robert-cessna","Week 10"
25,"Colorado","6-2",375,"23","robert-cessna","Week 10"
1,"Alabama","8-0",1524,"1","robert-gagliardi","Week 10"
2,"Michigan","8-0",1435,"2","robert-gagliardi","Week 10"
3,"Washington","8-0",1369,"4","robert-gagliardi","Week 10"
4,"Clemson","8-0",1401,"3","robert-gagliardi","Week 10"
5,"Louisville","7-1",1262,"5","robert-gagliardi","Week 10"
6,"Ohio State","7-1",1207,"6","robert-gagliardi","Week 10"
7,"Wisconsin","6-2",1122,"11","robert-gagliardi","Week 10"
8,"Texas A&M","7-1",1150,"9","robert-gagliardi","Week 10"
9,"Florida","6-1",929,"14","robert-gagliardi","Week 10"
10,"Auburn","6-2",927,"15","robert-gagliardi","Week 10"
11,"Nebraska","7-1",951,"7","robert-gagliardi","Week 10"
12,"Oklahoma State","6-2",355,"-","robert-gagliardi","Week 10"
13,"Oklahoma","6-2",835,"16","robert-gagliardi","Week 10"
14,"LSU","5-2",586,"19","robert-gagliardi","Week 10"
15,"Baylor","6-1",693,"8","robert-gagliardi","Week 10"
16,"Western Michigan","8-0",481,"20","robert-gagliardi","Week 10"
17,"North Carolina","6-2",423,"21","robert-gagliardi","Week 10"
18,"Colorado","6-2",375,"23","robert-gagliardi","Week 10"
19,"Penn State","6-2",390,"24","robert-gagliardi","Week 10"
20,"West Virginia","6-1",620,"10","robert-gagliardi","Week 10"
21,"Washington State","6-2",139,"-","robert-gagliardi","Week 10"
22,"Utah","7-2",506,"17","robert-gagliardi","Week 10"
23,"San Diego State","7-1",21,"-","robert-gagliardi","Week 10"
24,"Wyoming","6-2",5,"-","robert-gagliardi","Week 10"
25,"Boise State","7-1",203,"13","robert-gagliardi","Week 10"
1,"Alabama","8-0",1524,"1","ross-dellenger","Week 10"
2,"Michigan","8-0",1435,"2","ross-dellenger","Week 10"
3,"Washington","8-0",1369,"4","ross-dellenger","Week 10"
4,"Clemson","8-0",1401,"3","ross-dellenger","Week 10"
5,"Ohio State","7-1",1207,"6","ross-dellenger","Week 10"
