"Rank","Team","Record","Points","PV.Rank","Voter","Week"
8,"Michigan State","2-0",1084,"12","garland-gillen","Week 4"
9,"Washington","3-0",1040,"8","garland-gillen","Week 4"
10,"Texas A&M","3-0",890,"17","garland-gillen","Week 4"
11,"Wisconsin","3-0",828,"9","garland-gillen","Week 4"
12,"Georgia","3-0",726,"16","garland-gillen","Week 4"
13,"Tennessee","3-0",707,"15","garland-gillen","Week 4"
14,"Arkansas","3-0",528,"24","garland-gillen","Week 4"
15,"Florida State","2-1",722,"2","garland-gillen","Week 4"
16,"Nebraska","3-0",420,"-","garland-gillen","Week 4"
17,"Miami","3-0",565,"25","garland-gillen","Week 4"
18,"LSU","2-1",517,"20","garland-gillen","Week 4"
19,"Baylor","3-0",529,"21","garland-gillen","Week 4"
20,"Florida","3-0",479,"23","garland-gillen","Week 4"
21,"San Diego State","3-0",183,"-","garland-gillen","Week 4"
22,"Central Michigan","3-0",16,"-","garland-gillen","Week 4"
23,"Utah","3-0",154,"-","garland-gillen","Week 4"
24,"California","2-1",44,"-","garland-gillen","Week 4"
25,"Texas","2-1",196,"11","garland-gillen","Week 4"
1,"Alabama","3-0",1510,"1","garry-smits","Week 4"
2,"Ohio State","3-0",1442,"3","garry-smits","Week 4"
3,"Louisville","3-0",1406,"10","garry-smits","Week 4"
4,"Clemson","3-0",1258,"5","garry-smits","Week 4"
5,"Michigan","3-0",1277,"4","garry-smits","Week 4"
6,"Houston","3-0",1245,"6","garry-smits","Week 4"
7,"Stanford","2-0",1195,"7","garry-smits","Week 4"
8,"Washington","3-0",1040,"8","garry-smits","Week 4"
9,"Michigan State","2-0",1084,"12","garry-smits","Week 4"
10,"Texas A&M","3-0",890,"17","garry-smits","Week 4"
11,"LSU","2-1",517,"20","garry-smits","Week 4"
12,"Tennessee","3-0",707,"15","garry-smits","Week 4"
13,"Georgia","3-0",726,"16","garry-smits","Week 4"
14,"Wisconsin","3-0",828,"9","garry-smits","Week 4"
15,"Nebraska","3-0",420,"-","garry-smits","Week 4"
16,"California","2-1",44,"-","garry-smits","Week 4"
17,"Texas","2-1",196,"11","garry-smits","Week 4"
18,"Florida","3-0",479,"23","garry-smits","Week 4"
19,"Florida State","2-1",722,"2","garry-smits","Week 4"
20,"Miami","3-0",565,"25","garry-smits","Week 4"
21,"Baylor","3-0",529,"21","garry-smits","Week 4"
22,"Arkansas","3-0",528,"24","garry-smits","Week 4"
23,"Iowa","2-1",47,"13","garry-smits","Week 4"
24,"Oklahoma","1-2",139,"14","garry-smits","Week 4"
25,"Oklahoma State","2-1",42,"-","garry-smits","Week 4"
1,"Alabama","3-0",1510,"1","gary-horowitz","Week 4"
2,"Ohio State","3-0",1442,"3","gary-horowitz","Week 4"
3,"Houston","3-0",1245,"6","gary-horowitz","Week 4"
4,"Louisville","3-0",1406,"10","gary-horowitz","Week 4"
5,"Michigan","3-0",1277,"4","gary-horowitz","Week 4"
6,"Clemson","3-0",1258,"5","gary-horowitz","Week 4"
7,"Stanford","2-0",1195,"7","gary-horowitz","Week 4"
8,"Michigan State","2-0",1084,"12","gary-horowitz","Week 4"
9,"Washington","3-0",1040,"8","gary-horowitz","Week 4"
10,"Wisconsin","3-0",828,"9","gary-horowitz","Week 4"
11,"LSU","2-1",517,"20","gary-horowitz","Week 4"
12,"Tennessee","3-0",707,"15","gary-horowitz","Week 4"
13,"Texas A&M","3-0",890,"17","gary-horowitz","Week 4"
14,"Arkansas","3-0",528,"24","gary-horowitz","Week 4"
15,"Florida State","2-1",722,"2","gary-horowitz","Week 4"
16,"Georgia","3-0",726,"16","gary-horowitz","Week 4"
17,"San Diego State","3-0",183,"-","gary-horowitz","Week 4"
18,"Baylor","3-0",529,"21","gary-horowitz","Week 4"
19,"Nebraska","3-0",420,"-","gary-horowitz","Week 4"
20,"Miami","3-0",565,"25","gary-horowitz","Week 4"
21,"North Dakota State","2-1",74,"-","gary-horowitz","Week 4"
22,"Florida","3-0",479,"23","gary-horowitz","Week 4"
23,"Iowa","2-1",47,"13","gary-horowitz","Week 4"
24,"California","2-1",44,"-","gary-horowitz","Week 4"
25,"Texas","2-1",196,"11","gary-horowitz","Week 4"
1,"Alabama","3-0",1510,"1","graham-watson","Week 4"
2,"Ohio State","3-0",1442,"3","graham-watson","Week 4"
3,"Louisville","3-0",1406,"10","graham-watson","Week 4"
4,"Clemson","3-0",1258,"5","graham-watson","Week 4"
5,"Michigan","3-0",1277,"4","graham-watson","Week 4"
6,"Stanford","2-0",1195,"7","graham-watson","Week 4"
7,"Michigan State","2-0",1084,"12","graham-watson","Week 4"
8,"Houston","3-0",1245,"6","graham-watson","Week 4"
9,"Florida State","2-1",722,"2","graham-watson","Week 4"
10,"Washington","3-0",1040,"8","graham-watson","Week 4"
11,"Texas A&M","3-0",890,"17","graham-watson","Week 4"
12,"Georgia","3-0",726,"16","graham-watson","Week 4"
13,"Tennessee","3-0",707,"15","graham-watson","Week 4"
14,"Baylor","3-0",529,"21","graham-watson","Week 4"
15,"Wisconsin","3-0",828,"9","graham-watson","Week 4"
16,"Arkansas","3-0",528,"24","graham-watson","Week 4"
17,"Florida","3-0",479,"23","graham-watson","Week 4"
18,"Miami","3-0",565,"25","graham-watson","Week 4"
19,"LSU","2-1",517,"20","graham-watson","Week 4"
20,"Texas","2-1",196,"11","graham-watson","Week 4"
21,"Iowa","2-1",47,"13","graham-watson","Week 4"
22,"Oklahoma","1-2",139,"14","graham-watson","Week 4"
23,"San Diego State","3-0",183,"-","graham-watson","Week 4"
24,"Mississippi","1-2",172,"19","graham-watson","Week 4"
25,"Nebraska","3-0",420,"-","graham-watson","Week 4"
1,"Alabama","3-0",1510,"1","jason-galloway","Week 4"
2,"Ohio State","3-0",1442,"3","jason-galloway","Week 4"
3,"Louisville","3-0",1406,"10","jason-galloway","Week 4"
4,"Michigan","3-0",1277,"4","jason-galloway","Week 4"
5,"Clemson","3-0",1258,"5","jason-galloway","Week 4"
6,"Stanford","2-0",1195,"7","jason-galloway","Week 4"
7,"Houston","3-0",1245,"6","jason-galloway","Week 4"
8,"Michigan State","2-0",1084,"12","jason-galloway","Week 4"
9,"Washington","3-0",1040,"8","jason-galloway","Week 4"
10,"Georgia","3-0",726,"16","jason-galloway","Week 4"
11,"Baylor","3-0",529,"21","jason-galloway","Week 4"
12,"Wisconsin","3-0",828,"9","jason-galloway","Week 4"
13,"Florida State","2-1",722,"2","jason-galloway","Week 4"
14,"Tennessee","3-0",707,"15","jason-galloway","Week 4"
15,"LSU","2-1",517,"20","jason-galloway","Week 4"
16,"Miami","3-0",565,"25","jason-galloway","Week 4"
17,"Texas A&M","3-0",890,"17","jason-galloway","Week 4"
18,"Florida","3-0",479,"23","jason-galloway","Week 4"
19,"Nebraska","3-0",420,"-","jason-galloway","Week 4"
20,"Utah","3-0",154,"-","jason-galloway","Week 4"
21,"Arkansas","3-0",528,"24","jason-galloway","Week 4"
22,"San Diego State","3-0",183,"-","jason-galloway","Week 4"
23,"Texas","2-1",196,"11","jason-galloway","Week 4"
24,"Mississippi","1-2",172,"19","jason-galloway","Week 4"
25,"Oklahoma State","2-1",42,"-","jason-galloway","Week 4"
1,"Alabama","3-0",1510,"1","jeff-miller","Week 4"
2,"Michigan","3-0",1277,"4","jeff-miller","Week 4"
3,"Ohio State","3-0",1442,"3","jeff-miller","Week 4"
4,"Louisville","3-0",1406,"10","jeff-miller","Week 4"
5,"Clemson","3-0",1258,"5","jeff-miller","Week 4"
6,"Stanford","2-0",1195,"7","jeff-miller","Week 4"
7,"Houston","3-0",1245,"6","jeff-miller","Week 4"
8,"Michigan State","2-0",1084,"12","jeff-miller","Week 4"
9,"Washington","3-0",1040,"8","jeff-miller","Week 4"
10,"Texas A&M","3-0",890,"17","jeff-miller","Week 4"
11,"Baylor","3-0",529,"21","jeff-miller","Week 4"
12,"Wisconsin","3-0",828,"9","jeff-miller","Week 4"
13,"Nebraska","3-0",420,"-","jeff-miller","Week 4"
14,"TCU","2-1",132,"-","jeff-miller","Week 4"
15,"Georgia","3-0",726,"16","jeff-miller","Week 4"
16,"Miami","3-0",565,"25","jeff-miller","Week 4"
17,"Arkansas","3-0",528,"24","jeff-miller","Week 4"
18,"Florida State","2-1",722,"2","jeff-miller","Week 4"
19,"LSU","2-1",517,"20","jeff-miller","Week 4"
20,"Florida","3-0",479,"23","jeff-miller","Week 4"
21,"Tennessee","3-0",707,"15","jeff-miller","Week 4"
22,"Utah","3-0",154,"-","jeff-miller","Week 4"
23,"Western Michigan","3-0",6,"-","jeff-miller","Week 4"
24,"South Florida","3-0",7,"-","jeff-miller","Week 4"
25,"San Diego State","3-0",183,"-","jeff-miller","Week 4"
1,"Alabama","3-0",1510,"1","jerry-dipaola","Week 4"
2,"Ohio State","3-0",1442,"3","jerry-dipaola","Week 4"
3,"Louisville","3-0",1406,"10","jerry-dipaola","Week 4"
4,"Michigan","3-0",1277,"4","jerry-dipaola","Week 4"
5,"Clemson","3-0",1258,"5","jerry-dipaola","Week 4"
6,"Stanford","2-0",1195,"7","jerry-dipaola","Week 4"
7,"Houston","3-0",1245,"6","jerry-dipaola","Week 4"
8,"Washington","3-0",1040,"8","jerry-dipaola","Week 4"
9,"Michigan State","2-0",1084,"12","jerry-dipaola","Week 4"
10,"Florida State","2-1",722,"2","jerry-dipaola","Week 4"
11,"Tennessee","3-0",707,"15","jerry-dipaola","Week 4"
12,"Texas A&M","3-0",890,"17","jerry-dipaola","Week 4"
13,"LSU","2-1",517,"20","jerry-dipaola","Week 4"
14,"Wisconsin","3-0",828,"9","jerry-dipaola","Week 4"
15,"Georgia","3-0",726,"16","jerry-dipaola","Week 4"
16,"Baylor","3-0",529,"21","jerry-dipaola","Week 4"
17,"Florida","3-0",479,"23","jerry-dipaola","Week 4"
18,"Arkansas","3-0",528,"24","jerry-dipaola","Week 4"
19,"Miami","3-0",565,"25","jerry-dipaola","Week 4"
20,"Oklahoma State","2-1",42,"-","jerry-dipaola","Week 4"
21,"TCU","2-1",132,"-","jerry-dipaola","Week 4"
22,"Nebraska","3-0",420,"-","jerry-dipaola","Week 4"
23,"UCLA","2-1",74,"-","jerry-dipaola","Week 4"
24,"Oklahoma","1-2",139,"14","jerry-dipaola","Week 4"
25,"Texas","2-1",196,"11","jerry-dipaola","Week 4"
1,"Louisville","3-0",1406,"10","jimmy-burch","Week 4"
2,"Ohio State","3-0",1442,"3","jimmy-burch","Week 4"
3,"Alabama","3-0",1510,"1","jimmy-burch","Week 4"
4,"Houston","3-0",1245,"6","jimmy-burch","Week 4"
5,"Michigan","3-0",1277,"4","jimmy-burch","Week 4"
6,"Stanford","2-0",1195,"7","jimmy-burch","Week 4"
7,"Clemson","3-0",1258,"5","jimmy-burch","Week 4"
8,"Washington","3-0",1040,"8","jimmy-burch","Week 4"
9,"Michigan State","2-0",1084,"12","jimmy-burch","Week 4"
10,"Texas A&M","3-0",890,"17","jimmy-burch","Week 4"
11,"Miami","3-0",565,"25","jimmy-burch","Week 4"
12,"Tennessee","3-0",707,"15","jimmy-burch","Week 4"
13,"Wisconsin","3-0",828,"9","jimmy-burch","Week 4"
14,"Georgia","3-0",726,"16","jimmy-burch","Week 4"
15,"Baylor","3-0",529,"21","jimmy-burch","Week 4"
16,"Arkansas","3-0",528,"24","jimmy-burch","Week 4"
17,"Nebraska","3-0",420,"-","jimmy-burch","Week 4"
18,"LSU","2-1",517,"20","jimmy-burch","Week 4"
19,"Florida State","2-1",722,"2","jimmy-burch","Week 4"
20,"San Diego State","3-0",183,"-","jimmy-burch","Week 4"
21,"Florida","3-0",479,"23","jimmy-burch","Week 4"
22,"Utah","3-0",154,"-","jimmy-burch","Week 4"
23,"Arizona State","3-0",3,"-","jimmy-burch","Week 4"
24,"TCU","2-1",132,"-","jimmy-burch","Week 4"
25,"California","2-1",44,"-","jimmy-burch","Week 4"
1,"Alabama","3-0",1510,"1","joe-dubin","Week 4"
2,"Louisville","3-0",1406,"10","joe-dubin","Week 4"
3,"Clemson","3-0",1258,"5","joe-dubin","Week 4"
4,"Ohio State","3-0",1442,"3","joe-dubin","Week 4"
5,"Michigan","3-0",1277,"4","joe-dubin","Week 4"
6,"Stanford","2-0",1195,"7","joe-dubin","Week 4"
7,"Houston","3-0",1245,"6","joe-dubin","Week 4"
8,"Michigan State","2-0",1084,"12","joe-dubin","Week 4"
9,"Tennessee","3-0",707,"15","joe-dubin","Week 4"
10,"Washington","3-0",1040,"8","joe-dubin","Week 4"
11,"Georgia","3-0",726,"16","joe-dubin","Week 4"
12,"Florida State","2-1",722,"2","joe-dubin","Week 4"
13,"Texas A&M","3-0",890,"17","joe-dubin","Week 4"
14,"Miami","3-0",565,"25","joe-dubin","Week 4"
15,"Arkansas","3-0",528,"24","joe-dubin","Week 4"
16,"Florida","3-0",479,"23","joe-dubin","Week 4"
17,"Wisconsin","3-0",828,"9","joe-dubin","Week 4"
18,"Baylor","3-0",529,"21","joe-dubin","Week 4"
19,"LSU","2-1",517,"20","joe-dubin","Week 4"
20,"Oklahoma State","2-1",42,"-","joe-dubin","Week 4"
21,"UCLA","2-1",74,"-","joe-dubin","Week 4"
22,"Texas","2-1",196,"11","joe-dubin","Week 4"
23,"TCU","2-1",132,"-","joe-dubin","Week 4"
24,"Nebraska","3-0",420,"-","joe-dubin","Week 4"
25,"Utah","3-0",154,"-","joe-dubin","Week 4"
1,"Alabama","3-0",1510,"1","joe-walljasper","Week 4"
2,"Ohio State","3-0",1442,"3","joe-walljasper","Week 4"
3,"Louisville","3-0",1406,"10","joe-walljasper","Week 4"
4,"Houston","3-0",1245,"6","joe-walljasper","Week 4"
5,"Michigan","3-0",1277,"4","joe-walljasper","Week 4"
6,"Washington","3-0",1040,"8","joe-walljasper","Week 4"
7,"Clemson","3-0",1258,"5","joe-walljasper","Week 4"
8,"Stanford","2-0",1195,"7","joe-walljasper","Week 4"
9,"Michigan State","2-0",1084,"12","joe-walljasper","Week 4"
10,"Florida","3-0",479,"23","joe-walljasper","Week 4"
11,"Florida State","2-1",722,"2","joe-walljasper","Week 4"
12,"Texas A&M","3-0",890,"17","joe-walljasper","Week 4"
13,"Tennessee","3-0",707,"15","joe-walljasper","Week 4"
14,"Wisconsin","3-0",828,"9","joe-walljasper","Week 4"
15,"Georgia","3-0",726,"16","joe-walljasper","Week 4"
16,"Arkansas","3-0",528,"24","joe-walljasper","Week 4"
17,"Miami","3-0",565,"25","joe-walljasper","Week 4"
18,"Mississippi","1-2",172,"19","joe-walljasper","Week 4"
19,"Baylor","3-0",529,"21","joe-walljasper","Week 4"
20,"Boise State","2-0",69,"-","joe-walljasper","Week 4"
21,"Nebraska","3-0",420,"-","joe-walljasper","Week 4"
22,"TCU","2-1",132,"-","joe-walljasper","Week 4"
23,"Georgia Tech","3-0",17,"-","joe-walljasper","Week 4"
24,"San Diego State","3-0",183,"-","joe-walljasper","Week 4"
25,"Toledo","3-0",6,"-","joe-walljasper","Week 4"
1,"Louisville","3-0",1406,"10","joey-knight","Week 4"
2,"Alabama","3-0",1510,"1","joey-knight","Week 4"
3,"Ohio State","3-0",1442,"3","joey-knight","Week 4"
4,"Clemson","3-0",1258,"5","joey-knight","Week 4"
5,"Houston","3-0",1245,"6","joey-knight","Week 4"
6,"Michigan","3-0",1277,"4","joey-knight","Week 4"
7,"Stanford","2-0",1195,"7","joey-knight","Week 4"
8,"Washington","3-0",1040,"8","joey-knight","Week 4"
9,"Texas A&M","3-0",890,"17","joey-knight","Week 4"
10,"Michigan State","2-0",1084,"12","joey-knight","Week 4"
11,"Florida State","2-1",722,"2","joey-knight","Week 4"
12,"Wisconsin","3-0",828,"9","joey-knight","Week 4"
13,"Arkansas","3-0",528,"24","joey-knight","Week 4"
14,"Georgia","3-0",726,"16","joey-knight","Week 4"
15,"Florida","3-0",479,"23","joey-knight","Week 4"
16,"Nebraska","3-0",420,"-","joey-knight","Week 4"
17,"Tennessee","3-0",707,"15","joey-knight","Week 4"
18,"Texas","2-1",196,"11","joey-knight","Week 4"
19,"LSU","2-1",517,"20","joey-knight","Week 4"
20,"Miami","3-0",565,"25","joey-knight","Week 4"
21,"Baylor","3-0",529,"21","joey-knight","Week 4"
22,"TCU","2-1",132,"-","joey-knight","Week 4"
23,"Utah","3-0",154,"-","joey-knight","Week 4"
24,"South Florida","3-0",7,"-","joey-knight","Week 4"
25,"Oregon","2-1",23,"22","joey-knight","Week 4"
1,"Alabama","3-0",1510,"1","john-clay","Week 4"
2,"Ohio State","3-0",1442,"3","john-clay","Week 4"
3,"Louisville","3-0",1406,"10","john-clay","Week 4"
4,"Clemson","3-0",1258,"5","john-clay","Week 4"
5,"Houston","3-0",1245,"6","john-clay","Week 4"
6,"Michigan","3-0",1277,"4","john-clay","Week 4"
7,"Stanford","2-0",1195,"7","john-clay","Week 4"
8,"Washington","3-0",1040,"8","john-clay","Week 4"
9,"Michigan State","2-0",1084,"12","john-clay","Week 4"
10,"Georgia","3-0",726,"16","john-clay","Week 4"
11,"Texas A&M","3-0",890,"17","john-clay","Week 4"
12,"Florida State","2-1",722,"2","john-clay","Week 4"
13,"Tennessee","3-0",707,"15","john-clay","Week 4"
14,"Wisconsin","3-0",828,"9","john-clay","Week 4"
15,"LSU","2-1",517,"20","john-clay","Week 4"
16,"Miami","3-0",565,"25","john-clay","Week 4"
17,"Baylor","3-0",529,"21","john-clay","Week 4"
18,"Arkansas","3-0",528,"24","john-clay","Week 4"
19,"TCU","2-1",132,"-","john-clay","Week 4"
20,"Nebraska","3-0",420,"-","john-clay","Week 4"
21,"Florida","3-0",479,"23","john-clay","Week 4"
22,"Iowa","2-1",47,"13","john-clay","Week 4"
23,"Mississippi","1-2",172,"19","john-clay","Week 4"
24,"UCLA","2-1",74,"-","john-clay","Week 4"
25,"Oklahoma","1-2",139,"14","john-clay","Week 4"
1,"Alabama","3-0",1510,"1","john-shinn","Week 4"
2,"Ohio State","3-0",1442,"3","john-shinn","Week 4"
3,"Louisville","3-0",1406,"10","john-shinn","Week 4"
4,"Clemson","3-0",1258,"5","john-shinn","Week 4"
5,"Michigan","3-0",1277,"4","john-shinn","Week 4"
6,"Houston","3-0",1245,"6","john-shinn","Week 4"
7,"Stanford","2-0",1195,"7","john-shinn","Week 4"
8,"Washington","3-0",1040,"8","john-shinn","Week 4"
9,"Michigan State","2-0",1084,"12","john-shinn","Week 4"
10,"Texas A&M","3-0",890,"17","john-shinn","Week 4"
11,"Wisconsin","3-0",828,"9","john-shinn","Week 4"
12,"Georgia","3-0",726,"16","john-shinn","Week 4"
13,"Florida State","2-1",722,"2","john-shinn","Week 4"
14,"Baylor","3-0",529,"21","john-shinn","Week 4"
15,"Florida","3-0",479,"23","john-shinn","Week 4"
16,"Miami","3-0",565,"25","john-shinn","Week 4"
17,"Tennessee","3-0",707,"15","john-shinn","Week 4"
18,"Arkansas","3-0",528,"24","john-shinn","Week 4"
19,"Nebraska","3-0",420,"-","john-shinn","Week 4"
20,"LSU","2-1",517,"20","john-shinn","Week 4"
21,"Boise State","2-0",69,"-","john-shinn","Week 4"
22,"San Diego State","3-0",183,"-","john-shinn","Week 4"
23,"Utah","3-0",154,"-","john-shinn","Week 4"
24,"UCLA","2-1",74,"-","john-shinn","Week 4"
25,"California","2-1",44,"-","john-shinn","Week 4"
1,"Ohio State","3-0",1442,"3","jon-wilner","Week 4"
2,"Louisville","3-0",1406,"10","jon-wilner","Week 4"
3,"Alabama","3-0",1510,"1","jon-wilner","Week 4"
4,"Houston","3-0",1245,"6","jon-wilner","Week 4"
5,"Michigan State","2-0",1084,"12","jon-wilner","Week 4"
6,"Wisconsin","3-0",828,"9","jon-wilner","Week 4"
7,"Texas A&M","3-0",890,"17","jon-wilner","Week 4"
8,"Arkansas","3-0",528,"24","jon-wilner","Week 4"
9,"Clemson","3-0",1258,"5","jon-wilner","Week 4"
10,"Michigan","3-0",1277,"4","jon-wilner","Week 4"
11,"Stanford","2-0",1195,"7","jon-wilner","Week 4"
12,"Washington","3-0",1040,"8","jon-wilner","Week 4"
13,"LSU","2-1",517,"20","jon-wilner","Week 4"
14,"TCU","2-1",132,"-","jon-wilner","Week 4"
15,"Florida State","2-1",722,"2","jon-wilner","Week 4"
16,"San Diego State","3-0",183,"-","jon-wilner","Week 4"
17,"UCLA","2-1",74,"-","jon-wilner","Week 4"
18,"Miami","3-0",565,"25","jon-wilner","Week 4"
19,"Georgia","3-0",726,"16","jon-wilner","Week 4"
20,"Oklahoma","1-2",139,"14","jon-wilner","Week 4"
21,"Utah","3-0",154,"-","jon-wilner","Week 4"
22,"Nebraska","3-0",420,"-","jon-wilner","Week 4"
23,"Tennessee","3-0",707,"15","jon-wilner","Week 4"
24,"Oklahoma State","2-1",42,"-","jon-wilner","Week 4"
25,"Florida","3-0",479,"23","jon-wilner","Week 4"
1,"Alabama","3-0",1510,"1","jonny-miller","Week 4"
2,"Ohio State","3-0",1442,"3","jonny-miller","Week 4"
3,"Louisville","3-0",1406,"10","jonny-miller","Week 4"
4,"Michigan","3-0",1277,"4","jonny-miller","Week 4"
5,"Stanford","2-0",1195,"7","jonny-miller","Week 4"
6,"Houston","3-0",1245,"6","jonny-miller","Week 4"
7,"Clemson","3-0",1258,"5","jonny-miller","Week 4"
8,"Michigan State","2-0",1084,"12","jonny-miller","Week 4"
9,"Wisconsin","3-0",828,"9","jonny-miller","Week 4"
10,"Baylor","3-0",529,"21","jonny-miller","Week 4"
11,"Texas A&M","3-0",890,"17","jonny-miller","Week 4"
12,"Tennessee","3-0",707,"15","jonny-miller","Week 4"
13,"Washington","3-0",1040,"8","jonny-miller","Week 4"
14,"Georgia","3-0",726,"16","jonny-miller","Week 4"
15,"Oklahoma State","2-1",42,"-","jonny-miller","Week 4"
16,"LSU","2-1",517,"20","jonny-miller","Week 4"
17,"Florida","3-0",479,"23","jonny-miller","Week 4"
18,"Boise State","2-0",69,"-","jonny-miller","Week 4"
19,"Oklahoma","1-2",139,"14","jonny-miller","Week 4"
20,"Arkansas","3-0",528,"24","jonny-miller","Week 4"
21,"Nebraska","3-0",420,"-","jonny-miller","Week 4"
22,"Utah","3-0",154,"-","jonny-miller","Week 4"
23,"North Dakota State","2-1",74,"-","jonny-miller","Week 4"
24,"Mississippi","1-2",172,"19","jonny-miller","Week 4"
25,"Virginia Tech","2-1",1,"-","jonny-miller","Week 4"
1,"Louisville","3-0",1406,"10","josh-kendall","Week 4"
2,"Alabama","3-0",1510,"1","josh-kendall","Week 4"
3,"Ohio State","3-0",1442,"3","josh-kendall","Week 4"
4,"Houston","3-0",1245,"6","josh-kendall","Week 4"
5,"Michigan","3-0",1277,"4","josh-kendall","Week 4"
6,"Stanford","2-0",1195,"7","josh-kendall","Week 4"
7,"Clemson","3-0",1258,"5","josh-kendall","Week 4"
8,"Washington","3-0",1040,"8","josh-kendall","Week 4"
9,"Michigan State","2-0",1084,"12","josh-kendall","Week 4"
10,"Florida State","2-1",722,"2","josh-kendall","Week 4"
11,"Miami","3-0",565,"25","josh-kendall","Week 4"
12,"Texas A&M","3-0",890,"17","josh-kendall","Week 4"
13,"LSU","2-1",517,"20","josh-kendall","Week 4"
14,"Mississippi","1-2",172,"19","josh-kendall","Week 4"
15,"Florida","3-0",479,"23","josh-kendall","Week 4"
16,"Georgia","3-0",726,"16","josh-kendall","Week 4"
17,"Oklahoma","1-2",139,"14","josh-kendall","Week 4"
18,"Nebraska","3-0",420,"-","josh-kendall","Week 4"
19,"Notre Dame","1-2",32,"18","josh-kendall","Week 4"
20,"Arkansas","3-0",528,"24","josh-kendall","Week 4"
21,"North Dakota State","2-1",74,"-","josh-kendall","Week 4"
22,"Georgia Tech","3-0",17,"-","josh-kendall","Week 4"
23,"Tennessee","3-0",707,"15","josh-kendall","Week 4"
24,"Wisconsin","3-0",828,"9","josh-kendall","Week 4"
25,"Baylor","3-0",529,"21","josh-kendall","Week 4"
1,"Alabama","3-0",1510,"1","keith-sargeant","Week 4"
2,"Ohio State","3-0",1442,"3","keith-sargeant","Week 4"
3,"Michigan","3-0",1277,"4","keith-sargeant","Week 4"
4,"Houston","3-0",1245,"6","keith-sargeant","Week 4"
5,"Louisville","3-0",1406,"10","keith-sargeant","Week 4"
6,"Stanford","2-0",1195,"7","keith-sargeant","Week 4"
7,"Clemson","3-0",1258,"5","keith-sargeant","Week 4"
8,"Michigan State","2-0",1084,"12","keith-sargeant","Week 4"
9,"Texas A&M","3-0",890,"17","keith-sargeant","Week 4"
10,"Washington","3-0",1040,"8","keith-sargeant","Week 4"
11,"Wisconsin","3-0",828,"9","keith-sargeant","Week 4"
12,"Tennessee","3-0",707,"15","keith-sargeant","Week 4"
13,"Georgia","3-0",726,"16","keith-sargeant","Week 4"
14,"Baylor","3-0",529,"21","keith-sargeant","Week 4"
15,"Arkansas","3-0",528,"24","keith-sargeant","Week 4"
16,"Nebraska","3-0",420,"-","keith-sargeant","Week 4"
17,"Florida State","2-1",722,"2","keith-sargeant","Week 4"
18,"LSU","2-1",517,"20","keith-sargeant","Week 4"
19,"San Diego State","3-0",183,"-","keith-sargeant","Week 4"
20,"Miami","3-0",565,"25","keith-sargeant","Week 4"
21,"California","2-1",44,"-","keith-sargeant","Week 4"
22,"Texas","2-1",196,"11","keith-sargeant","Week 4"
23,"Western Michigan","3-0",6,"-","keith-sargeant","Week 4"
24,"Florida","3-0",479,"23","keith-sargeant","Week 4"
25,"Utah","3-0",154,"-","keith-sargeant","Week 4"
1,"Alabama","3-0",1510,"1","kirk-bohls","Week 4"
2,"Louisville","3-0",1406,"10","kirk-bohls","Week 4"
3,"Ohio State","3-0",1442,"3","kirk-bohls","Week 4"
4,"Houston","3-0",1245,"6","kirk-bohls","Week 4"
5,"Michigan","3-0",1277,"4","kirk-bohls","Week 4"
6,"Stanford","2-0",1195,"7","kirk-bohls","Week 4"
7,"Clemson","3-0",1258,"5","kirk-bohls","Week 4"
8,"Washington","3-0",1040,"8","kirk-bohls","Week 4"
9,"Michigan State","2-0",1084,"12","kirk-bohls","Week 4"
10,"Texas A&M","3-0",890,"17","kirk-bohls","Week 4"
11,"Miami","3-0",565,"25","kirk-bohls","Week 4"
12,"Florida State","2-1",722,"2","kirk-bohls","Week 4"
13,"Nebraska","3-0",420,"-","kirk-bohls","Week 4"
14,"Georgia","3-0",726,"16","kirk-bohls","Week 4"
15,"Wisconsin","3-0",828,"9","kirk-bohls","Week 4"
16,"LSU","2-1",517,"20","kirk-bohls","Week 4"
17,"Boise State","2-0",69,"-","kirk-bohls","Week 4"
18,"San Diego State","3-0",183,"-","kirk-bohls","Week 4"
19,"Baylor","3-0",529,"21","kirk-bohls","Week 4"
20,"Arkansas","3-0",528,"24","kirk-bohls","Week 4"
21,"Oregon","2-1",23,"22","kirk-bohls","Week 4"
22,"Central Michigan","3-0",16,"-","kirk-bohls","Week 4"
23,"Florida","3-0",479,"23","kirk-bohls","Week 4"
24,"North Dakota State","2-1",74,"-","kirk-bohls","Week 4"
25,"Iowa","2-1",47,"13","kirk-bohls","Week 4"
1,"Alabama","3-0",1510,"1","mandy-mitchell","Week 4"
2,"Ohio State","3-0",1442,"3","mandy-mitchell","Week 4"
3,"Louisville","3-0",1406,"10","mandy-mitchell","Week 4"
4,"Clemson","3-0",1258,"5","mandy-mitchell","Week 4"
5,"Michigan","3-0",1277,"4","mandy-mitchell","Week 4"
6,"Stanford","2-0",1195,"7","mandy-mitchell","Week 4"
7,"Houston","3-0",1245,"6","mandy-mitchell","Week 4"
8,"Washington","3-0",1040,"8","mandy-mitchell","Week 4"
9,"Michigan State","2-0",1084,"12","mandy-mitchell","Week 4"
10,"Wisconsin","3-0",828,"9","mandy-mitchell","Week 4"
11,"Texas A&M","3-0",890,"17","mandy-mitchell","Week 4"
