"Rank","Team","Record","Points","PV.Rank","Voter","Week"
14,"Louisville","2-0",890,"13","marc-weiszer","Week 3"
15,"Michigan State","1-0",747,"12","marc-weiszer","Week 3"
16,"Georgia","2-0",584,"9","marc-weiszer","Week 3"
17,"Florida","2-0",205,"-","marc-weiszer","Week 3"
18,"Oklahoma","1-1",686,"14","marc-weiszer","Week 3"
19,"Mississippi","1-1",473,"19","marc-weiszer","Week 3"
20,"Baylor","2-0",305,"23","marc-weiszer","Week 3"
21,"Notre Dame","1-1",526,"18","marc-weiszer","Week 3"
22,"Arkansas","2-0",198,"-","marc-weiszer","Week 3"
23,"LSU","1-1",391,"21","marc-weiszer","Week 3"
24,"Oregon","2-0",292,"24","marc-weiszer","Week 3"
25,"TCU","1-1",62,"15","marc-weiszer","Week 3"
1,"Alabama","2-0",1520,"1","marq-burnett","Week 3"
2,"Florida State","2-0",1437,"3","marq-burnett","Week 3"
3,"Ohio State","2-0",1359,"4","marq-burnett","Week 3"
4,"Michigan","2-0",1298,"5","marq-burnett","Week 3"
5,"Houston","2-0",1264,"6","marq-burnett","Week 3"
6,"Clemson","2-0",1284,"2","marq-burnett","Week 3"
7,"Louisville","2-0",890,"13","marq-burnett","Week 3"
8,"Stanford","1-0",1137,"7","marq-burnett","Week 3"
9,"Michigan State","1-0",747,"12","marq-burnett","Week 3"
10,"Washington","2-0",983,"8","marq-burnett","Week 3"
11,"Tennessee","2-0",665,"17","marq-burnett","Week 3"
12,"Iowa","2-0",694,"16","marq-burnett","Week 3"
13,"Baylor","2-0",305,"23","marq-burnett","Week 3"
14,"Texas","2-0",872,"11","marq-burnett","Week 3"
15,"Oregon","2-0",292,"24","marq-burnett","Week 3"
16,"Florida","2-0",205,"-","marq-burnett","Week 3"
17,"Wisconsin","2-0",893,"10","marq-burnett","Week 3"
18,"Texas A&M","2-0",564,"20","marq-burnett","Week 3"
19,"Georgia","2-0",584,"9","marq-burnett","Week 3"
20,"Arkansas","2-0",198,"-","marq-burnett","Week 3"
21,"Mississippi","1-1",473,"19","marq-burnett","Week 3"
22,"Notre Dame","1-1",526,"18","marq-burnett","Week 3"
23,"TCU","1-1",62,"15","marq-burnett","Week 3"
24,"Oklahoma","1-1",686,"14","marq-burnett","Week 3"
25,"LSU","1-1",391,"21","marq-burnett","Week 3"
1,"Alabama","2-0",1520,"1","matt-charboneau","Week 3"
2,"Florida State","2-0",1437,"3","matt-charboneau","Week 3"
3,"Ohio State","2-0",1359,"4","matt-charboneau","Week 3"
4,"Clemson","2-0",1284,"2","matt-charboneau","Week 3"
5,"Stanford","1-0",1137,"7","matt-charboneau","Week 3"
6,"Michigan","2-0",1298,"5","matt-charboneau","Week 3"
7,"Houston","2-0",1264,"6","matt-charboneau","Week 3"
8,"Iowa","2-0",694,"16","matt-charboneau","Week 3"
9,"Washington","2-0",983,"8","matt-charboneau","Week 3"
10,"Wisconsin","2-0",893,"10","matt-charboneau","Week 3"
11,"Oklahoma","1-1",686,"14","matt-charboneau","Week 3"
12,"LSU","1-1",391,"21","matt-charboneau","Week 3"
13,"Texas","2-0",872,"11","matt-charboneau","Week 3"
14,"Notre Dame","1-1",526,"18","matt-charboneau","Week 3"
15,"Michigan State","1-0",747,"12","matt-charboneau","Week 3"
16,"Louisville","2-0",890,"13","matt-charboneau","Week 3"
17,"Georgia","2-0",584,"9","matt-charboneau","Week 3"
18,"Texas A&M","2-0",564,"20","matt-charboneau","Week 3"
19,"Mississippi","1-1",473,"19","matt-charboneau","Week 3"
20,"Boise State","2-0",42,"-","matt-charboneau","Week 3"
21,"Oregon","2-0",292,"24","matt-charboneau","Week 3"
22,"Baylor","2-0",305,"23","matt-charboneau","Week 3"
23,"Tennessee","2-0",665,"17","matt-charboneau","Week 3"
24,"TCU","1-1",62,"15","matt-charboneau","Week 3"
25,"Pittsburgh","2-0",39,"-","matt-charboneau","Week 3"
1,"Alabama","2-0",1520,"1","matt-galloway","Week 3"
2,"Florida State","2-0",1437,"3","matt-galloway","Week 3"
3,"Michigan","2-0",1298,"5","matt-galloway","Week 3"
4,"Clemson","2-0",1284,"2","matt-galloway","Week 3"
5,"Ohio State","2-0",1359,"4","matt-galloway","Week 3"
6,"Houston","2-0",1264,"6","matt-galloway","Week 3"
7,"Stanford","1-0",1137,"7","matt-galloway","Week 3"
8,"Tennessee","2-0",665,"17","matt-galloway","Week 3"
9,"Michigan State","1-0",747,"12","matt-galloway","Week 3"
10,"Washington","2-0",983,"8","matt-galloway","Week 3"
11,"Georgia","2-0",584,"9","matt-galloway","Week 3"
12,"Baylor","2-0",305,"23","matt-galloway","Week 3"
13,"Iowa","2-0",694,"16","matt-galloway","Week 3"
14,"Louisville","2-0",890,"13","matt-galloway","Week 3"
15,"Oklahoma","1-1",686,"14","matt-galloway","Week 3"
16,"Texas","2-0",872,"11","matt-galloway","Week 3"
17,"Wisconsin","2-0",893,"10","matt-galloway","Week 3"
18,"Oregon","2-0",292,"24","matt-galloway","Week 3"
19,"Mississippi","1-1",473,"19","matt-galloway","Week 3"
20,"LSU","1-1",391,"21","matt-galloway","Week 3"
21,"Notre Dame","1-1",526,"18","matt-galloway","Week 3"
22,"Utah","2-0",62,"-","matt-galloway","Week 3"
23,"Texas A&M","2-0",564,"20","matt-galloway","Week 3"
24,"Arkansas","2-0",198,"-","matt-galloway","Week 3"
25,"Miami","2-0",197,"25","matt-galloway","Week 3"
1,"Alabama","2-0",1520,"1","matt-mccoy","Week 3"
2,"Clemson","2-0",1284,"2","matt-mccoy","Week 3"
3,"Florida State","2-0",1437,"3","matt-mccoy","Week 3"
4,"Houston","2-0",1264,"6","matt-mccoy","Week 3"
5,"Ohio State","2-0",1359,"4","matt-mccoy","Week 3"
6,"Michigan","2-0",1298,"5","matt-mccoy","Week 3"
7,"Stanford","1-0",1137,"7","matt-mccoy","Week 3"
8,"Wisconsin","2-0",893,"10","matt-mccoy","Week 3"
9,"Tennessee","2-0",665,"17","matt-mccoy","Week 3"
10,"Washington","2-0",983,"8","matt-mccoy","Week 3"
11,"Texas","2-0",872,"11","matt-mccoy","Week 3"
12,"Georgia","2-0",584,"9","matt-mccoy","Week 3"
13,"Oklahoma","1-1",686,"14","matt-mccoy","Week 3"
14,"Notre Dame","1-1",526,"18","matt-mccoy","Week 3"
15,"Mississippi","1-1",473,"19","matt-mccoy","Week 3"
16,"Louisville","2-0",890,"13","matt-mccoy","Week 3"
17,"Michigan State","1-0",747,"12","matt-mccoy","Week 3"
18,"Iowa","2-0",694,"16","matt-mccoy","Week 3"
19,"LSU","1-1",391,"21","matt-mccoy","Week 3"
20,"Texas A&M","2-0",564,"20","matt-mccoy","Week 3"
21,"Baylor","2-0",305,"23","matt-mccoy","Week 3"
22,"Florida","2-0",205,"-","matt-mccoy","Week 3"
23,"Oregon","2-0",292,"24","matt-mccoy","Week 3"
24,"Arkansas","2-0",198,"-","matt-mccoy","Week 3"
25,"North Carolina","1-1",10,"-","matt-mccoy","Week 3"
1,"Alabama","2-0",1520,"1","matt-porter","Week 3"
2,"Michigan","2-0",1298,"5","matt-porter","Week 3"
3,"Florida State","2-0",1437,"3","matt-porter","Week 3"
4,"Ohio State","2-0",1359,"4","matt-porter","Week 3"
5,"Houston","2-0",1264,"6","matt-porter","Week 3"
6,"Stanford","1-0",1137,"7","matt-porter","Week 3"
7,"Clemson","2-0",1284,"2","matt-porter","Week 3"
8,"Oklahoma","1-1",686,"14","matt-porter","Week 3"
9,"Washington","2-0",983,"8","matt-porter","Week 3"
10,"Mississippi","1-1",473,"19","matt-porter","Week 3"
11,"Texas A&M","2-0",564,"20","matt-porter","Week 3"
12,"Louisville","2-0",890,"13","matt-porter","Week 3"
13,"Wisconsin","2-0",893,"10","matt-porter","Week 3"
14,"Texas","2-0",872,"11","matt-porter","Week 3"
15,"Tennessee","2-0",665,"17","matt-porter","Week 3"
16,"LSU","1-1",391,"21","matt-porter","Week 3"
17,"Michigan State","1-0",747,"12","matt-porter","Week 3"
18,"Notre Dame","1-1",526,"18","matt-porter","Week 3"
19,"Oregon","2-0",292,"24","matt-porter","Week 3"
20,"Iowa","2-0",694,"16","matt-porter","Week 3"
21,"Georgia","2-0",584,"9","matt-porter","Week 3"
22,"North Carolina","1-1",10,"-","matt-porter","Week 3"
23,"Miami","2-0",197,"25","matt-porter","Week 3"
24,"Florida","2-0",205,"-","matt-porter","Week 3"
25,"Arkansas","2-0",198,"-","matt-porter","Week 3"
1,"Alabama","2-0",1520,"1","michael-bonner","Week 3"
2,"Florida State","2-0",1437,"3","michael-bonner","Week 3"
3,"Michigan","2-0",1298,"5","michael-bonner","Week 3"
4,"Ohio State","2-0",1359,"4","michael-bonner","Week 3"
5,"Houston","2-0",1264,"6","michael-bonner","Week 3"
6,"Clemson","2-0",1284,"2","michael-bonner","Week 3"
7,"Stanford","1-0",1137,"7","michael-bonner","Week 3"
8,"Washington","2-0",983,"8","michael-bonner","Week 3"
9,"Wisconsin","2-0",893,"10","michael-bonner","Week 3"
10,"Louisville","2-0",890,"13","michael-bonner","Week 3"
11,"Michigan State","1-0",747,"12","michael-bonner","Week 3"
12,"Iowa","2-0",694,"16","michael-bonner","Week 3"
13,"Oklahoma","1-1",686,"14","michael-bonner","Week 3"
14,"Mississippi","1-1",473,"19","michael-bonner","Week 3"
15,"Georgia","2-0",584,"9","michael-bonner","Week 3"
16,"Texas","2-0",872,"11","michael-bonner","Week 3"
17,"Texas A&M","2-0",564,"20","michael-bonner","Week 3"
18,"Tennessee","2-0",665,"17","michael-bonner","Week 3"
19,"Arkansas","2-0",198,"-","michael-bonner","Week 3"
20,"Oregon","2-0",292,"24","michael-bonner","Week 3"
21,"LSU","1-1",391,"21","michael-bonner","Week 3"
22,"Miami","2-0",197,"25","michael-bonner","Week 3"
23,"Notre Dame","1-1",526,"18","michael-bonner","Week 3"
24,"TCU","1-1",62,"15","michael-bonner","Week 3"
25,"Baylor","2-0",305,"23","michael-bonner","Week 3"
1,"Alabama","2-0",1520,"1","michael-lev","Week 3"
2,"Florida State","2-0",1437,"3","michael-lev","Week 3"
3,"Ohio State","2-0",1359,"4","michael-lev","Week 3"
4,"Michigan","2-0",1298,"5","michael-lev","Week 3"
5,"Houston","2-0",1264,"6","michael-lev","Week 3"
6,"Clemson","2-0",1284,"2","michael-lev","Week 3"
7,"Louisville","2-0",890,"13","michael-lev","Week 3"
8,"Washington","2-0",983,"8","michael-lev","Week 3"
9,"Stanford","1-0",1137,"7","michael-lev","Week 3"
10,"Texas","2-0",872,"11","michael-lev","Week 3"
11,"Notre Dame","1-1",526,"18","michael-lev","Week 3"
12,"Mississippi","1-1",473,"19","michael-lev","Week 3"
13,"Wisconsin","2-0",893,"10","michael-lev","Week 3"
14,"LSU","1-1",391,"21","michael-lev","Week 3"
15,"Miami","2-0",197,"25","michael-lev","Week 3"
16,"Texas A&M","2-0",564,"20","michael-lev","Week 3"
17,"Oklahoma","1-1",686,"14","michael-lev","Week 3"
18,"UCLA","1-1",47,"-","michael-lev","Week 3"
19,"Tennessee","2-0",665,"17","michael-lev","Week 3"
20,"Oregon","2-0",292,"24","michael-lev","Week 3"
21,"Iowa","2-0",694,"16","michael-lev","Week 3"
22,"Michigan State","1-0",747,"12","michael-lev","Week 3"
23,"Baylor","2-0",305,"23","michael-lev","Week 3"
24,"Utah","2-0",62,"-","michael-lev","Week 3"
25,"Georgia","2-0",584,"9","michael-lev","Week 3"
1,"Alabama","2-0",1520,"1","mike-barber","Week 3"
2,"Florida State","2-0",1437,"3","mike-barber","Week 3"
3,"Ohio State","2-0",1359,"4","mike-barber","Week 3"
4,"Michigan","2-0",1298,"5","mike-barber","Week 3"
5,"Clemson","2-0",1284,"2","mike-barber","Week 3"
6,"Stanford","1-0",1137,"7","mike-barber","Week 3"
7,"Washington","2-0",983,"8","mike-barber","Week 3"
8,"Wisconsin","2-0",893,"10","mike-barber","Week 3"
9,"Houston","2-0",1264,"6","mike-barber","Week 3"
10,"Michigan State","1-0",747,"12","mike-barber","Week 3"
11,"Florida","2-0",205,"-","mike-barber","Week 3"
12,"Louisville","2-0",890,"13","mike-barber","Week 3"
13,"Oregon","2-0",292,"24","mike-barber","Week 3"
14,"Texas","2-0",872,"11","mike-barber","Week 3"
15,"Tennessee","2-0",665,"17","mike-barber","Week 3"
16,"Oklahoma","1-1",686,"14","mike-barber","Week 3"
17,"Iowa","2-0",694,"16","mike-barber","Week 3"
18,"Texas A&M","2-0",564,"20","mike-barber","Week 3"
19,"Miami","2-0",197,"25","mike-barber","Week 3"
20,"LSU","1-1",391,"21","mike-barber","Week 3"
21,"Georgia","2-0",584,"9","mike-barber","Week 3"
22,"Baylor","2-0",305,"23","mike-barber","Week 3"
23,"UCLA","1-1",47,"-","mike-barber","Week 3"
24,"Oklahoma State","1-1",22,"22","mike-barber","Week 3"
25,"Notre Dame","1-1",526,"18","mike-barber","Week 3"
1,"Alabama","2-0",1520,"1","mitch-vingle","Week 3"
2,"Ohio State","2-0",1359,"4","mitch-vingle","Week 3"
3,"Florida State","2-0",1437,"3","mitch-vingle","Week 3"
4,"Michigan","2-0",1298,"5","mitch-vingle","Week 3"
5,"Houston","2-0",1264,"6","mitch-vingle","Week 3"
6,"Wisconsin","2-0",893,"10","mitch-vingle","Week 3"
7,"Clemson","2-0",1284,"2","mitch-vingle","Week 3"
8,"Washington","2-0",983,"8","mitch-vingle","Week 3"
9,"Texas","2-0",872,"11","mitch-vingle","Week 3"
10,"Stanford","1-0",1137,"7","mitch-vingle","Week 3"
11,"Iowa","2-0",694,"16","mitch-vingle","Week 3"
12,"Louisville","2-0",890,"13","mitch-vingle","Week 3"
13,"Georgia","2-0",584,"9","mitch-vingle","Week 3"
14,"Oklahoma","1-1",686,"14","mitch-vingle","Week 3"
15,"Texas A&M","2-0",564,"20","mitch-vingle","Week 3"
16,"Tennessee","2-0",665,"17","mitch-vingle","Week 3"
17,"Michigan State","1-0",747,"12","mitch-vingle","Week 3"
18,"Notre Dame","1-1",526,"18","mitch-vingle","Week 3"
19,"Mississippi","1-1",473,"19","mitch-vingle","Week 3"
20,"LSU","1-1",391,"21","mitch-vingle","Week 3"
21,"Auburn","1-1",7,"-","mitch-vingle","Week 3"
22,"Baylor","2-0",305,"23","mitch-vingle","Week 3"
23,"Oregon","2-0",292,"24","mitch-vingle","Week 3"
24,"Miami","2-0",197,"25","mitch-vingle","Week 3"
25,"Utah","2-0",62,"-","mitch-vingle","Week 3"
1,"Alabama","2-0",1520,"1","nathan-deen","Week 3"
2,"Michigan","2-0",1298,"5","nathan-deen","Week 3"
3,"Houston","2-0",1264,"6","nathan-deen","Week 3"
4,"Ohio State","2-0",1359,"4","nathan-deen","Week 3"
5,"Florida State","2-0",1437,"3","nathan-deen","Week 3"
6,"Louisville","2-0",890,"13","nathan-deen","Week 3"
7,"Tennessee","2-0",665,"17","nathan-deen","Week 3"
8,"Washington","2-0",983,"8","nathan-deen","Week 3"
9,"Iowa","2-0",694,"16","nathan-deen","Week 3"
10,"Stanford","1-0",1137,"7","nathan-deen","Week 3"
11,"Texas","2-0",872,"11","nathan-deen","Week 3"
12,"Texas A&M","2-0",564,"20","nathan-deen","Week 3"
13,"Wisconsin","2-0",893,"10","nathan-deen","Week 3"
14,"Clemson","2-0",1284,"2","nathan-deen","Week 3"
15,"Florida","2-0",205,"-","nathan-deen","Week 3"
16,"Oklahoma","1-1",686,"14","nathan-deen","Week 3"
17,"Baylor","2-0",305,"23","nathan-deen","Week 3"
18,"Oregon","2-0",292,"24","nathan-deen","Week 3"
19,"Notre Dame","1-1",526,"18","nathan-deen","Week 3"
20,"Utah","2-0",62,"-","nathan-deen","Week 3"
21,"Georgia","2-0",584,"9","nathan-deen","Week 3"
22,"Pittsburgh","2-0",39,"-","nathan-deen","Week 3"
23,"Mississippi","1-1",473,"19","nathan-deen","Week 3"
24,"LSU","1-1",391,"21","nathan-deen","Week 3"
25,"UCLA","1-1",47,"-","nathan-deen","Week 3"
1,"Alabama","2-0",1520,"1","pat-caputo","Week 3"
2,"Florida State","2-0",1437,"3","pat-caputo","Week 3"
3,"Clemson","2-0",1284,"2","pat-caputo","Week 3"
4,"Ohio State","2-0",1359,"4","pat-caputo","Week 3"
5,"Michigan","2-0",1298,"5","pat-caputo","Week 3"
6,"Stanford","1-0",1137,"7","pat-caputo","Week 3"
7,"Houston","2-0",1264,"6","pat-caputo","Week 3"
8,"Washington","2-0",983,"8","pat-caputo","Week 3"
9,"Louisville","2-0",890,"13","pat-caputo","Week 3"
10,"Iowa","2-0",694,"16","pat-caputo","Week 3"
11,"Texas","2-0",872,"11","pat-caputo","Week 3"
12,"Wisconsin","2-0",893,"10","pat-caputo","Week 3"
13,"Georgia","2-0",584,"9","pat-caputo","Week 3"
14,"Tennessee","2-0",665,"17","pat-caputo","Week 3"
15,"Michigan State","1-0",747,"12","pat-caputo","Week 3"
16,"Miami","2-0",197,"25","pat-caputo","Week 3"
17,"Texas A&M","2-0",564,"20","pat-caputo","Week 3"
18,"Baylor","2-0",305,"23","pat-caputo","Week 3"
19,"Oregon","2-0",292,"24","pat-caputo","Week 3"
20,"Notre Dame","1-1",526,"18","pat-caputo","Week 3"
21,"Mississippi","1-1",473,"19","pat-caputo","Week 3"
22,"LSU","1-1",391,"21","pat-caputo","Week 3"
23,"Oklahoma","1-1",686,"14","pat-caputo","Week 3"
24,"Florida","2-0",205,"-","pat-caputo","Week 3"
25,"Boise State","2-0",42,"-","pat-caputo","Week 3"
1,"Alabama","2-0",1520,"1","patrick-brown","Week 3"
2,"Florida State","2-0",1437,"3","patrick-brown","Week 3"
3,"Houston","2-0",1264,"6","patrick-brown","Week 3"
4,"Ohio State","2-0",1359,"4","patrick-brown","Week 3"
5,"Michigan","2-0",1298,"5","patrick-brown","Week 3"
6,"Texas","2-0",872,"11","patrick-brown","Week 3"
7,"Clemson","2-0",1284,"2","patrick-brown","Week 3"
8,"Stanford","1-0",1137,"7","patrick-brown","Week 3"
9,"Wisconsin","2-0",893,"10","patrick-brown","Week 3"
10,"Louisville","2-0",890,"13","patrick-brown","Week 3"
11,"Texas A&M","2-0",564,"20","patrick-brown","Week 3"
12,"Washington","2-0",983,"8","patrick-brown","Week 3"
13,"Arkansas","2-0",198,"-","patrick-brown","Week 3"
14,"Notre Dame","1-1",526,"18","patrick-brown","Week 3"
15,"Tennessee","2-0",665,"17","patrick-brown","Week 3"
16,"Oregon","2-0",292,"24","patrick-brown","Week 3"
17,"Oklahoma","1-1",686,"14","patrick-brown","Week 3"
18,"Baylor","2-0",305,"23","patrick-brown","Week 3"
19,"Florida","2-0",205,"-","patrick-brown","Week 3"
20,"Iowa","2-0",694,"16","patrick-brown","Week 3"
21,"Georgia","2-0",584,"9","patrick-brown","Week 3"
22,"LSU","1-1",391,"21","patrick-brown","Week 3"
23,"Michigan State","1-0",747,"12","patrick-brown","Week 3"
24,"Pittsburgh","2-0",39,"-","patrick-brown","Week 3"
25,"San Diego State","2-0",51,"-","patrick-brown","Week 3"
1,"Florida State","2-0",1437,"3","pete-diprimio","Week 3"
2,"Alabama","2-0",1520,"1","pete-diprimio","Week 3"
3,"Ohio State","2-0",1359,"4","pete-diprimio","Week 3"
4,"Clemson","2-0",1284,"2","pete-diprimio","Week 3"
5,"Houston","2-0",1264,"6","pete-diprimio","Week 3"
6,"Stanford","1-0",1137,"7","pete-diprimio","Week 3"
7,"Michigan","2-0",1298,"5","pete-diprimio","Week 3"
8,"Washington","2-0",983,"8","pete-diprimio","Week 3"
9,"Michigan State","1-0",747,"12","pete-diprimio","Week 3"
10,"Oklahoma","1-1",686,"14","pete-diprimio","Week 3"
11,"Georgia","2-0",584,"9","pete-diprimio","Week 3"
12,"Iowa","2-0",694,"16","pete-diprimio","Week 3"
13,"Louisville","2-0",890,"13","pete-diprimio","Week 3"
14,"Texas","2-0",872,"11","pete-diprimio","Week 3"
15,"Wisconsin","2-0",893,"10","pete-diprimio","Week 3"
16,"Tennessee","2-0",665,"17","pete-diprimio","Week 3"
17,"Mississippi","1-1",473,"19","pete-diprimio","Week 3"
18,"Notre Dame","1-1",526,"18","pete-diprimio","Week 3"
19,"Texas A&M","2-0",564,"20","pete-diprimio","Week 3"
20,"Boise State","2-0",42,"-","pete-diprimio","Week 3"
21,"Nebraska","2-0",11,"-","pete-diprimio","Week 3"
22,"Baylor","2-0",305,"23","pete-diprimio","Week 3"
23,"TCU","1-1",62,"15","pete-diprimio","Week 3"
24,"Oregon","2-0",292,"24","pete-diprimio","Week 3"
25,"San Diego State","2-0",51,"-","pete-diprimio","Week 3"
1,"Alabama","2-0",1520,"1","rob-long","Week 3"
2,"Ohio State","2-0",1359,"4","rob-long","Week 3"
3,"Clemson","2-0",1284,"2","rob-long","Week 3"
4,"Florida State","2-0",1437,"3","rob-long","Week 3"
5,"Stanford","1-0",1137,"7","rob-long","Week 3"
6,"Michigan","2-0",1298,"5","rob-long","Week 3"
7,"Louisville","2-0",890,"13","rob-long","Week 3"
8,"Michigan State","1-0",747,"12","rob-long","Week 3"
9,"Houston","2-0",1264,"6","rob-long","Week 3"
10,"Tennessee","2-0",665,"17","rob-long","Week 3"
11,"Iowa","2-0",694,"16","rob-long","Week 3"
12,"Baylor","2-0",305,"23","rob-long","Week 3"
13,"Texas","2-0",872,"11","rob-long","Week 3"
14,"Wisconsin","2-0",893,"10","rob-long","Week 3"
15,"Texas A&M","2-0",564,"20","rob-long","Week 3"
16,"Arkansas","2-0",198,"-","rob-long","Week 3"
17,"Florida","2-0",205,"-","rob-long","Week 3"
18,"Georgia","2-0",584,"9","rob-long","Week 3"
19,"Washington","2-0",983,"8","rob-long","Week 3"
20,"Miami","2-0",197,"25","rob-long","Week 3"
21,"Oregon","2-0",292,"24","rob-long","Week 3"
22,"Pittsburgh","2-0",39,"-","rob-long","Week 3"
23,"Oklahoma","1-1",686,"14","rob-long","Week 3"
24,"Notre Dame","1-1",526,"18","rob-long","Week 3"
25,"Mississippi","1-1",473,"19","rob-long","Week 3"
1,"Alabama","2-0",1520,"1","robert-cessna","Week 3"
2,"Ohio State","2-0",1359,"4","robert-cessna","Week 3"
3,"Clemson","2-0",1284,"2","robert-cessna","Week 3"
4,"Florida State","2-0",1437,"3","robert-cessna","Week 3"
5,"Michigan","2-0",1298,"5","robert-cessna","Week 3"
6,"Stanford","1-0",1137,"7","robert-cessna","Week 3"
7,"Houston","2-0",1264,"6","robert-cessna","Week 3"
8,"Michigan State","1-0",747,"12","robert-cessna","Week 3"
9,"Tennessee","2-0",665,"17","robert-cessna","Week 3"
10,"Washington","2-0",983,"8","robert-cessna","Week 3"
11,"Louisville","2-0",890,"13","robert-cessna","Week 3"
12,"Georgia","2-0",584,"9","robert-cessna","Week 3"
13,"Mississippi","1-1",473,"19","robert-cessna","Week 3"
14,"Oklahoma","1-1",686,"14","robert-cessna","Week 3"
15,"Baylor","2-0",305,"23","robert-cessna","Week 3"
16,"Texas A&M","2-0",564,"20","robert-cessna","Week 3"
17,"Texas","2-0",872,"11","robert-cessna","Week 3"
18,"Notre Dame","1-1",526,"18","robert-cessna","Week 3"
19,"Wisconsin","2-0",893,"10","robert-cessna","Week 3"
20,"LSU","1-1",391,"21","robert-cessna","Week 3"
21,"Iowa","2-0",694,"16","robert-cessna","Week 3"
22,"Boise State","2-0",42,"-","robert-cessna","Week 3"
23,"Oregon","2-0",292,"24","robert-cessna","Week 3"
24,"Miami","2-0",197,"25","robert-cessna","Week 3"
25,"Florida","2-0",205,"-","robert-cessna","Week 3"
1,"Alabama","2-0",1520,"1","robert-gagliardi","Week 3"
2,"Clemson","2-0",1284,"2","robert-gagliardi","Week 3"
3,"Florida State","2-0",1437,"3","robert-gagliardi","Week 3"
4,"Ohio State","2-0",1359,"4","robert-gagliardi","Week 3"
5,"Michigan","2-0",1298,"5","robert-gagliardi","Week 3"
6,"Stanford","1-0",1137,"7","robert-gagliardi","Week 3"
7,"Houston","2-0",1264,"6","robert-gagliardi","Week 3"
8,"Tennessee","2-0",665,"17","robert-gagliardi","Week 3"
9,"Michigan State","1-0",747,"12","robert-gagliardi","Week 3"
10,"Louisville","2-0",890,"13","robert-gagliardi","Week 3"
11,"Washington","2-0",983,"8","robert-gagliardi","Week 3"
12,"Oklahoma","1-1",686,"14","robert-gagliardi","Week 3"
13,"Texas","2-0",872,"11","robert-gagliardi","Week 3"
14,"Mississippi","1-1",473,"19","robert-gagliardi","Week 3"
15,"Wisconsin","2-0",893,"10","robert-gagliardi","Week 3"
16,"Iowa","2-0",694,"16","robert-gagliardi","Week 3"
17,"Georgia","2-0",584,"9","robert-gagliardi","Week 3"
18,"Baylor","2-0",305,"23","robert-gagliardi","Week 3"
19,"LSU","1-1",391,"21","robert-gagliardi","Week 3"
20,"Arkansas","2-0",198,"-","robert-gagliardi","Week 3"
21,"Florida","2-0",205,"-","robert-gagliardi","Week 3"
22,"Texas A&M","2-0",564,"20","robert-gagliardi","Week 3"
23,"TCU","1-1",62,"15","robert-gagliardi","Week 3"
24,"Oregon","2-0",292,"24","robert-gagliardi","Week 3"
25,"San Diego State","2-0",51,"-","robert-gagliardi","Week 3"
1,"Florida State","2-0",1437,"3","ross-dellenger","Week 3"
2,"Alabama","2-0",1520,"1","ross-dellenger","Week 3"
3,"Houston","2-0",1264,"6","ross-dellenger","Week 3"
4,"Michigan","2-0",1298,"5","ross-dellenger","Week 3"
5,"Stanford","1-0",1137,"7","ross-dellenger","Week 3"
6,"Clemson","2-0",1284,"2","ross-dellenger","Week 3"
7,"Ohio State","2-0",1359,"4","ross-dellenger","Week 3"
8,"Louisville","2-0",890,"13","ross-dellenger","Week 3"
9,"Oklahoma","1-1",686,"14","ross-dellenger","Week 3"
10,"Washington","2-0",983,"8","ross-dellenger","Week 3"
11,"Texas","2-0",872,"11","ross-dellenger","Week 3"
12,"Notre Dame","1-1",526,"18","ross-dellenger","Week 3"
13,"Tennessee","2-0",665,"17","ross-dellenger","Week 3"
14,"Georgia","2-0",584,"9","ross-dellenger","Week 3"
15,"Wisconsin","2-0",893,"10","ross-dellenger","Week 3"
16,"Miami","2-0",197,"25","ross-dellenger","Week 3"
17,"Iowa","2-0",694,"16","ross-dellenger","Week 3"
18,"Mississippi","1-1",473,"19","ross-dellenger","Week 3"
19,"LSU","1-1",391,"21","ross-dellenger","Week 3"
20,"Oregon","2-0",292,"24","ross-dellenger","Week 3"
21,"Michigan State","1-0",747,"12","ross-dellenger","Week 3"
22,"Texas A&M","2-0",564,"20","ross-dellenger","Week 3"
23,"Florida","2-0",205,"-","ross-dellenger","Week 3"
24,"Baylor","2-0",305,"23","ross-dellenger","Week 3"
25,"Arkansas","2-0",198,"-","ross-dellenger","Week 3"
1,"Alabama","2-0",1520,"1","sam-mckewon","Week 3"
2,"Florida State","2-0",1437,"3","sam-mckewon","Week 3"
3,"Ohio State","2-0",1359,"4","sam-mckewon","Week 3"
4,"Michigan","2-0",1298,"5","sam-mckewon","Week 3"
5,"Washington","2-0",983,"8","sam-mckewon","Week 3"
6,"Louisville","2-0",890,"13","sam-mckewon","Week 3"
7,"Houston","2-0",1264,"6","sam-mckewon","Week 3"
8,"Clemson","2-0",1284,"2","sam-mckewon","Week 3"
9,"Iowa","2-0",694,"16","sam-mckewon","Week 3"
10,"Wisconsin","2-0",893,"10","sam-mckewon","Week 3"
11,"Tennessee","2-0",665,"17","sam-mckewon","Week 3"
12,"Miami","2-0",197,"25","sam-mckewon","Week 3"
13,"Texas","2-0",872,"11","sam-mckewon","Week 3"
14,"Notre Dame","1-1",526,"18","sam-mckewon","Week 3"
15,"Georgia","2-0",584,"9","sam-mckewon","Week 3"
16,"Texas A&M","2-0",564,"20","sam-mckewon","Week 3"
17,"Mississippi","1-1",473,"19","sam-mckewon","Week 3"
